factor,bucket,record_count,success_count,failed_count,missed_count,ordinary_count,data_issue_count,success_rate,failed_rate,missed_rate,avg_d3_realized_return_pct,median_d3_realized_return_pct,avg_candidate_d3_max_return_pct,avg_d3_max_return_pct,avg_d3_close_return_pct
invalid_distance_pct,2-3,91,2,7,28,54,0,0.02197802197802198,0.07692307692307693,0.3076923076923077,0.41523995172931416,1.8441279368695884,5.338969279520341,4.433095720099228,-0.48884678171630863
invalid_distance_pct,3-5,345,8,41,86,206,4,0.02318840579710145,0.11884057971014493,0.2492753623188406,-1.8578559614814016,-2.49609984399376,4.317219623737159,3.693911455647678,-2.221703529373981
invalid_distance_pct,<=1,29,0,1,12,14,2,0.0,0.034482758620689655,0.41379310344827586,-1.8211581747493375,-1.8211581747493375,6.453970518883117,2.55780642520973,-1.8211581747493375
invalid_distance_pct,>5,47,1,5,9,32,0,0.02127659574468085,0.10638297872340426,0.19148936170212766,0.29261202541722797,-0.1417445716237531,4.727052628305232,3.832752848240444,0.048579521608188646
low_absorb_width_pct,1-2,36,0,1,12,19,4,0.0,0.027777777777777776,0.3333333333333333,-7.58206135846391,-7.58206135846391,5.6145121199143215,0.8684567218095518,-7.58206135846391
low_absorb_width_pct,2-3,91,2,7,28,54,0,0.02197802197802198,0.07692307692307693,0.3076923076923077,0.41523995172931416,1.8441279368695884,5.338969279520341,4.433095720099228,-0.48884678171630863
low_absorb_width_pct,3-5,345,8,41,86,206,4,0.02318840579710145,0.11884057971014493,0.2492753623188406,-1.8578559614814016,-2.49609984399376,4.317219623737159,3.693911455647678,-2.221703529373981
low_absorb_width_pct,<=1,29,0,1,12,14,2,0.0,0.034482758620689655,0.41379310344827586,-1.8211581747493375,-1.8211581747493375,6.453970518883117,2.55780642520973,-1.8211581747493375
low_absorb_width_pct,>5,47,1,5,9,32,0,0.02127659574468085,0.10638297872340426,0.19148936170212766,0.29261202541722797,-0.1417445716237531,4.727052628305232,3.832752848240444,0.048579521608188646
position_level,normal,119,11,55,15,38,0,0.09243697478991597,0.46218487394957986,0.12605042016806722,-1.438565604965678,-2.015450035948957,3.8537822811691775,3.74730762188017,-1.8541641875505448
position_level,small,42,0,0,9,33,0,0.0,0.0,0.21428571428571427,,,4.136205077240595,,
