signal_date,signal_file_date,signal_date_matches_file,source_signal_file,code,name,d0_date,days_since_d0,consecutive_boards,signal_type,allowed_bool,eligible_for_trade,selected_by_topn,selected_for_execution,daily_rank,rank_method,top_n,include_all_allowed,position_level,total_score,graph_quality_score,support_score,active_money_score,theme_score,support_type,low_absorb_min,low_absorb_max,invalid_price,low_absorb_width_pct,invalid_distance_pct,candidate_base_price,candidate_evaluable,future_trade_days_available,execution_date,executed,buy_time,buy_price,zone_buy_price,confirmation_price,entry_price_mode,execution_reason,evaluable,target_return_pct,stop_loss_pct,target_hit,stop_hit,first_outcome,first_outcome_time,data_reason,failure_reason,reasons,key_zones_json,hold_days,candidate_d2_max_return_pct,candidate_d2_close_return_pct,candidate_d2_max_drawdown_pct,candidate_d3_max_return_pct,candidate_d3_close_return_pct,candidate_d3_max_drawdown_pct,candidate_d5_max_return_pct,candidate_d5_close_return_pct,candidate_d5_max_drawdown_pct,candidate_d10_max_return_pct,candidate_d10_close_return_pct,candidate_d10_max_drawdown_pct,d2_max_return_pct,d2_close_return_pct,d2_max_drawdown_pct,d3_max_return_pct,d3_close_return_pct,d3_max_drawdown_pct,d5_max_return_pct,d5_close_return_pct,d5_max_drawdown_pct,d10_max_return_pct,d10_close_return_pct,d10_max_drawdown_pct
2026-06-15,2026-06-15,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-15.csv,603137,恒尚节能,2026-06-15,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,70.55,58.0,91.0,74.0,60.0,A,11.76,11.892,11.76,1.122448979591839,1.122448979591839,12.94,False,0,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,missing future 5m data,data_issue,graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 装修装饰 2 家; hard_filter: 今日仍涨停，等待分歧日; hard_filter: 图形趋势分不足,"{""d1_low"": 11.86, ""d1_open"": 11.87, ""d1_close"": 12.94, ""d1_vwap"": 12.876070123226068, ""prev_close"": 11.76, ""ma5"": 11.892, ""ma10"": 11.968, ""d1_intraday_vwap"": 12.876070123226068, ""d1_first_5m_low"": 11.86, ""low_absorb_min"": 11.76, ""low_absorb_max"": 11.892, ""invalid_price"": 11.76}",10,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,2026-06-16,False,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-16.csv,603137,恒尚节能,2026-06-15,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,70.55,58.0,91.0,74.0,60.0,A,11.76,11.892,11.76,1.122448979591839,1.122448979591839,12.94,False,0,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,signal date does not match signal file date,data_issue,graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 装修装饰 4 家; hard_filter: 今日仍涨停，等待分歧日; hard_filter: 图形趋势分不足,"{""d1_low"": 11.86, ""d1_open"": 11.87, ""d1_close"": 12.94, ""d1_vwap"": 12.876070123226068, ""prev_close"": 11.76, ""ma5"": 11.892, ""ma10"": 11.968, ""d1_intraday_vwap"": 12.876070123226068, ""d1_first_5m_low"": 11.86, ""low_absorb_min"": 11.76, ""low_absorb_max"": 11.892, ""invalid_price"": 11.76}",10,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,2026-06-17,False,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-17.csv,603137,恒尚节能,2026-06-15,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,70.55,58.0,91.0,74.0,60.0,A,11.76,11.892,11.76,1.122448979591839,1.122448979591839,12.94,False,0,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,signal date does not match signal file date,data_issue,graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 装修装饰 4 家; hard_filter: 今日仍涨停，等待分歧日; hard_filter: 图形趋势分不足,"{""d1_low"": 11.86, ""d1_open"": 11.87, ""d1_close"": 12.94, ""d1_vwap"": 12.876070123226068, ""prev_close"": 11.76, ""ma5"": 11.892, ""ma10"": 11.968, ""d1_intraday_vwap"": 12.876070123226068, ""d1_first_5m_low"": 11.86, ""low_absorb_min"": 11.76, ""low_absorb_max"": 11.892, ""invalid_price"": 11.76}",10,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,2026-06-18,False,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-18.csv,603137,恒尚节能,2026-06-15,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,72.05,58.0,91.0,74.0,70.0,A,11.76,11.892,11.76,1.122448979591839,1.122448979591839,12.94,False,0,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,signal date does not match signal file date,data_issue,graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 装修装饰 5 家; hard_filter: 今日仍涨停，等待分歧日; hard_filter: 图形趋势分不足,"{""d1_low"": 11.86, ""d1_open"": 11.87, ""d1_close"": 12.94, ""d1_vwap"": 12.876070123226068, ""prev_close"": 11.76, ""ma5"": 11.892, ""ma10"": 11.968, ""d1_intraday_vwap"": 12.876070123226068, ""d1_first_5m_low"": 11.86, ""low_absorb_min"": 11.76, ""low_absorb_max"": 11.892, ""invalid_price"": 11.76}",10,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,2026-06-16,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-16.csv,600228,返利科技,2026-06-16,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,84.0,90.0,91.0,92.0,45.0,A,7.760000000000001,8.11,7.760000000000001,4.510309278350499,4.510309278350499,8.92,True,2,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,,,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 涨停池中同题材联动偏弱; hard_filter: 今日仍涨停，等待分歧日,"{""d1_low"": 7.84, ""d1_open"": 8.1, ""d1_close"": 8.92, ""d1_vwap"": 8.51189949947085, ""prev_close"": 8.11, ""ma5"": 7.760000000000001, ""ma10"": 7.011, ""d1_intraday_vwap"": 8.51189949947085, ""d1_first_5m_low"": 8.1, ""low_absorb_min"": 7.760000000000001, ""low_absorb_max"": 8.11, ""invalid_price"": 7.760000000000001}",10,9.977578475336335,9.977578475336335,9.977578475336335,20.964125560538104,20.964125560538104,9.977578475336335,20.964125560538104,20.964125560538104,9.977578475336335,20.964125560538104,20.964125560538104,9.977578475336335,,,,,,,,,,,,
2026-06-16,2026-06-17,False,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-17.csv,600228,返利科技,2026-06-16,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,84.0,90.0,91.0,92.0,45.0,A,7.760000000000001,8.11,7.760000000000001,4.510309278350499,4.510309278350499,8.92,False,0,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,signal date does not match signal file date,data_issue,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 涨停池中同题材联动偏弱; hard_filter: 今日仍涨停，等待分歧日,"{""d1_low"": 7.84, ""d1_open"": 8.1, ""d1_close"": 8.92, ""d1_vwap"": 8.51189949947085, ""prev_close"": 8.11, ""ma5"": 7.760000000000001, ""ma10"": 7.011, ""d1_intraday_vwap"": 8.51189949947085, ""d1_first_5m_low"": 8.1, ""low_absorb_min"": 7.760000000000001, ""low_absorb_max"": 8.11, ""invalid_price"": 7.760000000000001}",10,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,2026-06-18,False,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-18.csv,600228,返利科技,2026-06-16,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,84.0,90.0,91.0,92.0,45.0,A,7.760000000000001,8.11,7.760000000000001,4.510309278350499,4.510309278350499,8.92,False,0,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,signal date does not match signal file date,data_issue,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 涨停池中同题材联动偏弱; hard_filter: 今日仍涨停，等待分歧日,"{""d1_low"": 7.84, ""d1_open"": 8.1, ""d1_close"": 8.92, ""d1_vwap"": 8.51189949947085, ""prev_close"": 8.11, ""ma5"": 7.760000000000001, ""ma10"": 7.011, ""d1_intraday_vwap"": 8.51189949947085, ""d1_first_5m_low"": 8.1, ""low_absorb_min"": 7.760000000000001, ""low_absorb_max"": 8.11, ""invalid_price"": 7.760000000000001}",10,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,2026-06-16,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-16.csv,603721,中广天择,2026-06-16,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,63.25,40.0,89.0,72.0,60.0,A,17.94,18.63,17.94,3.8461538461538325,3.8461538461538325,20.49,True,2,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,,,graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额放大不足; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 影视院线 2 家; hard_filter: 今日仍涨停，等待分歧日; hard_filter: 图形趋势分不足,"{""d1_low"": 17.94, ""d1_open"": 18.42, ""d1_close"": 20.49, ""d1_vwap"": 19.372707172174938, ""prev_close"": 18.63, ""ma5"": 19.099999999999998, ""ma10"": 19.701999999999998, ""d1_intraday_vwap"": 19.372707172174938, ""d1_first_5m_low"": 18.24, ""low_absorb_min"": 17.94, ""low_absorb_max"": 18.63, ""invalid_price"": 17.94}",10,-0.14641288433381305,-6.783796974133704,-10.00488042947778,-0.14641288433381305,-12.591508052708633,-14.8365056124939,-0.14641288433381305,-12.591508052708633,-14.8365056124939,-0.14641288433381305,-12.591508052708633,-14.8365056124939,,,,,,,,,,,,
2026-06-16,2026-06-17,False,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-17.csv,603721,中广天择,2026-06-16,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,61.0,40.0,89.0,72.0,45.0,A,17.94,18.63,17.94,3.8461538461538325,3.8461538461538325,20.49,False,0,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,signal date does not match signal file date,data_issue,graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额放大不足; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 涨停池中同题材联动偏弱; hard_filter: 今日仍涨停，等待分歧日; hard_filter: 图形趋势分不足,"{""d1_low"": 17.94, ""d1_open"": 18.42, ""d1_close"": 20.49, ""d1_vwap"": 19.372707172174938, ""prev_close"": 18.63, ""ma5"": 19.099999999999998, ""ma10"": 19.701999999999998, ""d1_intraday_vwap"": 19.372707172174938, ""d1_first_5m_low"": 18.24, ""low_absorb_min"": 17.94, ""low_absorb_max"": 18.63, ""invalid_price"": 17.94}",10,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,2026-06-18,False,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-18.csv,603721,中广天择,2026-06-16,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,61.0,40.0,89.0,72.0,45.0,A,17.94,18.63,17.94,3.8461538461538325,3.8461538461538325,20.49,False,0,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,signal date does not match signal file date,data_issue,graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额放大不足; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 涨停池中同题材联动偏弱; hard_filter: 今日仍涨停，等待分歧日; hard_filter: 图形趋势分不足,"{""d1_low"": 17.94, ""d1_open"": 18.42, ""d1_close"": 20.49, ""d1_vwap"": 19.372707172174938, ""prev_close"": 18.63, ""ma5"": 19.099999999999998, ""ma10"": 19.701999999999998, ""d1_intraday_vwap"": 19.372707172174938, ""d1_first_5m_low"": 18.24, ""low_absorb_min"": 17.94, ""low_absorb_max"": 18.63, ""invalid_price"": 17.94}",10,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22,2026-06-22,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-22.csv,603001,奥康国际,2026-06-18,4.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,88.25,90.0,91.0,100.0,60.0,A,11.89,12.456560715477758,11.89,4.765018633118223,4.765018633118223,12.72,True,2,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,,,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 服装家纺 2 家; hard_filter: 涨停后 4 天，分歧时效已过,"{""d1_low"": 11.98, ""d1_open"": 11.98, ""d1_close"": 12.72, ""d1_vwap"": 12.456560715477758, ""prev_close"": 11.89, ""ma5"": 11.364, ""ma10"": 10.722, ""d1_intraday_vwap"": 12.45654920388956, ""d1_first_5m_low"": 11.98, ""low_absorb_min"": 11.89, ""low_absorb_max"": 12.456560715477758, ""invalid_price"": 11.89}",10,4.481132075471694,1.022012578616338,-1.7295597484276781,11.16352201257862,11.16352201257862,-1.7295597484276781,11.16352201257862,11.16352201257862,-1.7295597484276781,11.16352201257862,11.16352201257862,-1.7295597484276781,,,,,,,,,,,,
2026-06-24,2026-06-24,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-24.csv,000012,南  玻Ａ,2026-06-22,2.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,54.75,70.0,45.0,40.0,60.0,B,4.56,4.6720741634802,4.56,2.4577667429868555,2.4577667429868555,4.63,True,2,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,,,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘接近低位; active: D1 成交额放大不足; active: D1 有一定振幅; support: D1 跌破前低后收回; support: D1 收盘低于日 VWAP; theme: 所属行业/题材有联动: 玻璃玻纤 3 家; hard_filter: 活跃资金分不足,"{""d1_low"": 4.56, ""d1_open"": 4.65, ""d1_close"": 4.63, ""d1_vwap"": 4.638811103324265, ""prev_close"": 4.67, ""ma5"": 4.5920000000000005, ""ma10"": 4.39, ""d1_intraday_vwap"": 4.6720741634802, ""d1_first_5m_low"": 4.58, ""low_absorb_min"": 4.56, ""low_absorb_max"": 4.6720741634802, ""invalid_price"": 4.56}",10,5.183585313174954,3.0237580993520474,-0.21598272138227959,10.367170626349909,3.6717062634989084,-1.7278617710583144,10.367170626349909,3.6717062634989084,-1.7278617710583144,10.367170626349909,3.6717062634989084,-1.7278617710583144,,,,,,,,,,,,
2026-06-24,2026-06-24,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-24.csv,000021,深科技,2026-06-24,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,87.75,90.0,91.0,92.0,70.0,A,44.36,45.92,44.36,3.5166816952209246,3.5166816952209246,50.27,True,2,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,,,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 消费电子 5 家; hard_filter: 今日仍涨停，等待分歧日,"{""d1_low"": 44.36, ""d1_open"": 44.36, ""d1_close"": 50.27, ""d1_vwap"": 47.698394840168525, ""prev_close"": 45.7, ""ma5"": 45.92, ""ma10"": 42.457, ""d1_intraday_vwap"": 47.997224139905825, ""d1_first_5m_low"": 44.36, ""low_absorb_min"": 44.36, ""low_absorb_max"": 45.92, ""invalid_price"": 44.36}",10,7.957032027053912,5.828525959816977,3.44141635170081,14.640938929779201,6.445195941913662,3.44141635170081,14.640938929779201,6.445195941913662,3.44141635170081,14.640938929779201,6.445195941913662,3.44141635170081,,,,,,,,,,,,
2026-06-24,2026-06-24,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-24.csv,000032,深桑达Ａ,2026-06-24,0.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,82.75,90.0,91.0,72.0,70.0,A,22.98,23.39,22.98,1.7841601392515338,1.7841601392515338,25.34,True,2,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,,,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额放大不足; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 专业工程 6 家; hard_filter: 今日仍涨停，等待分歧日,"{""d1_low"": 22.98, ""d1_open"": 23.39, ""d1_close"": 25.34, ""d1_vwap"": 24.697616847557942, ""prev_close"": 23.04, ""ma5"": 24.157999999999998, ""ma10"": 21.625, ""d1_intraday_vwap"": 24.853533905846966, ""d1_first_5m_low"": 22.98, ""low_absorb_min"": 22.98, ""low_absorb_max"": 23.39, ""invalid_price"": 22.98}",10,7.300710339384375,1.3417521704814472,-3.314917127071826,7.300710339384375,-4.41988950276243,-4.617205998421459,7.300710339384375,-4.41988950276243,-4.617205998421459,7.300710339384375,-4.41988950276243,-4.617205998421459,,,,,,,,,,,,
2026-06-24,2026-06-24,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-24.csv,000042,中洲控股,2026-06-23,1.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,44.05,38.0,21.0,60.0,70.0,C,9.78,10.038853238397232,9.78,2.6467611288060633,2.6467611288060633,9.85,True,2,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,,,graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; graph: D1 收盘接近低位; active: D1 成交额温和放大; active: D1 有一定振幅; support: D1 未跌破前一日低点; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 房地产开 5 家; hard_filter: 图形趋势分不足; hard_filter: 承接分过低; hard_filter: 无效承接,"{""d1_low"": 9.78, ""d1_open"": 10.03, ""d1_close"": 9.85, ""d1_vwap"": 9.85461245155774, ""prev_close"": 9.9, ""ma5"": 9.354, ""ma10"": 9.263, ""d1_intraday_vwap"": 10.038853238397232, ""d1_first_5m_low"": 10.0, ""low_absorb_min"": 9.78, ""low_absorb_max"": 10.038853238397232, ""invalid_price"": 9.78}",10,0.7106598984771617,-9.137055837563457,-9.847715736040596,0.7106598984771617,-15.329949238578678,-17.36040609137055,0.7106598984771617,-15.329949238578678,-17.36040609137055,0.7106598984771617,-15.329949238578678,-17.36040609137055,,,,,,,,,,,,
2026-06-24,2026-06-24,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-24.csv,000048,京基智农,2026-06-22,2.0,1.0,WATCH_ONLY,False,False,False,False,,baseline_total,999,False,zero,40.25,60.0,0.0,50.0,45.0,C,19.936,20.76,19.936,4.13322632423756,4.13322632423756,20.28,True,2,,False,,,,,zone_max,,False,7.0,3.0,False,False,,,,,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘接近低位; graph: 近期上影线压力偏重; active: D1 成交额放大不足; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 涨停池中同题材联动偏弱; hard_filter: 活跃资金分不足; hard_filter: 承接分过低; hard_filter: 无效承接,"{""d1_low"": 20.08, ""d1_open"": 20.76, ""d1_close"": 20.28, ""d1_vwap"": 20.551077437967276, ""prev_close"": 20.66, ""ma5"": 19.936, ""ma10"": 19.250999999999998, ""d1_intraday_vwap"": 20.656930934573268, ""d1_first_5m_low"": 20.27, ""low_absorb_min"": 19.936, ""low_absorb_max"": 20.76, ""invalid_price"": 19.936}",10,10.009861932938847,10.009861932938847,0.09861932938854956,13.11637080867849,7.149901380670598,0.09861932938854956,13.11637080867849,7.149901380670598,0.09861932938854956,13.11637080867849,7.149901380670598,0.09861932938854956,,,,,,,,,,,,
2026-06-24,2026-06-24,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-24.csv,000060,中金岭南,2026-06-22,2.0,1.0,D2_LOW_ABSORB,True,True,True,True,36.0,baseline_total,999,False,normal,78.75,90.0,89.0,58.0,70.0,A,7.67,7.981068635145562,7.67,4.0556536524845255,4.0556536524845255,8.17,True,2,2026-06-25,False,,,,,zone_max,D2 未触发低吸验证,True,7.0,3.0,False,False,,,not triggered,not_triggered,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额放大不足; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 工业金属 9 家,"{""d1_low"": 7.67, ""d1_open"": 7.89, ""d1_close"": 8.17, ""d1_vwap"": 7.947539583179516, ""prev_close"": 7.93, ""ma5"": 8.178, ""ma10"": 7.850999999999999, ""d1_intraday_vwap"": 7.981068635145562, ""d1_first_5m_low"": 7.83, ""low_absorb_min"": 7.67, ""low_absorb_max"": 7.981068635145562, ""invalid_price"": 7.67}",10,3.549571603427193,-2.5703794369644983,-3.5495716034271707,3.549571603427193,-5.997552019583841,-7.099143206854341,3.549571603427193,-5.997552019583841,-7.099143206854341,3.549571603427193,-5.997552019583841,-7.099143206854341,,,,,,,,,,,,
2026-06-24,2026-06-24,True,reports\backtest_runs\2026-06-01_2026-06-25\daily_signals\signals_2026-06-24.csv,000070,特发信息,2026-06-23,1.0,2.0,D2_LOW_ABSORB,True,True,True,True,40.0,baseline_total,999,False,normal,78.45,82.0,69.0,88.0,70.0,A,24.35,25.08,24.35,2.997946611909641,2.997946611909641,25.33,True,2,2026-06-25,True,2026-06-25 09:50:00,25.08,25.08,24.7,zone_max,回踩低吸区并站回 VWAP,True,7.0,3.0,False,True,stop_first,2026-06-25 09:50:00,,stop_hit,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; active: D1 成交额显著放大; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; theme: 所属行业/题材涨停家数较多: 通信设备 11 家,"{""d1_low"": 24.35, ""d1_open"": 24.59, ""d1_close"": 25.33, ""d1_vwap"": 24.93981892143953, ""prev_close"": 25.08, ""ma5"": 22.919999999999998, ""ma10"": 20.588, ""d1_intraday_vwap"": 25.0508938782754, ""d1_first_5m_low"": 24.59, ""low_absorb_min"": 24.35, ""low_absorb_max"": 25.08, ""invalid_price"": 24.35}",10,0.5527043031977819,-2.2108172127911496,-6.158705092775363,0.5527043031977819,-12.001579155151987,-12.001579155151987,0.5527043031977819,-12.001579155151987,-12.001579155151987,0.5527043031977819,-12.001579155151987,-12.001579155151987,-0.3987240829345984,-1.2360446570972794,-3.987240829346095,-0.3987240829345984,-11.124401913875593,-11.124401913875593,-0.3987240829345984,-11.124401913875593,-11.124401913875593,-0.3987240829345984,-11.124401913875593,-11.124401913875593
