factor,bucket,record_count,success_count,failed_count,missed_count,ordinary_count,data_issue_count,success_rate,failed_rate,missed_rate,avg_d3_realized_return_pct,median_d3_realized_return_pct,avg_candidate_d3_max_return_pct,avg_d3_max_return_pct,avg_d3_close_return_pct
active_money_score,50-60,43,1,2,18,22,0,0.023255813953488372,0.046511627906976744,0.4186046511627907,1.993788520774644,1.6706071432756486,7.421589483158411,6.8404918901868355,1.3617000007193125
active_money_score,60-70,77,1,3,31,42,0,0.012987012987012988,0.03896103896103896,0.4025974025974026,-3.6558097425398604,-3.3851488968444254,7.3396610129038065,5.226752114013475,-2.3222979652379325
active_money_score,70-80,58,5,4,15,33,1,0.08620689655172414,0.06896551724137931,0.25862068965517243,1.9752950129240772,7.0,5.280853136373037,8.468840948001843,1.3422130455319063
active_money_score,<=50,44,0,0,19,25,0,0.0,0.0,0.4318181818181818,,,6.7441015016721915,,
active_money_score,>80,151,2,7,56,86,0,0.013245033112582781,0.046357615894039736,0.3708609271523179,-2.4894414540302567,-4.8336780118475975,6.023158862668489,4.559677667077937,-3.8067214417502178
allowed_bool,False,290,0,0,118,171,1,0.0,0.0,0.4068965517241379,,,6.43687124225077,,
allowed_bool,True,83,9,16,21,37,0,0.10843373493975904,0.1927710843373494,0.25301204819277107,-0.530767655111645,-1.8211581747493375,6.400873974321853,6.347406066493296,-1.0953866969903436
candidate_d3_close_return_pct,,1,0,0,0,0,1,0.0,0.0,0.0,,,,,
candidate_d3_close_return_pct,0-3,46,3,1,16,26,0,0.06521739130434782,0.021739130434782608,0.34782608695652173,5.667651785818912,7.0,6.621990433984134,9.241156872937767,3.2027330351284578
candidate_d3_close_return_pct,3-7,45,1,1,33,10,0,0.022222222222222223,0.022222222222222223,0.7333333333333333,4.479112271540461,4.479112271540461,9.22642233969869,6.231108414677754,3.5309794914574644
candidate_d3_close_return_pct,7-10,28,2,0,26,0,0,0.07142857142857142,0.0,0.9285714285714286,7.0,7.0,12.103264659311483,12.304167764724406,9.080968648116139
candidate_d3_close_return_pct,<=0,214,2,14,26,172,0,0.009345794392523364,0.06542056074766354,0.12149532710280374,-4.118626441509231,-4.947795598657506,2.960473682911161,4.193192831383815,-4.859596434601709
candidate_d3_close_return_pct,>10,39,1,0,38,0,0,0.02564102564102564,0.0,0.9743589743589743,7.0,7.0,17.93064064168629,17.558886509635975,12.334047109207711
candidate_d3_max_return_pct,,1,0,0,0,0,1,0.0,0.0,0.0,,,,,
candidate_d3_max_return_pct,0-3,104,1,8,0,95,0,0.009615384615384616,0.07692307692307693,0.0,-5.525311235474863,-6.150278449420233,1.6229331521822674,3.363813962667146,-5.945408868338454
candidate_d3_max_return_pct,3-7,93,1,6,0,86,0,0.010752688172043012,0.06451612903225806,0.0,-1.1748760342534652,-2.689241580951718,4.859591501299203,5.0469605159979904,-2.328396204783083
candidate_d3_max_return_pct,7-10,63,4,1,58,0,0,0.06349206349206349,0.015873015873015872,0.9206349206349206,5.100780031201248,7.0,8.45024992628707,8.939899893264425,3.7480346558603883
candidate_d3_max_return_pct,<=0,28,0,1,0,27,0,0.0,0.03571428571428571,0.0,-1.8211581747493375,-1.8211581747493375,-1.3213116465589174,2.55780642520973,-1.8211581747493375
candidate_d3_max_return_pct,>10,84,3,0,81,0,0,0.03571428571428571,0.0,0.9642857142857143,7.0,7.0,15.183717287844868,15.27493216493677,8.501256906405493
consecutive_boards,<=50,373,9,16,139,208,1,0.024128686327077747,0.04289544235924933,0.3726541554959786,-0.530767655111645,-1.8211581747493375,6.428839593761254,6.347406066493296,-1.0953866969903436
daily_rank,,316,0,0,127,188,1,0.0,0.0,0.40189873417721517,,,6.477736357326941,,
daily_rank,1,2,0,0,2,0,0,0.0,0.0,1.0,,,11.687179487179499,,
daily_rank,2,2,1,0,0,1,0,0.5,0.0,0.0,7.0,7.0,4.7794499221587845,7.496509027776521,-1.0746411937073264
daily_rank,3,2,0,0,1,1,0,0.0,0.0,0.5,,,7.383883511130573,,
