code,status,daily_cache_exists,minute_cache_exists,validation_end_date,daily_rows,daily_required_days,minute_rows,minute_required_days,daily_start,daily_end,minute_start,minute_end,daily_future_rows_ignored,minute_future_rows_ignored,daily_missing_required_columns,daily_trade_days,daily_duplicate_date_count,daily_missing_ohlc_count,daily_invalid_high_low_count,daily_non_positive_price_count,daily_sorted,minute_missing_required_columns,minute_trade_days,minute_duplicate_datetime_count,minute_missing_ohlc_count,minute_missing_volume_count,minute_missing_amount_count,minute_zero_volume_count,minute_invalid_high_low_count,minute_non_positive_price_count,minute_sorted,minute_min_bars_per_day,minute_max_bars_per_day,ma_recalc_max_abs_diff,ma_recalc_check_ok,missing_latest_ma,daily_minute_close_matched_days,daily_minute_close_max_abs_diff,daily_minute_close_check_ok,reference_daily_compared,reference_5m_compared,warnings,failures,reference_daily_matched_dates,reference_daily_max_close_diff,reference_daily_max_open_diff,reference_daily_max_high_diff,reference_daily_max_low_diff,reference_daily_volume_ratio_median,reference_5m_matched_bars,reference_5m_max_close_diff,reference_5m_max_open_diff,reference_5m_max_high_diff,reference_5m_max_low_diff
000776,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 000776; dataaccept 5m reference missing for 000776,,,,,,,,,,,,
000783,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 000783; dataaccept 5m reference missing for 000783,,,,,,,,,,,,
000811,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 000811; dataaccept 5m reference missing for 000811,,,,,,,,,,,,
000823,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 000823; dataaccept 5m reference missing for 000823,,,,,,,,,,,,
000833,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 000833; dataaccept 5m reference missing for 000833,,,,,,,,,,,,
000960,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 000960; dataaccept 5m reference missing for 000960,,,,,,,,,,,,
000962,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 000962; dataaccept 5m reference missing for 000962,,,,,,,,,,,,
000987,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 000987; dataaccept 5m reference missing for 000987,,,,,,,,,,,,
001296,failed,True,True,2026-06-25,286,180,1922,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-24 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,41,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.05000000000000071,False,False,False,dataaccept daily reference missing for 001296; dataaccept 5m reference missing for 001296,daily/5m close mismatch max_diff=0.05000000000000071,,,,,,,,,,,
001359,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 001359; dataaccept 5m reference missing for 001359,,,,,,,,,,,,
002057,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002057; dataaccept 5m reference missing for 002057,,,,,,,,,,,,
002068,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002068; dataaccept 5m reference missing for 002068,,,,,,,,,,,,
002114,accepted,True,True,2026-06-25,282,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,282,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002114; dataaccept 5m reference missing for 002114,,,,,,,,,,,,
002167,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002167; dataaccept 5m reference missing for 002167,,,,,,,,,,,,
002258,failed,True,True,2026-06-25,286,180,1922,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-24 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,41,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.02999999999999936,False,False,False,dataaccept daily reference missing for 002258; dataaccept 5m reference missing for 002258,daily/5m close mismatch max_diff=0.02999999999999936,,,,,,,,,,,
002297,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002297; dataaccept 5m reference missing for 002297,,,,,,,,,,,,
002312,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002312; dataaccept 5m reference missing for 002312,,,,,,,,,,,,
002346,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002346; dataaccept 5m reference missing for 002346,,,,,,,,,,,,
002354,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002354; dataaccept 5m reference missing for 002354,,,,,,,,,,,,
002367,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002367; dataaccept 5m reference missing for 002367,,,,,,,,,,,,
002386,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002386; dataaccept 5m reference missing for 002386,,,,,,,,,,,,
002407,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002407; dataaccept 5m reference missing for 002407,,,,,,,,,,,,
002409,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002409; dataaccept 5m reference missing for 002409,,,,,,,,,,,,
002418,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002418; dataaccept 5m reference missing for 002418,,,,,,,,,,,,
002421,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002421; dataaccept 5m reference missing for 002421,,,,,,,,,,,,
002428,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002428; dataaccept 5m reference missing for 002428,,,,,,,,,,,,
002440,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002440; dataaccept 5m reference missing for 002440,,,,,,,,,,,,
002539,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002539; dataaccept 5m reference missing for 002539,,,,,,,,,,,,
002546,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002546; dataaccept 5m reference missing for 002546,,,,,,,,,,,,
002601,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002601; dataaccept 5m reference missing for 002601,,,,,,,,,,,,
