event_id,code,name,signal_date,break_date,board_streak_before_break,days_since_break,days_since_last_limit_up,repair_attempt_count,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,max_board_streak_20d,board_day_amount_rank,board_day_turnover_rank,board_day_volume_rank,break_open,break_high,break_low,break_close,break_prev_close,break_open_return,break_high_return,break_close_return,break_intraday_range,break_high_to_close_drawdown,break_upper_shadow_ratio,break_lower_shadow_ratio,break_close_location,break_volume,break_amount,break_volume_ratio_vs_board_days,break_amount_ratio_vs_board_days,break_turnover_ratio,break_touched_limit_up,break_opened_from_limit_up,d1_open,d1_high,d1_low,d1_close,d1_volume,d1_amount,d1_ma5,d1_ma10,d1_ma20,d1_close_to_ma5_raw,d1_low_to_ma5_raw,d1_high_to_ma5_raw,d1_close_to_ma10_raw,d1_low_to_ma10_raw,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,deprecated_d1_reclaimed_ma5_v01,deprecated_d1_reclaimed_ma10_v01,consecutive_days_below_ma5,consecutive_days_below_ma10,d1_open_to_close_return_raw,d1_low_to_close_recovery,d1_high_to_close_drawdown_raw,d1_close_location,d1_vwap,d1_close_to_vwap_raw,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,d1_up_bar_volume_ratio,d1_down_bar_volume_ratio,volume_above_d1_close_ratio,amount_above_d1_close_ratio,volume_above_break_close_ratio,high_zone_volume_ratio,high_zone_amount_ratio,late_day_sell_volume_ratio,late_day_sell_amount_ratio,down_bar_volume_ratio,d1_vwap_to_close_gap,future_data_status,last_board_date,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,stage_group,post_day,training_stage_feature,d1_bar_count,d2_bar_count,d3_bar_count,d1_first_bar_time,d2_first_bar_time,d3_first_bar_time,d1_last_bar_time,d2_last_bar_time,d3_last_bar_time,d1_expected_bar_count,d2_expected_bar_count,d3_expected_bar_count,d1_minute_complete,d2_minute_complete,d3_minute_complete,d2_daily_minute_open_diff,d3_daily_minute_high_diff,d3_daily_minute_close_diff,d2_date_shift_reason,d3_date_shift_reason,suspension_proof_status,label_quality_ok,label_quality_reason,target_quality_ok,tail_label_quality_ok,sample_role,sample_role_reason,d1_close_above_ma5,d1_close_above_ma10,d1_true_reclaim_ma5,d1_true_reclaim_ma10,d1_close_to_ma5_bucket,d1_open_to_close_bucket,event_observation_count,signal_date_candidate_count,proposed_training_weight,d2_open_daily,d3_high_daily,d3_close_daily,daily_d2open_to_d3high_return,daily_d2open_to_d3close_return,target7_daily_d2open_d3high,tail_loss_daily_5pct,d2_daily_date_shift_reason,d3_daily_date_shift_reason,suspension_proof_status_daily,daily_label_quality_ok,daily_label_quality_reason,d1_factor_quality_ok,target_training_eligible,tail_training_eligible,sample_role_v021,daily_label_source_d2,daily_label_source_d3,daily_label_cache_path,daily_label_cache_mtime,daily_label_cache_sha256,sample_role_v022,d1_break_date,d1_signal_date,d0_last_board_date
003026_2026-06-11,003026,中晶科技,2026-06-11,2026-06-11,2,0,1,1,2,2,2,2,2,33.0,20.0,48.0,36.86,37.82,34.9,35.45,36.14,0.0199225235196458,0.0464858882125069,-0.0190924183729938,0.0807969009407858,0.0626652564780538,0.3287671232876713,0.188356164383563,0.188356164383563,407667.0,1474254338.3335998,3.679371468799076,3.934849431258183,,False,False,36.86,37.82,34.9,35.45,407667.0,1474254338.3335998,33.164,38.681,42.8935,0.0689301652394163,0.0523459172596791,0.1403931974430103,-0.0835293813500168,-0.0977482484940928,-0.1735344516068868,-0.0623162180502149,-0.0282864822769863,True,False,0,5,-0.0382528486163862,0.015759312320917,0.0626652564780538,0.188356164383563,36.256705185604766,-0.022249820591118,0.0807969009407858,-0.0201768933112216,0.0076748152359296,0.3207039945635145,0.6792960054364854,0.8342732463512716,0.8392846618569113,0.8342732463512716,0.056938587015492,0.0583979575126869,0.0821769177398095,0.0794885480442674,0.6792960054364854,0.0227561406376519,complete,2026-06-10,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,False,False,False,plus_5_to_plus_10pct,minus_5_to_minus_2pct,3.0,24.0,0.7253456240428797,36.34,34.67,34.52,-0.045954870665932845,-0.0500825536598789,False,True,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\003026_daily.pkl,2026-06-29 13:40:33,fb29d25a9ad72febd5b20b92771eef174b74d87a2ac7b7696276c485cbcf4196,TRAIN_PRIMARY,2026-06-11,2026-06-11,2026-06-10
603002_2026-06-11,603002,宏昌电子,2026-06-11,2026-06-11,2,0,1,1,2,2,2,2,2,2.0,4.0,2.0,18.35,18.49,17.22,17.9,18.25,0.0054794520547944,0.0131506849315068,-0.0191780821917808,0.0695890410958903,0.0319091400757165,0.1102362204724386,0.5354330708661417,0.5354330708661417,1343148.0,2393004039.8261003,0.9757587359105394,0.9881973329557132,,False,False,18.35,18.49,17.22,17.9,1343148.0,2393004039.8261003,16.913999999999998,17.145000000000003,16.5975,0.058294903630129,0.0180915218162469,0.093177249615703,0.044036162146398,0.0043744531933505,0.0784756740472962,0.0039173789173785,0.0028075100894895,True,True,0,0,-0.0245231607629429,0.0394889663182346,0.0319091400757165,0.5354330708661417,17.816386417114433,0.0046930719242397,0.0695890410958903,-0.0094078583287217,0.002801120448179,0.4428033129131186,0.5198419003490018,0.2780736395646582,0.2792912240611464,0.2780736395646582,0.0,0.0,0.060182698730678,0.0602243971190591,0.5198419003490018,-0.0046711498818751,complete,2026-06-10,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,plus_5_to_plus_10pct,minus_5_to_minus_2pct,2.0,24.0,1.0880184360643197,17.96,19.17,19.17,0.06737193763919835,0.06737193763919835,False,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603002_daily.pkl,2026-06-29 13:41:04,1ddc2803bc1029472674f5f2b54c9df94b4ef6dac03a87f98a9680bc22efd28a,TRAIN_PRIMARY,2026-06-11,2026-06-11,2026-06-10
603065_2026-06-11,603065,XD宿迁联,2026-06-11,2026-06-11,2,0,1,1,4,4,4,4,2,64.0,61.0,64.0,12.36,12.36,12.36,12.36,11.44,0.0804195804195804,0.0804195804195804,0.0804195804195804,0.0,0.0,,,,128522.0,158853500.5294,2.81177461522474,3.2125798134265264,,False,False,12.36,12.36,12.36,12.36,128522.0,158853500.5294,10.64,9.322,8.6635,0.161654135338346,0.161654135338346,0.161654135338346,0.3258957305299292,0.3258957305299292,0.4266751312979739,0.0743134087237478,0.0517883335213809,True,True,0,0,0.0,0.0,0.0,,12.359999963383776,2.9624775965686467e-09,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.9624775843526007e-09,complete,2026-06-10,True,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,above_plus_10pct,zero_to_plus_2pct,2.0,24.0,1.0880184360643197,13.6,13.99,13.4,0.028676470588235414,-0.014705882352941124,False,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603065_daily.pkl,2026-08-03 22:46:11,fa25ee97f74c4c53930773776b7a60db24987b3841afb954479726a5ed0a860d,TRAIN_PRIMARY,2026-06-11,2026-06-11,2026-06-10
605006_2026-06-11,605006,山东玻纤,2026-06-11,2026-06-11,2,0,1,1,2,4,2,4,2,11.0,7.0,9.0,21.49,22.56,20.66,22.26,21.07,0.0199335548172756,0.0707166587565257,0.0564784053156146,0.0901756051257711,0.0132978723404254,0.1578947368421039,0.4368421052631573,0.8421052631578961,1096211.0,2376732048.3172,1.6738358506022588,1.801941382258586,,False,False,21.49,22.56,20.66,22.26,1096211.0,2376732048.3172,19.656,18.556,17.3495,0.1324786324786326,0.0510785510785511,0.1477411477411476,0.1996119853416684,0.1133865057124379,0.2830340932015334,0.0405505558496559,0.0112261580381471,True,True,0,0,0.0358306188925083,0.0774443368828655,0.0132978723404254,0.8421052631578961,21.6813331832029,0.0266896325935073,0.0901756051257711,0.0118181818181819,0.022508038585209,0.3683363172321509,0.6184828286877307,0.0782905786924036,0.0800503331643584,0.0782905786924036,0.2203493886912541,0.2253058273198464,0.0493895697344675,0.0494851420531286,0.6184828286877307,-0.0259958138722867,complete,2026-06-10,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,above_plus_10pct,plus_2_to_plus_5pct,3.0,24.0,0.7253456240428797,21.6,21.86,21.8,0.012037037037036846,0.0092592592592593,False,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\605006_daily.pkl,2026-07-31 17:42:48,1d11d6b9ee499e29c6f10304830fa1ce6e20bc20aabfe1f0e09630f377933a54,TRAIN_PRIMARY,2026-06-11,2026-06-11,2026-06-10
605318_2026-06-11,605318,法狮龙,2026-06-11,2026-06-11,2,0,1,1,2,3,2,3,2,32.0,49.0,63.0,118.0,128.22,118.0,126.99,116.56,0.0123541523678791,0.1000343170899107,0.0894818119423472,0.0876801647220315,0.0095928872250819,0.1203522504892372,0.0,0.8796477495107629,99367.0,1248421357.9580998,2.20786117406568,2.5910782871162,,True,False,118.0,128.22,118.0,126.99,99367.0,1248421357.9580998,108.824,100.557,99.088,0.1669300889509666,0.0843196353745496,0.1782327427773284,0.2628658372863153,0.1734638065972533,0.2815880833198774,0.0698177385423015,0.034366770901909,True,True,0,0,0.0761864406779659,0.076186440677966,0.0095928872250819,0.8796477495107629,125.63742066864252,0.0107657362285777,0.0876801647220315,-0.0095928872250818,-0.0078131103992499,0.7023861040385642,0.2852254772711262,0.3157688166091358,0.3213348909304418,0.3157688166091358,0.7217587327784878,0.7298528194426173,0.0551189026537985,0.0558786871527083,0.2852254772711262,-0.01065106962247,complete,2026-06-10,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,above_plus_10pct,above_plus_5pct,3.0,24.0,0.7253456240428797,130.05,135.99,134.2,0.0456747404844291,0.03191080353710096,False,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\605318_daily.pkl,2026-08-03 22:01:57,d1472fa49017d9dd21f551a30a524a466c433c689173a48c8d2c278410b4adbc,TRAIN_PRIMARY,2026-06-11,2026-06-11,2026-06-10
605589_2026-06-11,605589,圣泉集团,2026-06-11,2026-06-11,2,0,1,1,3,3,3,3,2,18.0,58.0,40.0,62.0,65.08,57.01,61.0,60.1,0.0316139767054908,0.0828618968386023,0.0149750415973377,0.1342762063227953,0.0626920712968653,0.3816604708798015,0.4944237918215615,0.4944237918215615,1323175.0,8017359033.0237,10.418167574100538,10.794540701716578,,False,False,62.0,65.08,57.01,61.0,1323175.0,8017359033.0237,55.622,53.687,49.5585,0.0966883607205781,0.0249541548308223,0.1700406314048397,0.1362154711568908,0.0618958034533498,0.230868569468406,0.0243084969246067,0.0235258231178387,True,True,0,0,-0.0161290322580645,0.0699877214523768,0.0626920712968653,0.4944237918215615,60.59182855926855,0.0067364106751159,0.1342762063227953,-0.0308230060374959,-0.0355731225296442,0.420889834553701,0.579110165446299,0.2447965460289544,0.2529598066114454,0.2447965460289544,0.0836688369616668,0.0880340614858695,0.076707187687409,0.0778348433614118,0.579110165446299,-0.0066913350939582,complete,2026-06-10,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,plus_5_to_plus_10pct,minus_2_to_0pct,2.0,24.0,1.0880184360643197,59.0,64.15,64.15,0.08728813559322046,0.08728813559322046,True,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\605589_daily.pkl,2026-07-14 21:20:27,8eaaedda604cd9db98813e5e82af5b826181a7f5248f6946dfa6d09be4f83f65,TRAIN_PRIMARY,2026-06-11,2026-06-11,2026-06-10
000048_2026-06-12,000048,京基智农,2026-06-12,2026-06-12,3,0,1,1,4,4,4,4,3,34.0,31.0,36.0,19.39,21.18,18.9,18.91,19.61,-0.011218765935747,0.0800611932687405,-0.0356960734319224,0.1162672106068333,0.1071765816808309,0.7850877192982448,0.0043859649122813,0.0043859649122813,821956.0,1641055919.7393,2.802826618957716,3.1867876014589167,,False,False,19.39,21.18,18.9,18.91,821956.0,1641055919.7393,17.46,15.811000000000002,14.6435,0.0830469644902633,0.0824742268041236,0.2130584192439861,0.1960027828726833,0.1953703118082346,0.2913579403831052,0.0583100981937205,0.0419797021220509,True,True,0,0,-0.0247550283651366,0.0005291005291006,0.1071765816808309,0.0043859649122813,20.10318868386704,-0.0593532052367684,0.1162672106068333,-0.051179126944305,-0.0410750507099391,0.6006339234490046,0.3993660765509954,1.0,1.0,1.0,0.2447605016992005,0.2519915516591867,0.1279519212793307,0.1230186881004463,0.3993660765509954,0.0630982910558985,complete,2026-06-11,False,True,3.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,plus_5_to_plus_10pct,minus_5_to_minus_2pct,2.0,24.0,1.0880184360643197,19.53,19.11,19.11,-0.021505376344086113,-0.021505376344086113,False,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000048_daily.pkl,2026-08-03 22:00:06,c6afaae9d105e5d7fab312f9e1befbefec51130d1c765e42f89a2921de14d922,TRAIN_PRIMARY,2026-06-12,2026-06-12,2026-06-11
002119_2026-06-12,002119,康强电子,2026-06-12,2026-06-12,2,0,1,1,3,3,3,3,2,12.0,14.0,20.0,34.3,34.32,31.22,31.96,31.2,0.0993589743589742,0.1,0.0243589743589744,0.0993589743589744,0.0687645687645687,0.0064516129032268,0.2387096774193553,0.2387096774193553,1439260.0,4734481506.9852,2.711223927550497,3.043356301699681,,True,False,34.3,34.32,31.22,31.96,1439260.0,4734481506.9852,28.298,25.831,25.057,0.1294084387589229,0.1032581807901618,0.2128065587674039,0.2372730440168791,0.2086252951879523,0.2754918785169813,0.0530663888061926,0.035933426909966,True,True,0,0,-0.0682215743440232,0.0237027546444587,0.0687645687645687,0.2387096774193553,32.976211928478214,-0.0308165149678885,0.0993589743589744,-0.0303398058252427,-0.0347327091513137,0.3914514946793724,0.5628353498655325,0.8836987531418854,0.8867170682380329,0.8836987531418854,0.2480558498645887,0.2559860836866478,0.1721147187168284,0.1682608969600924,0.5628353498655325,0.0317963682252257,complete,2026-06-11,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,above_plus_10pct,below_minus_5pct,3.0,24.0,0.7253456240428797,32.01,33.75,33.26,0.05435801312089983,0.03905029678225547,False,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002119_daily.pkl,2026-07-05 23:29:35,e7883a24134033a08340f65657015afaf8b0a83e85b4a97af7ce6010746192c8,TRAIN_PRIMARY,2026-06-12,2026-06-12,2026-06-11
002165_2026-06-12,002165,红 宝 丽,2026-06-12,2026-06-12,2,0,1,1,2,2,2,2,2,16.0,2.0,3.0,7.44,8.26,7.44,7.73,8.03,-0.0734744707347445,0.028642590286426,-0.0373599003735988,0.1021170610211705,0.0641646489104115,0.6463414634146338,0.0,0.3536585365853661,1702929.0,1302611672.2138,1.5557041590556857,1.5556112533497115,,False,False,7.44,8.26,7.44,7.73,1702929.0,1302611672.2138,7.294,7.017999999999999,7.473999999999999,0.0597751576638334,0.0200164518782561,0.1324376199616124,0.1014534055286409,0.060131091479054,0.0342520738560343,0.0308083663086491,0.0131370001443624,True,True,0,0,0.0389784946236559,0.0389784946236559,0.0641646489104115,0.3536585365853661,7.711185368491343,0.0024399143075377,0.1021170610211705,0.0197889182058048,-0.0301129234629861,0.5883530804941619,0.3918333879838325,0.3506580990201691,0.3615478952499368,0.3506580990201691,0.107101585858606,0.1126478799361747,0.1065198423401718,0.1079101931866681,0.3918333879838325,-0.002433975615609,complete,2026-06-11,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,plus_5_to_plus_10pct,plus_2_to_plus_5pct,3.0,24.0,0.7253456240428797,7.51,8.06,7.77,0.07323568575233041,0.03462050599201061,True,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002165_daily.pkl,2026-07-27 17:20:24,2013447eef289690e6a76b5aa443d74bef6ac364e6b06f98276b1da670722753,TRAIN_PRIMARY,2026-06-12,2026-06-12,2026-06-11
002409_2026-06-12,002409,雅克科技,2026-06-12,2026-06-12,2,0,1,1,2,3,2,3,2,3.0,7.0,19.0,140.01,144.5,131.81,132.99,134.81,0.0385728061716488,0.0718789407313997,-0.013500482160077,0.0941324827535049,0.0796539792387542,0.3538219070133971,0.092986603624902,0.092986603624902,663193.0,9074232861.8558,1.45595428360673,1.591319717884948,,False,False,140.01,144.5,131.81,132.99,663193.0,9074232861.8558,121.476,116.858,117.1245,0.094784154894794,0.085070301952649,0.1895353814745299,0.1380478871793118,0.1279501617347551,0.135458422447908,0.0305230831877025,0.022147193114427,True,True,0,0,-0.0501392757660166,0.008952279796677,0.0796539792387542,0.092986603624902,137.69646735160478,-0.0341800152329755,0.0941324827535049,-0.0163461538461536,-0.0125482625482625,0.3376909945073205,0.6623090054926795,0.9259308677375608,0.9287793816809732,0.9259308677375608,0.2243979041114239,0.2319286136112322,0.1454951186155429,0.1409638158034881,0.6623090054926795,0.0353896334431519,complete,2026-06-11,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,plus_5_to_plus_10pct,below_minus_5pct,3.0,24.0,0.7253456240428797,133.32,143.6,137.76,0.07710771077107714,0.03330333033303323,True,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002409_daily.pkl,2026-07-31 17:41:19,c277c7569915cb0fc30ddc70b1a98e5e28c8caed8fcaf0a58c2a628d28006fa0,TRAIN_PRIMARY,2026-06-12,2026-06-12,2026-06-11
600178_2026-06-12,600178,东安动力,2026-06-12,2026-06-12,2,0,1,1,2,2,2,2,2,43.0,35.0,41.0,10.69,11.49,10.01,10.04,10.57,0.0113528855250708,0.0870387890255439,-0.0501419110690635,0.1400189214758751,0.1261966927763273,0.5405405405405409,0.0202702702702698,0.0202702702702698,358830.0,383285060.974,2.0452446906740533,2.2143745172215463,,False,False,10.69,11.49,10.01,10.04,358830.0,383285060.974,9.532,9.242,9.3915,0.0532941670163658,0.0501468736886276,0.2054133445237096,0.0863449469811727,0.0830988963427827,0.0690518021615291,0.0240653201547056,0.0121563903186945,True,True,0,0,-0.0608044901777362,0.0029970029970029,0.1261966927763273,0.0202702702702698,10.68153648490235,-0.0600603186450864,0.1400189214758751,-0.0677808727948003,-0.0195312500000001,0.4374528884914485,0.5459264053860452,1.0,1.0,1.0,0.2590979694201302,0.2681445980725864,0.1050554592052515,0.0995469935424595,0.5459264053860452,0.0638980562651744,complete,2026-06-11,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,plus_5_to_plus_10pct,below_minus_5pct,3.0,24.0,0.7253456240428797,10.03,9.99,9.74,-0.003988035892322994,-0.02891326021934193,False,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600178_daily.pkl,2026-07-28 22:57:59,efa0e16ad4cb5880d2116dddbd01820f2405d4302689e4ebff9bf9b4bd4ccdaf,TRAIN_PRIMARY,2026-06-12,2026-06-12,2026-06-11
600378_2026-06-12,600378,昊华科技,2026-06-12,2026-06-12,2,0,1,1,2,3,2,3,2,5.0,26.0,14.0,63.18,63.25,57.15,57.15,63.89,-0.0111128502113007,-0.0100172170918766,-0.1054938174988261,0.0954766004069494,0.0964426877470356,0.0114754098360656,0.0,0.0,1130784.0,6723738788.016701,1.592615388082257,1.5621499880640588,,False,False,63.18,63.25,57.15,57.15,1130784.0,6723738788.016701,56.428,49.824,43.4985,0.0127950662791522,0.0127950662791522,0.1208974268093854,0.1470375722543353,0.1470375722543353,0.3138384082209731,0.0388453183106889,0.0384543237666479,True,True,0,0,-0.0954415954415954,0.0,0.0964426877470356,0.0,59.46085627946999,-0.0388634880838044,0.0954766004069494,0.0,0.0,0.144497209701534,0.8073547818436243,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8073547818436243,0.0404349305244093,complete,2026-06-11,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,near_ma5,below_minus_5pct,3.0,24.0,0.7253456240428797,57.1,61.58,58.0,0.07845884413309978,0.015761821366024442,True,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600378_daily.pkl,2026-08-03 22:46:00,e59d600a3ac5560d5303b2d98bbd9e84d110360ce858d2a8f07d664e3c2ab011,TRAIN_PRIMARY,2026-06-12,2026-06-12,2026-06-11
600665_2026-06-12,600665,天地源,2026-06-12,2026-06-12,2,0,1,1,2,2,2,2,2,49.0,37.0,30.0,3.87,4.18,3.75,3.99,4.07,-0.0491400491400492,0.0270270270270269,-0.0196560196560197,0.1056511056511055,0.0454545454545453,0.4418604651162782,0.2790697674418609,0.5581395348837218,973904.0,382874664.4217,1.9872306822749708,2.0868471306381497,,False,False,3.87,4.18,3.75,3.99,973904.0,382874664.4217,3.708,3.587,3.4385000000000003,0.0760517799352751,0.011326860841424,0.1272923408845738,0.1123501533314748,0.0454418734318373,0.1603897048131453,0.0265780730897007,0.0210646171363508,True,True,0,0,0.0310077519379845,0.064,0.0454545454545453,0.5581395348837218,3.931336925585351,0.014921914739199,0.1056511056511055,0.010126582278481,-0.0123762376237623,0.6422736447418335,0.277837309055196,0.4234482831416896,0.4272597538867825,0.4234482831416896,0.0482039059929162,0.0501206296216668,0.0320647462264471,0.032467941175936,0.277837309055196,-0.0147025249159521,complete,2026-06-11,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,plus_5_to_plus_10pct,plus_2_to_plus_5pct,3.0,24.0,0.7253456240428797,3.85,3.9,3.83,0.01298701298701288,-0.0051948051948051965,False,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600665_daily.pkl,2026-06-29 13:46:27,fd91e5be6fbda5bdd6fc8005d9691a9e7663f740ee9254d93061d03fe5e082df,TRAIN_PRIMARY,2026-06-12,2026-06-12,2026-06-11
603155_2026-06-12,603155,新亚强,2026-06-12,2026-06-12,2,0,1,1,2,2,2,2,2,23.0,17.0,28.0,23.8,24.88,22.61,22.61,25.12,-0.0525477707006369,-0.0095541401273886,-0.0999203821656051,0.0903662420382165,0.0912379421221864,0.4757709251101314,0.0,0.0,311251.0,729030392.5328,1.2684112614182117,1.2479294971085817,,False,False,23.8,24.88,22.61,22.61,311251.0,729030392.5328,22.19,20.657,20.0955,0.0189274447949527,0.0189274447949527,0.1212257773771969,0.0945442222975261,0.0945442222975261,0.1251275161105718,0.0256054723608798,0.0235865417967393,True,True,0,0,-0.05,0.0,0.0912379421221864,0.0,23.422613546676484,-0.0346935471166405,0.0903662420382165,-0.0004420866489832,0.0,0.3583323164680197,0.5558864357106905,1.0,1.0,1.0,0.2374274804750615,0.244794353488316,0.0,0.0,0.5558864357106905,0.0359404487694154,complete,2026-06-11,False,True,2.0,d0,,stage_group,48,48,48,09:35,09:35,09:35,15:00,15:00,15:00,48,48,48,True,True,True,0.0,0.0,0.0,none,none,not_applicable,True,ok,True,True,TRAIN_PRIMARY,train_primary_20260601_20260729,True,True,False,False,near_ma5,minus_5_to_minus_2pct,3.0,24.0,0.7253456240428797,21.6,23.5,23.22,0.0879629629629628,0.07499999999999996,True,False,none,none,not_applicable,True,ok,True,True,True,TRAIN_PRIMARY,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603155_daily.pkl,2026-07-16 22:42:54,2d1dca76ba13c4f25ea5f0f739c36e7c339dcc5950ea90ed0b3c740f0220412c,TRAIN_PRIMARY,2026-06-12,2026-06-12,2026-06-11
