factor,bucket,record_count,success_count,failed_count,missed_count,ordinary_count,data_issue_count,success_rate,failed_rate,missed_rate,avg_d3_realized_return_pct,median_d3_realized_return_pct,avg_candidate_d3_max_return_pct,avg_d3_max_return_pct,avg_d3_close_return_pct
invalid_distance_pct,2-3,528,13,33,176,306,0,0.02462121212121212,0.0625,0.3333333333333333,0.7552340759394935,1.4760432161783577,6.002734948473878,5.4687432320237255,0.655207000899649
invalid_distance_pct,3-5,1707,54,95,548,1006,4,0.03163444639718805,0.05565319273579379,0.3210310486233158,0.6345605311399231,0.6875606841119764,5.844294582351802,5.673007503708995,0.4920021041772454
invalid_distance_pct,<=1,244,1,0,141,100,2,0.004098360655737705,0.0,0.5778688524590164,7.0,7.0,8.597334250622023,20.758939925733767,20.758939925733767
invalid_distance_pct,>5,180,0,0,63,117,0,0.0,0.0,0.35,,,5.65196260232105,,
low_absorb_width_pct,1-2,303,2,6,124,167,4,0.006600660066006601,0.019801980198019802,0.40924092409240925,-1.3426651314830425,-1.0500481510645032,6.711805867698677,5.202180435887,-0.1510536377449454
low_absorb_width_pct,2-3,528,13,33,176,306,0,0.02462121212121212,0.0625,0.3333333333333333,0.7552340759394935,1.4760432161783577,6.002734948473878,5.4687432320237255,0.655207000899649
low_absorb_width_pct,3-5,1707,54,95,548,1006,4,0.03163444639718805,0.05565319273579379,0.3210310486233158,0.6345605311399231,0.6875606841119764,5.844294582351802,5.673007503708995,0.4920021041772454
low_absorb_width_pct,<=1,244,1,0,141,100,2,0.004098360655737705,0.0,0.5778688524590164,7.0,7.0,8.597334250622023,20.758939925733767,20.758939925733767
low_absorb_width_pct,>5,180,0,0,63,117,0,0.0,0.0,0.35,,,5.65196260232105,,
position_level,normal,334,70,134,61,69,0,0.20958083832335328,0.40119760479041916,0.18263473053892215,0.6154361057902005,0.8666245848163667,6.159347932099724,5.682434755581182,0.6029330705272921
position_level,small,512,0,0,166,346,0,0.0,0.0,0.32421875,,,5.445878259118075,,
position_level,zero,2116,0,0,825,1281,10,0.0,0.0,0.3898865784499055,,,6.353990484358873,,
selected_by_topn,False,2628,0,0,991,1627,10,0.0,0.0,0.3770928462709285,,,6.1763917604003975,,
selected_by_topn,True,334,70,134,61,69,0,0.20958083832335328,0.40119760479041916,0.18263473053892215,0.6154361057902005,0.8666245848163667,6.159347932099724,5.682434755581182,0.6029330705272921
selected_for_execution,False,2628,0,0,991,1627,10,0.0,0.0,0.3770928462709285,,,6.1763917604003975,,
selected_for_execution,True,334,70,134,61,69,0,0.20958083832335328,0.40119760479041916,0.18263473053892215,0.6154361057902005,0.8666245848163667,6.159347932099724,5.682434755581182,0.6029330705272921
signal_type,D2_LOW_ABSORB,334,70,134,61,69,0,0.20958083832335328,0.40119760479041916,0.18263473053892215,0.6154361057902005,0.8666245848163667,6.159347932099724,5.682434755581182,0.6029330705272921
signal_type,D2_WATCH_OR_SMALL,512,0,0,166,346,0,0.0,0.0,0.32421875,,,5.445878259118075,,
signal_type,WATCH_ONLY,2116,0,0,825,1281,10,0.0,0.0,0.3898865784499055,,,6.353990484358873,,
support_score,50-60,49,5,2,9,33,0,0.10204081632653061,0.04081632653061224,0.1836734693877551,4.145037738749285,7.0,4.425534545939751,6.506653804617015,0.46902788704299614
support_score,60-70,197,15,28,55,99,0,0.07614213197969544,0.14213197969543148,0.27918781725888325,-0.19536793928257495,-0.5946361858557347,6.133694124430743,5.7247037265725575,0.19869026832613743
support_score,70-80,173,9,22,43,99,0,0.05202312138728324,0.12716763005780346,0.24855491329479767,-0.5962566492245156,-0.9671628626908956,4.862025220593457,4.462272881712783,-0.7883675202272854
support_score,<=50,973,18,38,315,602,0,0.018499486125385406,0.03905447070914697,0.3237410071942446,1.194100010617575,1.807590853841179,5.835460516191549,6.145415172612376,2.013578881919374
support_score,>80,1570,23,44,630,863,10,0.01464968152866242,0.02802547770700637,0.4012738853503185,0.8440131094101856,0.6818181818181834,6.591534267543974,5.7467782726004915,0.3410514235791588
support_type,A,1843,42,84,693,1014,10,0.02278893109061313,0.04557786218122626,0.3760173629951167,0.2571317596039701,0.36207244279049533,6.371113038238534,5.466383424880762,0.056158580151754706
support_type,B,283,21,29,89,144,0,0.07420494699646643,0.10247349823321555,0.31448763250883394,1.5597806983448186,2.0705501192382787,6.443107839976867,6.298452158181658,1.5830812029100279
support_type,C,836,7,21,270,538,0,0.008373205741626795,0.025119617224880382,0.3229665071770335,0.5414760340664196,1.6223180044891872,5.652351818474718,5.5546346676608085,1.3131537551051833
theme_score,50-60,856,23,23,284,523,3,0.026869158878504672,0.026869158878504672,0.3317757009345794,2.270760756396897,4.903887688984884,5.966209486787635,7.626378040552907,2.639481160734478
theme_score,60-70,1763,46,98,669,947,3,0.026091888825865002,0.055587067498581964,0.37946681792399317,0.3276964833066851,0.6925880538773965,6.480108724815876,5.364382121964059,0.2281784854046632
theme_score,<=50,343,1,13,99,226,4,0.0029154518950437317,0.037900874635568516,0.2886297376093295,-1.8638802006585,-0.9244566040586877,5.111645398654142,2.5665910507359406,-2.2339634931778485
total_score,50-60,563,0,0,177,384,2,0.0,0.0,0.31438721136767317,,,5.2442800654105035,,
total_score,60-70,794,0,0,274,520,0,0.0,0.0,0.345088161209068,,,5.91426812172894,,
total_score,70-80,795,48,100,276,365,6,0.06037735849056604,0.12578616352201258,0.3471698113207547,0.3841966379922253,0.6846894329650799,6.80211478790213,5.585452591302088,0.5803833889236586
total_score,<=50,353,0,0,100,253,0,0.0,0.0,0.28328611898017,,,4.976804875770523,,
total_score,>80,457,22,34,225,174,2,0.04814004376367615,0.07439824945295405,0.4923413566739606,1.2265689849705639,1.3405874564300757,7.616187129449899,5.938744761175934,0.6625286576226096
