scope,signal_date,cohort,count,target7_count,target7_rate,d2_open_to_high_avg_pct,d2_open_to_low_avg_pct,d2_open_to_close_avg_pct,d2_close_to_d3_open_avg_pct,d2_open_to_d3_open_avg_pct,d3_open_to_high_avg_pct,d3_open_to_low_avg_pct,d3_open_to_close_avg_pct,d2_open_to_d3_high_avg_pct,d2_open_to_d3_close_avg_pct,mfe_avg_pct,mae_avg_pct,mfe_on_d2_rate,mfe_on_d3_rate,d3_high_to_close_giveback_avg_pct,d3_high_to_close_return_giveback_avg_pp,d3_high_profit_giveback_rate_avg_pct,mfe_to_d3_close_giveback_avg_pp,mfe_profit_giveback_rate_avg_pct,d3_hold_increment_vs_d2_close_avg_pp,d3_hold_improved_close_rate,d2_close_profitable_rate,d2_intraday_log_return_avg_pct,second_overnight_log_return_avg_pct,d3_intraday_log_return_avg_pct,d3_close_positive_rate,losing_d3_close_count,largest_loss_leg_d2_count,largest_loss_leg_overnight_count,largest_loss_leg_d3_count,cache_frozen_price_mismatch_count,target_reconciliation_mismatch_count,d3_high_to_close_return_giveback_median_pp,d3_high_profit_giveback_rate_median_pct,mfe_to_d3_close_giveback_median_pp,mfe_profit_giveback_rate_median_pct,d3_hold_increment_vs_d2_close_median_pp,d3_high_profit_giveback_ratio_of_means_pct,mfe_profit_giveback_ratio_of_means_pct,d2_plus_3_touch_rate,horizon_plus_3_touch_rate,horizon_minus_3_touch_rate,profit_first_3_rate,loss_first_3_rate,d2_plus_5_touch_rate,horizon_plus_5_touch_rate,horizon_minus_5_touch_rate,profit_first_5_rate,loss_first_5_rate,d2_plus_7_touch_rate,horizon_plus_7_touch_rate,horizon_minus_7_touch_rate,profit_first_7_rate,loss_first_7_rate
daily,2026-06-26,final_top3,3,1,0.3333333333333333,3.4183940012176834,-6.450762312928441,-3.8884418042126945,-0.6059029512103908,-4.530294647691809,10.406580120911254,-1.3029320573764196,9.494528003647416,5.4180630125302285,4.5554628893016424,6.342277430275149,-6.450762312928441,0.3333333333333333,0.6666666666666666,0.8583690987124415,0.8626001232285851,175.00000000000225,1.7868145409735063,54.71698113207541,8.443904693514337,1.0,0.0,-4.015166577377801,-0.6341715315259194,8.993968066330991,0.6666666666666666,1,1,0,0,0,0,0.0,0.0,0.0,0.0,9.65121834687055,15.92082117232064,28.17307442976345,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
daily,2026-06-26,v002_top3,3,1,0.3333333333333333,6.208896857054325,-4.519207675493656,-0.652416778978815,-2.837020566822775,-3.4628988321566356,4.965541653786236,-3.5784041872527887,1.2706628757385672,1.265083484652359,-2.3871308657870274,6.399929557357723,-6.965607206309791,0.6666666666666666,0.3333333333333333,3.5331585151347635,3.6522143504393867,77.79310344827576,8.787060423144752,144.43524667420158,-1.7347140868082125,0.3333333333333333,0.3333333333333333,-0.7594747638843992,-2.884087022018552,1.1695020704217292,0.3333333333333333,2,1,0,1,0,0,3.0330762191136067,77.79310344827576,6.7275348390197,164.70588235294053,-3.6858073940892133,288.69354431917225,137.29933031907586,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
daily,2026-06-26,v004a_top3,3,1,0.3333333333333333,5.235515698024925,-3.715862004819833,1.071280829685147,-3.564087303519566,-2.514110106576032,5.758089559161344,-2.051673816379699,2.5715604601447026,3.003016594971982,-0.17330719669447955,5.426548398328323,-4.981279272159256,0.6666666666666666,0.3333333333333333,3.012747304188886,3.1763237916664617,80.72027677957018,5.599855595022803,111.58200972173698,-1.2445880263796263,0.3333333333333333,0.6666666666666666,0.9541249415644888,-3.629962611944245,2.4851249272736915,0.6666666666666666,1,1,0,0,0,0,1.6054045427948305,80.72027677957018,6.337790763007067,92.24704336399464,-2.883132081493689,105.77110352918635,103.19369116375832,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
daily,2026-06-29,final_top3,3,1,0.3333333333333333,5.411948846739338,-3.561127558416414,0.9130995264846176,1.132538198402962,2.074784442895013,2.98160173271677,-3.9616045120121512,-2.764510539764331,5.040849107122629,-0.870226474821715,7.197711852220667,-4.802957623775886,0.3333333333333333,0.6666666666666666,5.608348472548708,5.911075581944343,177.34172952951891,8.067938327042382,118.50452022719396,-1.7833260013063326,0.3333333333333333,0.6666666666666666,0.8649975553604327,1.0871787577462173,-2.871874540076785,0.3333333333333333,2,1,0,1,0,0,6.4705882352941275,130.08130081300772,7.249596122778668,130.08130081300772,-0.060581583198704436,117.26348986705635,112.09032110049293,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0
daily,2026-06-29,v002_top3,3,0,0.0,4.096475258281511,-4.455819045164314,-0.4986655675256211,-4.572091713396882,-5.114603442920636,5.970746779795899,-5.632752742932013,-5.213495721012218,0.5040407967711694,-10.037571326663297,4.178260513568348,-10.444245055899271,0.6666666666666666,0.3333333333333333,10.477143264343573,10.541612123434467,7222.967479674345,14.215831840231644,701.9048939125647,-9.538905759137675,0.0,0.3333333333333333,-0.5634001701462035,-4.706678429679533,-5.384311076121418,0.0,3,0,2,1,0,0,10.690501226778839,1943.9024390244003,12.778130959949163,398.8142292490119,-9.313818665652928,2091.420414966981,340.2332572147575,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
daily,2026-06-29,v004a_top3,3,0,0.0,4.133377603771941,-3.7670282741476657,-1.0221432455824628,-5.160206710114031,-6.179574217484396,4.0268967940930045,-5.08107998118205,-4.7227737922569695,-2.399641346106877,-10.56889258203262,4.215162859058778,-10.918542931682966,0.6666666666666666,0.3333333333333333,8.374488915957384,8.169251235925742,9862.499999999316,14.784055441091397,710.4634161356835,-9.546749336450155,0.0,0.3333333333333333,-1.1193655297843164,-5.308923852724139,-4.852432140330504,0.0,3,0,2,1,0,0,8.032128514056225,9862.499999999316,12.778130959949163,424.4897959183679,-9.337349397590367,,350.7350945959082,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
daily,2026-06-30,final_top3,3,2,0.6666666666666666,8.972415246814927,-2.389614860607958,7.812204704275634,-1.3938539157346923,6.2939275962044965,7.813309300016187,-2.932678184059586,5.482047629843893,14.751273740034,12.284373710408673,14.852590862627713,-3.2204152658764493,0.3333333333333333,0.6666666666666666,2.1759029873587057,2.4669000296253265,50.98071229536749,2.56821715221904,49.71382040347566,4.472169006133037,1.0,0.6666666666666666,7.336282534414228,-1.4063994215632434,5.2757787393860065,0.6666666666666666,1,0,1,0,0,0,2.4924012158054842,17.241379310344797,2.7963525835866254,17.241379310344797,3.645569620253154,16.72330181854276,17.291374790920973,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
daily,2026-06-30,v002_top3,3,0,0.0,7.543192176189646,-4.118110343268056,0.5126838203363052,-7.656435063645553,-7.222562068534159,7.361924284468098,-2.5127495672772615,3.0027831180667426,-0.42925061553896376,-4.523148597296707,7.543192176189646,-9.541181611584404,1.0,0.0,4.092948530465837,4.0938979817577446,146.511367704977,12.066340773486354,194.50964766986624,-5.035832417633013,0.3333333333333333,0.3333333333333333,0.396519711356026,-7.979839573898704,2.7833813066240825,0.3333333333333333,2,0,2,0,0,0,3.1008972139146778,146.511367704977,15.436363636363636,128.44175491679275,-9.806390681567756,,159.9633217827087,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
daily,2026-06-30,v004a_top3,3,1,0.3333333333333333,10.719378141048212,-3.6873791998270122,5.750939249500424,-5.438720208191254,0.06558528960389391,10.66639389182198,-3.196036705103411,6.904934872248831,10.701692162360722,7.01798518873247,14.371705655595179,-7.24256652879712,0.6666666666666666,0.3333333333333333,3.460764622419861,3.683706973628251,100.19949766190388,7.353720466862708,70.06860806028739,1.267045939232047,0.6666666666666666,0.6666666666666666,5.35400146044925,-5.6274965674043145,6.512156784597242,0.6666666666666666,1,0,1,0,0,0,3.0898876404494624,65.13157894736878,4.7544735746982925,74.18831168831183,5.4307116104868935,34.42172431930289,51.168042562851724,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
daily,2026-07-01,final_top3,3,1,0.3333333333333333,4.447385148101154,-0.7753017790620801,0.3518684469841123,-2.3309793910771486,-1.9657596618164168,7.503362692628671,-1.9300260232240667,6.383865837282756,5.338256064811479,4.2908891922018855,6.073148842830368,-4.127311913797361,0.6666666666666666,0.3333333333333333,1.0284855838677998,1.0473668726095935,57.051282051282165,1.7822596506284816,61.28235762644371,3.9390207452177735,0.6666666666666666,0.6666666666666666,0.34308304777186144,-2.3836978369466437,6.141784337323572,0.6666666666666666,1,0,1,0,0,0,0.0,0.0,1.6574585635359185,29.032258064516153,2.02578268876612,19.620019345148844,29.34654981711048,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
