code,name,date,tencent_current_close,tencent_raw_close,tencent_qfq_close,sina_daily_close,sina_5m_last_close,sina_5m_last_timestamp,sina_5m_bar_count,eastmoney_raw_close,tencent_current_vs_sina_5m_abs_diff,tencent_current_vs_sina_5m_rel_diff,tencent_raw_vs_sina_5m_abs_diff,tencent_raw_vs_sina_5m_rel_diff,tencent_qfq_vs_sina_5m_abs_diff,tencent_qfq_vs_sina_5m_rel_diff,eastmoney_raw_vs_sina_5m_abs_diff,eastmoney_raw_vs_sina_5m_rel_diff,sina_daily_vs_sina_5m_abs_diff,sina_daily_vs_sina_5m_rel_diff,failure_cache_daily_close,failure_cache_daily_volume,failure_cache_daily_mtime,failure_cache_daily_vs_sina_5m_abs_diff,failure_cache_daily_vs_sina_5m_rel_diff,sina_5m_total_volume_lots,sina_5m_volume_through_daily_cache_mtime_lots,failure_cache_daily_volume_fraction_of_full_minute,failure_cache_daily_volume_vs_intraday_cumulative_rel_diff,failure_cache_created_before_market_close,tencent_qfq_to_raw_close_ratio,sina_qfq_factor_asof,sina_qfq_factor_event_date,qfq_factor_changed_on_date,factor_changed_between_2026_06_26_and_2026_06_29,nearby_ex_dividend_dates,nearby_record_dates,nearby_distribution_descriptions,diagnostic_category,diagnostic_subtype,source_errors_json,tencent_current_adjust,failure_cache_minute_last_close,failure_cache_minute_last_timestamp,failure_cache_minute_bar_count,failure_cache_minute_mtime,corporate_action_evidence_json,tencent_current_source,tencent_raw_source,tencent_qfq_source,sina_daily_source,sina_5m_source,eastmoney_raw_source,qfq_factor_source,corporate_action_source,diagnostic_generated_at
603690,至纯科技,2026-06-30,35.4,35.4,35.4,35.4,35.4,2026-06-30 15:00:00,48,35.4,0,0,0,0,0,0,0,0,0,0,,,2026-06-29 14:44:23,,,562247.11,,,,False,1,1,2025-07-15,False,False,,,,,,{},none,35.4,2026-06-30 15:00:00,48,2026-07-13 22:22:23,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603733,仙鹤股份,2026-06-26,26.76,26.76,26.06,26.76,26.76,2026-06-26 15:00:00,48,26.76,0,0,0,0,0.7,0.026158445441,0,0,0,0,26.76,208756,2026-06-29 14:44:24,0,0,208551.27,,,,False,0.973841554559,1.02522522523,2025-07-10,False,False,2026-07-02,2026-07-01,"10派7.00元(含税,扣税后6.30元)",,,{},none,26.76,2026-06-26 15:00:00,48,2026-07-13 22:22:29,"[{""ASSIGN_PROGRESS"":""实施分配"",""BASIC_EPS"":1.43,""BD10_CLOSE_ADJCHRATE"":-2.3343632,""BONUS_IT_RATIO"":null,""BONUS_RATIO"":null,""BVPS"":12.032004691792,""D10_CLOSE_ADJCHRATE"":-8.95456551,""D30_CLOSE_ADJCHRATE"":null,""DIVIDENT_RATIO"":0.02460456942,""EQUITY_RECORD_DATE"":""2026-07-01 00:00:00"",""EX_DIVIDEND_DATE"":""2026-07-02 00:00:00"",""EX_DIVIDEND_DAYS"":12,""IMPL_PLAN_PROFILE"":""10派7.00元(含税,扣税后6.30元)"",""IS_KCB"":null,""IT_RATIO"":null,""MARKET_TYPE"":""069001001001"",""NOTICE_DATE"":""2026-06-25 00:00:00"",""ORG_CODE"":""10133392"",""PER_CAPITAL_RESERVE"":4.380867703375,""PER_UNASSIGN_PROFIT"":6.157887549138,""PLAN_NOTICE_DATE"":""2026-04-29 00:00:00"",""PNP_YOY_RATIO"":0.875451633493,""PRETAX_BONUS_RMB"":7,""PUBLISH_DATE"":""2026-04-29 00:00:00"",""REPORT_DATE"":""2025-12-31 00:00:00"",""SECUCODE"":""603733.SH"",""SECURITY_CODE"":""603733"",""SECURITY_INNER_CODE"":""1000944161"",""SECURITY_NAME_ABBR"":""仙鹤股份"",""TOTAL_SHARES"":724482815}]",Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603733,仙鹤股份,2026-06-29,26.66,26.66,25.96,26.66,26.66,2026-06-29 15:00:00,48,26.66,0,0,0,0,0.7,0.026256564141,0,0,0,0,26.62,149844,2026-06-29 14:44:24,0.04,0.00150037509377,154406.92,144544.95,0.970448733774367,0.03666022230454947,True,0.973743435859,1.02522522523,2025-07-10,False,False,2026-07-02,2026-07-01,"10派7.00元(含税,扣税后6.30元)",PROVIDER_DATA_CONFLICT,stale_intraday_tencent_daily_cache,{},none,26.66,2026-06-29 15:00:00,48,2026-07-13 22:22:29,"[{""ASSIGN_PROGRESS"":""实施分配"",""BASIC_EPS"":1.43,""BD10_CLOSE_ADJCHRATE"":-2.3343632,""BONUS_IT_RATIO"":null,""BONUS_RATIO"":null,""BVPS"":12.032004691792,""D10_CLOSE_ADJCHRATE"":-8.95456551,""D30_CLOSE_ADJCHRATE"":null,""DIVIDENT_RATIO"":0.02460456942,""EQUITY_RECORD_DATE"":""2026-07-01 00:00:00"",""EX_DIVIDEND_DATE"":""2026-07-02 00:00:00"",""EX_DIVIDEND_DAYS"":12,""IMPL_PLAN_PROFILE"":""10派7.00元(含税,扣税后6.30元)"",""IS_KCB"":null,""IT_RATIO"":null,""MARKET_TYPE"":""069001001001"",""NOTICE_DATE"":""2026-06-25 00:00:00"",""ORG_CODE"":""10133392"",""PER_CAPITAL_RESERVE"":4.380867703375,""PER_UNASSIGN_PROFIT"":6.157887549138,""PLAN_NOTICE_DATE"":""2026-04-29 00:00:00"",""PNP_YOY_RATIO"":0.875451633493,""PRETAX_BONUS_RMB"":7,""PUBLISH_DATE"":""2026-04-29 00:00:00"",""REPORT_DATE"":""2025-12-31 00:00:00"",""SECUCODE"":""603733.SH"",""SECURITY_CODE"":""603733"",""SECURITY_INNER_CODE"":""1000944161"",""SECURITY_NAME_ABBR"":""仙鹤股份"",""TOTAL_SHARES"":724482815}]",Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603733,仙鹤股份,2026-06-30,27.01,27.01,26.31,27.01,27.01,2026-06-30 15:00:00,48,27.01,0,0,0,0,0.7,0.0259163272862,0,0,0,0,,,2026-06-29 14:44:24,,,122149.29,,,,False,0.974083672714,1.02522522523,2025-07-10,False,False,2026-07-02,2026-07-01,"10派7.00元(含税,扣税后6.30元)",,,{},none,27.01,2026-06-30 15:00:00,48,2026-07-13 22:22:29,"[{""ASSIGN_PROGRESS"":""实施分配"",""BASIC_EPS"":1.43,""BD10_CLOSE_ADJCHRATE"":-2.3343632,""BONUS_IT_RATIO"":null,""BONUS_RATIO"":null,""BVPS"":12.032004691792,""D10_CLOSE_ADJCHRATE"":-8.95456551,""D30_CLOSE_ADJCHRATE"":null,""DIVIDENT_RATIO"":0.02460456942,""EQUITY_RECORD_DATE"":""2026-07-01 00:00:00"",""EX_DIVIDEND_DATE"":""2026-07-02 00:00:00"",""EX_DIVIDEND_DAYS"":12,""IMPL_PLAN_PROFILE"":""10派7.00元(含税,扣税后6.30元)"",""IS_KCB"":null,""IT_RATIO"":null,""MARKET_TYPE"":""069001001001"",""NOTICE_DATE"":""2026-06-25 00:00:00"",""ORG_CODE"":""10133392"",""PER_CAPITAL_RESERVE"":4.380867703375,""PER_UNASSIGN_PROFIT"":6.157887549138,""PLAN_NOTICE_DATE"":""2026-04-29 00:00:00"",""PNP_YOY_RATIO"":0.875451633493,""PRETAX_BONUS_RMB"":7,""PUBLISH_DATE"":""2026-04-29 00:00:00"",""REPORT_DATE"":""2025-12-31 00:00:00"",""SECUCODE"":""603733.SH"",""SECURITY_CODE"":""603733"",""SECURITY_INNER_CODE"":""1000944161"",""SECURITY_NAME_ABBR"":""仙鹤股份"",""TOTAL_SHARES"":724482815}]",Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603800,洪田股份,2026-06-26,88.46,88.46,88.46,88.46,88.46,2026-06-26 15:00:00,48,88.46,0,0,0,0,0,0,0,0,0,0,88.46,152233,2026-06-29 14:06:48,0,0,152053.61,,,,False,1,1,2025-07-10,False,False,,,,,,{},none,88.46,2026-06-26 15:00:00,48,2026-07-13 22:22:31,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603800,洪田股份,2026-06-29,81.1,81.1,81.1,81.1,81.1,2026-06-29 15:00:00,48,81.1,0,0,0,0,0,0,0,0,0,0,80.03,101417,2026-06-29 14:06:48,1.07,0.0131935881628,112345.85,97679.18,0.902721373330657,0.03826629175224451,True,1,1,2025-07-10,False,False,,,,PROVIDER_DATA_CONFLICT,stale_intraday_tencent_daily_cache,{},none,81.1,2026-06-29 15:00:00,48,2026-07-13 22:22:31,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603800,洪田股份,2026-06-30,81.29,81.29,81.29,81.29,81.29,2026-06-30 15:00:00,48,81.29,0,0,0,0,0,0,0,0,0,0,,,2026-06-29 14:06:48,,,93474.32,,,,False,1,1,2025-07-10,False,False,,,,,,{},none,81.29,2026-06-30 15:00:00,48,2026-07-13 22:22:31,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603929,亚翔集成,2026-06-26,260.85,260.85,260.85,260.85,260.85,2026-06-26 15:00:00,48,260.85,0,0,0,0,0,0,0,0,0,0,260.85,140300,2026-06-29 13:36:08,0,0,140176.63,,,,False,1,1,2026-05-18,False,False,,,,,,{},none,260.85,2026-06-26 15:00:00,48,2026-07-13 22:22:37,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603929,亚翔集成,2026-06-29,276.2,276.2,276.2,276.2,276.2,2026-06-29 15:00:00,48,276.2,0,0,0,0,0,0,0,0,0,0,273.69,124283,2026-06-29 13:36:08,2.51,0.00908761766836,147003.77,118812.8,0.8454409026380753,0.0460404939535134,True,1,1,2026-05-18,False,False,,,,PROVIDER_DATA_CONFLICT,stale_intraday_tencent_daily_cache,{},none,276.2,2026-06-29 15:00:00,48,2026-07-13 22:22:37,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603929,亚翔集成,2026-06-30,272.02,272.02,272.02,272.02,272.02,2026-06-30 15:00:00,48,272.02,0,0,0,0,0,0,0,0,0,0,,,2026-06-29 13:36:08,,,113126.27,,,,False,1,1,2026-05-18,False,False,,,,,,{},none,272.02,2026-06-30 15:00:00,48,2026-07-13 22:22:37,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603989,艾华集团,2026-06-26,56,56,55.8,56,56,2026-06-26 15:00:00,48,56,0,0,0,0,0.2,0.00357142857143,0,0,0,0,56,376125,2026-06-29 14:13:58,0,0,375782.4,,,,False,0.996428571429,1.00394866732,2025-06-27,False,False,2026-07-02,2026-07-01,"10派2.00元(含税,扣税后1.80元)",,,{},none,56,2026-06-26 15:00:00,48,2026-07-13 22:22:44,"[{""ASSIGN_PROGRESS"":""实施分配"",""BASIC_EPS"":0.6646,""BD10_CLOSE_ADJCHRATE"":48.25072886,""BONUS_IT_RATIO"":null,""BONUS_RATIO"":null,""BVPS"":9.737488143032,""D10_CLOSE_ADJCHRATE"":21.8529708,""D30_CLOSE_ADJCHRATE"":null,""DIVIDENT_RATIO"":0.003933136676,""EQUITY_RECORD_DATE"":""2026-07-01 00:00:00"",""EX_DIVIDEND_DATE"":""2026-07-02 00:00:00"",""EX_DIVIDEND_DAYS"":12,""IMPL_PLAN_PROFILE"":""10派2.00元(含税,扣税后1.80元)"",""IS_KCB"":null,""IT_RATIO"":null,""MARKET_TYPE"":""069001001001"",""NOTICE_DATE"":""2026-06-25 00:00:00"",""ORG_CODE"":""10181932"",""PER_CAPITAL_RESERVE"":2.881807301678,""PER_UNASSIGN_PROFIT"":5.352616662311,""PLAN_NOTICE_DATE"":""2026-04-30 00:00:00"",""PNP_YOY_RATIO"":36.919918534088,""PRETAX_BONUS_RMB"":2,""PUBLISH_DATE"":""2026-04-30 00:00:00"",""REPORT_DATE"":""2025-12-31 00:00:00"",""SECUCODE"":""603989.SH"",""SECURITY_CODE"":""603989"",""SECURITY_INNER_CODE"":""1000012058"",""SECURITY_NAME_ABBR"":""艾华集团"",""TOTAL_SHARES"":398779860}]",Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603989,艾华集团,2026-06-29,54,54,53.8,54,54,2026-06-29 15:00:00,48,54,0,0,0,0,0.2,0.0037037037037,0,0,0,0,54.13,239322,2026-06-29 14:13:58,0.13,0.00240740740741,268220.19,226086.56,0.8922594529516962,0.05854147190350458,True,0.996296296296,1.00394866732,2025-06-27,False,False,2026-07-02,2026-07-01,"10派2.00元(含税,扣税后1.80元)",PROVIDER_DATA_CONFLICT,stale_intraday_tencent_daily_cache,{},none,54,2026-06-29 15:00:00,48,2026-07-13 22:22:44,"[{""ASSIGN_PROGRESS"":""实施分配"",""BASIC_EPS"":0.6646,""BD10_CLOSE_ADJCHRATE"":48.25072886,""BONUS_IT_RATIO"":null,""BONUS_RATIO"":null,""BVPS"":9.737488143032,""D10_CLOSE_ADJCHRATE"":21.8529708,""D30_CLOSE_ADJCHRATE"":null,""DIVIDENT_RATIO"":0.003933136676,""EQUITY_RECORD_DATE"":""2026-07-01 00:00:00"",""EX_DIVIDEND_DATE"":""2026-07-02 00:00:00"",""EX_DIVIDEND_DAYS"":12,""IMPL_PLAN_PROFILE"":""10派2.00元(含税,扣税后1.80元)"",""IS_KCB"":null,""IT_RATIO"":null,""MARKET_TYPE"":""069001001001"",""NOTICE_DATE"":""2026-06-25 00:00:00"",""ORG_CODE"":""10181932"",""PER_CAPITAL_RESERVE"":2.881807301678,""PER_UNASSIGN_PROFIT"":5.352616662311,""PLAN_NOTICE_DATE"":""2026-04-30 00:00:00"",""PNP_YOY_RATIO"":36.919918534088,""PRETAX_BONUS_RMB"":2,""PUBLISH_DATE"":""2026-04-30 00:00:00"",""REPORT_DATE"":""2025-12-31 00:00:00"",""SECUCODE"":""603989.SH"",""SECURITY_CODE"":""603989"",""SECURITY_INNER_CODE"":""1000012058"",""SECURITY_NAME_ABBR"":""艾华集团"",""TOTAL_SHARES"":398779860}]",Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
603989,艾华集团,2026-06-30,52.5,52.5,52.3,52.5,52.5,2026-06-30 15:00:00,48,52.5,0,0,0,0,0.2,0.00380952380952,0,0,0,0,,,2026-06-29 14:13:58,,,232004.75,,,,False,0.99619047619,1.00394866732,2025-06-27,False,False,2026-07-02,2026-07-01,"10派2.00元(含税,扣税后1.80元)",,,{},none,52.5,2026-06-30 15:00:00,48,2026-07-13 22:22:44,"[{""ASSIGN_PROGRESS"":""实施分配"",""BASIC_EPS"":0.6646,""BD10_CLOSE_ADJCHRATE"":48.25072886,""BONUS_IT_RATIO"":null,""BONUS_RATIO"":null,""BVPS"":9.737488143032,""D10_CLOSE_ADJCHRATE"":21.8529708,""D30_CLOSE_ADJCHRATE"":null,""DIVIDENT_RATIO"":0.003933136676,""EQUITY_RECORD_DATE"":""2026-07-01 00:00:00"",""EX_DIVIDEND_DATE"":""2026-07-02 00:00:00"",""EX_DIVIDEND_DAYS"":12,""IMPL_PLAN_PROFILE"":""10派2.00元(含税,扣税后1.80元)"",""IS_KCB"":null,""IT_RATIO"":null,""MARKET_TYPE"":""069001001001"",""NOTICE_DATE"":""2026-06-25 00:00:00"",""ORG_CODE"":""10181932"",""PER_CAPITAL_RESERVE"":2.881807301678,""PER_UNASSIGN_PROFIT"":5.352616662311,""PLAN_NOTICE_DATE"":""2026-04-30 00:00:00"",""PNP_YOY_RATIO"":36.919918534088,""PRETAX_BONUS_RMB"":2,""PUBLISH_DATE"":""2026-04-30 00:00:00"",""REPORT_DATE"":""2025-12-31 00:00:00"",""SECUCODE"":""603989.SH"",""SECURITY_CODE"":""603989"",""SECURITY_INNER_CODE"":""1000012058"",""SECURITY_NAME_ABBR"":""艾华集团"",""TOTAL_SHARES"":398779860}]",Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
605318,法狮龙,2026-06-26,128.68,128.68,128.68,128.68,128.68,2026-06-26 15:00:00,48,128.68,0,0,0,0,0,0,0,0,0,0,128.68,36656,2026-06-29 13:41:29,0,0,36617.0,,,,False,1,1,2025-06-04,False,False,,,,,,{},none,128.68,2026-06-26 15:00:00,48,2026-07-13 22:22:53,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
605318,法狮龙,2026-06-29,125.4,125.4,125.4,125.4,125.4,2026-06-29 15:00:00,48,125.4,0,0,0,0,0,0,0,0,0,0,125.55,29233,2026-06-29 13:41:29,0.15,0.0011961722488,40520.0,28318.0,0.7214461994076999,0.03231160392683099,True,1,1,2025-06-04,False,False,,,,PROVIDER_DATA_CONFLICT,stale_intraday_tencent_daily_cache,{},none,125.4,2026-06-29 15:00:00,48,2026-07-13 22:22:53,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
605318,法狮龙,2026-06-30,112.86,112.86,112.86,112.86,112.86,2026-06-30 15:00:00,48,112.86,0,0,0,0,0,0,0,0,0,0,,,2026-06-29 13:41:29,,,67385.73,,,,False,1,1,2025-06-04,False,False,,,,,,{},none,112.86,2026-06-30 15:00:00,48,2026-07-13 22:22:53,,Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
605376,XD博迁新,2026-06-26,264,264,264,264,264,2026-06-26 15:00:00,48,264,0,0,0,0,0,0,0,0,0,0,264,199845,2026-06-29 13:41:32,0,0,199589.28,,,,False,1,1,2026-06-25,False,False,2026-06-25,2026-06-24,"10派1.00元(含税,扣税后0.90元)",,,{},none,264,2026-06-26 15:00:00,48,2026-07-13 22:22:55,"[{""ASSIGN_PROGRESS"":""实施分配"",""BASIC_EPS"":0.84,""BD10_CLOSE_ADJCHRATE"":17.97162375,""BONUS_IT_RATIO"":null,""BONUS_RATIO"":null,""BVPS"":6.555245334213,""D10_CLOSE_ADJCHRATE"":13.67611053,""D30_CLOSE_ADJCHRATE"":null,""DIVIDENT_RATIO"":0.000445434298,""EQUITY_RECORD_DATE"":""2026-06-24 00:00:00"",""EX_DIVIDEND_DATE"":""2026-06-25 00:00:00"",""EX_DIVIDEND_DAYS"":19,""IMPL_PLAN_PROFILE"":""10派1.00元(含税,扣税后0.90元)"",""IS_KCB"":null,""IT_RATIO"":null,""MARKET_TYPE"":""069001001001"",""NOTICE_DATE"":""2026-06-17 00:00:00"",""ORG_CODE"":""10541111"",""PER_CAPITAL_RESERVE"":2.706138025497,""PER_UNASSIGN_PROFIT"":2.58360080344,""PLAN_NOTICE_DATE"":""2026-04-18 00:00:00"",""PNP_YOY_RATIO"":150.569150442056,""PRETAX_BONUS_RMB"":1,""PUBLISH_DATE"":""2026-04-18 00:00:00"",""REPORT_DATE"":""2025-12-31 00:00:00"",""SECUCODE"":""605376.SH"",""SECURITY_CODE"":""605376"",""SECURITY_INNER_CODE"":""1001898941"",""SECURITY_NAME_ABBR"":""博迁新材"",""TOTAL_SHARES"":261600000}]",Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
605376,XD博迁新,2026-06-29,279.5,279.5,279.5,279.5,279.5,2026-06-29 15:00:00,48,279.5,0,0,0,0,0,0,0,0,0,0,275.73,152712,2026-06-29 13:41:32,3.77,0.013488372093,173457.03,144760.88,0.8804024835430423,0.05492588881747607,True,1,1,2026-06-25,False,False,2026-06-25,2026-06-24,"10派1.00元(含税,扣税后0.90元)",PROVIDER_DATA_CONFLICT,stale_intraday_tencent_daily_cache,{},none,279.5,2026-06-29 15:00:00,48,2026-07-13 22:22:55,"[{""ASSIGN_PROGRESS"":""实施分配"",""BASIC_EPS"":0.84,""BD10_CLOSE_ADJCHRATE"":17.97162375,""BONUS_IT_RATIO"":null,""BONUS_RATIO"":null,""BVPS"":6.555245334213,""D10_CLOSE_ADJCHRATE"":13.67611053,""D30_CLOSE_ADJCHRATE"":null,""DIVIDENT_RATIO"":0.000445434298,""EQUITY_RECORD_DATE"":""2026-06-24 00:00:00"",""EX_DIVIDEND_DATE"":""2026-06-25 00:00:00"",""EX_DIVIDEND_DAYS"":19,""IMPL_PLAN_PROFILE"":""10派1.00元(含税,扣税后0.90元)"",""IS_KCB"":null,""IT_RATIO"":null,""MARKET_TYPE"":""069001001001"",""NOTICE_DATE"":""2026-06-17 00:00:00"",""ORG_CODE"":""10541111"",""PER_CAPITAL_RESERVE"":2.706138025497,""PER_UNASSIGN_PROFIT"":2.58360080344,""PLAN_NOTICE_DATE"":""2026-04-18 00:00:00"",""PNP_YOY_RATIO"":150.569150442056,""PRETAX_BONUS_RMB"":1,""PUBLISH_DATE"":""2026-04-18 00:00:00"",""REPORT_DATE"":""2025-12-31 00:00:00"",""SECUCODE"":""605376.SH"",""SECURITY_CODE"":""605376"",""SECURITY_INNER_CODE"":""1001898941"",""SECURITY_NAME_ABBR"":""博迁新材"",""TOTAL_SHARES"":261600000}]",Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
605376,XD博迁新,2026-06-30,271.3,271.3,271.3,271.3,271.3,2026-06-30 15:00:00,48,271.3,0,0,0,0,0,0,0,0,0,0,,,2026-06-29 13:41:32,,,149500.8,,,,False,1,1,2026-06-25,False,False,2026-06-25,2026-06-24,"10派1.00元(含税,扣税后0.90元)",,,{},none,271.3,2026-06-30 15:00:00,48,2026-07-13 22:22:55,"[{""ASSIGN_PROGRESS"":""实施分配"",""BASIC_EPS"":0.84,""BD10_CLOSE_ADJCHRATE"":17.97162375,""BONUS_IT_RATIO"":null,""BONUS_RATIO"":null,""BVPS"":6.555245334213,""D10_CLOSE_ADJCHRATE"":13.67611053,""D30_CLOSE_ADJCHRATE"":null,""DIVIDENT_RATIO"":0.000445434298,""EQUITY_RECORD_DATE"":""2026-06-24 00:00:00"",""EX_DIVIDEND_DATE"":""2026-06-25 00:00:00"",""EX_DIVIDEND_DAYS"":19,""IMPL_PLAN_PROFILE"":""10派1.00元(含税,扣税后0.90元)"",""IS_KCB"":null,""IT_RATIO"":null,""MARKET_TYPE"":""069001001001"",""NOTICE_DATE"":""2026-06-17 00:00:00"",""ORG_CODE"":""10541111"",""PER_CAPITAL_RESERVE"":2.706138025497,""PER_UNASSIGN_PROFIT"":2.58360080344,""PLAN_NOTICE_DATE"":""2026-04-18 00:00:00"",""PNP_YOY_RATIO"":150.569150442056,""PRETAX_BONUS_RMB"":1,""PUBLISH_DATE"":""2026-04-18 00:00:00"",""REPORT_DATE"":""2025-12-31 00:00:00"",""SECUCODE"":""605376.SH"",""SECURITY_CODE"":""605376"",""SECURITY_INNER_CODE"":""1001898941"",""SECURITY_NAME_ABBR"":""博迁新材"",""TOTAL_SHARES"":261600000}]",Tencent fqkline day; project adjust=none,Tencent fqkline day adjust=none,Tencent fqkline qfqday adjust=qfq,Sina CN_MarketDataService scale=240,Sina CN_MarketDataService scale=5 adjust=none,Eastmoney push2his klt=101 fqt=0,Sina qfq.js event factor,Eastmoney RPT_SHAREBONUS_DET,2026-07-14T20:03:22.138665+08:00
