signal_date,scorable_count,target7_count_in_scorable,scorable_target7_rate,scorable_avg_return,v004a_top15_hits,v002_top15_hits,v005_pool_hits,final_top3_hits,v004a_top15_avg_return,v002_top15_avg_return,v005_pool_avg_return,final_top3_avg_return,v004a_top3_hits,v002_top3_hits,v004a_top3_avg_return,v002_top3_avg_return,v004a_v002_top15_overlap,v004a_v005_overlap,v002_v005_overlap,v004a_v002_top15_jaccard,random_top3_expected_hits,random_top3_expected_hit_rate,random_top3_expected_avg_return,random_top3_all_hit_probability,random_top3_at_least_one_hit_probability
2026-06-26,205,51,0.24878048780487805,3.356296718313062,4,7,4,1,2.876401837890674,5.009737310702567,2.876401837890674,5.4180630125302285,1,1,3.003016594971982,1.265083484652359,7,15,7,0.30434782608695654,0.7463414634146341,0.24878048780487805,3.356296718313062,0.01471825063078217,0.5781328847771237
2026-06-29,41,16,0.3902439024390244,6.201455810981525,3,3,3,1,4.172493293520665,4.6071642167658755,4.172493293520665,5.040849107122629,0,0,-2.399641346106877,0.5040407967711694,14,15,14,0.875,1.170731707317073,0.3902439024390244,6.201455810981525,0.0525328330206379,0.7842401500938087
2026-06-30,66,23,0.3484848484848485,4.476801659343247,3,4,3,2,2.5746905084536396,3.219589001827823,2.5746905084536396,14.751273740034,1,0,10.701692162360722,-0.42925061553896376,14,15,14,0.875,1.0454545454545454,0.3484848484848485,4.476801659343247,0.03870192307692308,0.7303103146853147
2026-07-01,69,16,0.2318840579710145,2.578946030550446,6,6,6,1,4.170904502425259,4.120697059309989,4.170904502425259,5.338256064811479,1,2,5.594731964068537,8.747709221194071,14,15,14,0.875,0.6956521739130435,0.2318840579710145,2.578946030550446,0.010688246745810589,0.5528877352368592
2026-07-02,175,39,0.22285714285714286,3.1898825240666606,3,5,3,1,1.3199494626814807,2.631353588717724,1.3199494626814807,5.855311402471671,0,1,-1.7296403715297244,2.2916997126094367,11,15,11,0.5789473684210527,0.6685714285714286,0.22285714285714286,3.1898825240666606,0.010409180215837581,0.5329707565705174
2026-07-03,169,22,0.1301775147928994,0.7188511472710882,3,3,3,1,1.8551738486976002,1.144236972120496,1.8551738486976002,1.4264922128984707,1,1,1.810943567026202,3.974549196776607,7,15,7,0.30434782608695654,0.3905325443786982,0.1301775147928994,0.7188511472710882,0.0019487651915104701,0.3436647415228714
2026-07-06,73,2,0.0273972602739726,-1.8425079154803614,0,0,0,0,-1.807837118088391,-1.72009779146637,-1.807837118088391,-3.29438551758587,0,0,-1.3829720675598143,-1.3829720675598143,12,15,12,0.6666666666666666,0.0821917808219178,0.0273972602739726,-1.8425079154803614,0.0,0.08105022831050224
2026-07-07,49,2,0.04081632653061224,0.7134392310254376,0,0,0,0,0.6211503667762707,0.5303774453893679,0.6211503667762707,-1.5079189082672437,0,0,0.7265288690458614,-1.6268524528335346,13,15,13,0.7647058823529411,0.12244897959183673,0.04081632653061224,0.7134392310254376,0.0,0.11989795918367352
2026-07-08,73,25,0.3424657534246575,5.572028777527144,4,5,4,1,4.844989099565447,5.4708148147439,4.844989099565447,8.292085479508897,1,1,5.367876730321694,7.613809952423815,13,15,13,0.7647058823529411,1.0273972602739727,0.3424657534246575,5.572028777527144,0.03697987008810856,0.7219113769374237
