signal_date,code,name,d2open_d3high_return_pct,target7_d2open_d3high,in_v004a_topk,v004a_rank,v004a_score,in_v004a_top3,in_v002_topk,v002_rank,v002_score,in_v002_top3,in_v005_candidate_pool,v005_pool_order,v005_sort_field_name,in_final_top3,final_rank,selection_outcome_class,selection_path_classes,selected_hit,selected_false_positive,missed_hit_in_candidate_pool,missed_hit_outside_candidate_pool,v005_rescued_from_v004a,v005_rescued_from_v002,v005_dropped_v004a_hit,v005_dropped_v002_hit,group_a_false_positive,group_a_source,group_b_missed_pool_hit,total_score,trend_hold_score,active_money_score,d1_low_ma10_pct,d1_close_ma10_pct,d1_close_vwap_pct,candidate_base_price,low_absorb_width_pct,invalid_distance_pct,days_since_d0
2026-06-26,603669,灵康药业,7.942238267148016,True,False,108,0.4193525320977497,False,False,73,37.77856,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,53.75,65.0,50.0,5.2016,7.9291,-0.1581,5.54,3.8888888888888973,3.8888888888888973,3.0
2026-06-26,603678,火炬电子,4.160019634310963,False,False,16,0.4844584717360302,False,False,35,46.73621,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,56.25,75.0,84.0,8.6822,17.3319,0.8444,79.49,2.037213092489476,2.037213092489476,1.0
2026-06-26,603690,至纯科技,2.777777777777768,False,True,15,0.4855397400137684,False,False,21,49.48875999999999,False,True,15.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,52.25,95.0,96.0,10.8924,16.437,0.9073,35.49,4.0558592263450155,4.0558592263450155,1.0
2026-06-26,603713,密尔克卫,-2.9380902413431165,False,False,28,0.476879401043864,False,True,11,52.90534,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,62.25,95.0,78.0,13.8824,18.5774,0.2835,76.02,3.828382377527073,3.828382377527073,2.0
2026-06-26,603717,天域生物,5.245346869712342,False,False,196,0.3749572452095851,False,False,167,22.228685,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,39.0,40.0,84.0,-5.2497,-3.9693,-2.0423,6.0,3.4644197652538677,3.4644197652538677,3.0
2026-06-26,603725,天安新材,-1.4468085106382977,False,False,137,0.4023243230082789,False,False,114,30.43456,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.75,55.0,42.0,2.9476,3.2996,-1.2838,11.74,3.2478632478632585,3.2478632478632585,3.0
2026-06-26,603733,仙鹤股份,3.10280373831775,False,False,114,0.4168238956967424,False,False,137,26.535965,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,58.0,-4.3801,-1.5851,-0.2446,26.76,4.653846153846164,4.653846153846164,1.0
2026-06-26,603757,大元泵业,7.1798460461861335,True,False,39,0.4669359778111703,False,False,18,50.66633,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,52.25,95.0,92.0,12.9782,21.5605,0.5619,74.22,4.262104957958823,4.262104957958823,3.0
2026-06-26,603800,洪田股份,-5.341614906832303,False,False,38,0.4675226630646659,False,False,69,38.766305,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,53.25,65.0,76.0,5.9519,12.3801,-1.3843,88.46,3.2973621103117523,3.2973621103117523,1.0
2026-06-26,603863,松炀资源,-1.0736196319018343,False,False,177,0.3830311618434124,False,False,184,20.451025,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.5,40.0,56.0,-10.0049,-9.8662,-2.7781,13.0,3.0160025802967727,3.0160025802967727,3.0
2026-06-26,603929,亚翔集成,4.767856486416955,False,False,19,0.4834467584050964,False,False,48,42.68588,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,56.25,75.0,76.0,9.072,15.1879,-0.1225,260.85,3.6437246963562764,3.6437246963562764,1.0
2026-06-26,603938,三孚股份,-3.2945483069682258,False,False,18,0.4835033746902837,False,True,3,54.99799,True,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,63.25,95.0,84.0,13.115,23.0662,2.4714,75.81,0.0,0.0,2.0
2026-06-26,603948,建业股份,-0.6581653640477136,False,False,152,0.3956417449675518,False,False,165,22.34565,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,60.0,-4.1266,-3.9268,-3.1472,24.05,4.616666666666669,4.616666666666669,2.0
2026-06-26,603986,兆易创新,6.931964056482665,False,False,21,0.4823855481809067,False,True,5,54.68084999999999,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,64.75,95.0,58.0,15.7538,21.6764,1.6429,770.0,3.4175633285995044,3.4175633285995044,2.0
2026-06-26,603989,艾华集团,-4.196428571428578,False,True,9,0.4957923056659005,False,True,15,50.9715,False,True,9.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,53.0,90.0,88.0,27.5376,32.6543,-0.4913,56.0,4.700456913268569,4.700456913268569,1.0
2026-06-26,605020,永和股份,-1.17647058823529,False,False,73,0.4440111461234293,False,False,44,43.15685,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,56.75,65.0,62.0,4.1582,11.9531,0.9531,41.22,1.3820078226857824,1.3820078226857824,2.0
2026-06-26,605069,正和生态,11.571906354515061,True,False,41,0.4661081528219876,False,True,9,53.67472999999999,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool|v005_dropped_v002_hit,False,False,False,True,False,False,False,True,False,,False,64.75,95.0,50.0,14.831,17.3379,0.1399,14.51,3.5211267605633756,3.5211267605633756,2.0
2026-06-26,605118,力鼎光电,8.605798889574334,True,False,161,0.3913051329828498,False,False,141,25.531045,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,43.5,40.0,50.0,-4.1473,-1.7593,-0.0596,32.5,4.982655313781126,4.982655313781126,3.0
2026-06-26,605151,西上海,-0.9809264305177146,False,False,162,0.3907534589937695,False,False,146,24.474500000000003,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,42.5,40.0,70.0,-5.8396,-4.0228,-0.0234,18.49,4.906284454244769,4.906284454244769,2.0
2026-06-26,605167,利柏特,5.985686402081969,False,False,122,0.4098990307644221,False,False,100,33.21697,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.25,65.0,40.0,3.6742,3.7417,-2.8899,15.36,3.0429564285849198,3.0429564285849198,3.0
2026-06-26,605277,新亚电子,-0.6153846153846176,False,False,160,0.3916260948661671,False,False,139,26.019965,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,33.0,40.0,100.0,-6.5517,1.6636,1.8016,19.8,4.175824175824183,4.175824175824183,2.0
2026-06-26,605300,佳禾食品,6.87318489835429,False,False,110,0.4181734462420785,False,False,127,27.818875,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,33.75,55.0,94.0,1.5189,5.0927,-0.4922,9.41,5.932203389830515,5.932203389830515,1.0
2026-06-26,605318,法狮龙,-1.205944137555437,False,False,116,0.4137585470536987,False,False,180,21.305685,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,34.0,40.0,46.0,-0.9293,-0.6746,-4.3121,128.68,5.7423337442744415,5.7423337442744415,1.0
2026-06-26,605369,拱东医疗,2.9808773903261976,False,False,130,0.4059159480344289,False,False,118,29.5137,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.25,55.0,84.0,2.3148,4.0449,-2.2012,17.44,3.9797367001040307,3.9797367001040307,3.0
2026-06-26,605376,XD博迁新,8.201869704937215,True,True,6,0.497509897575655,False,True,12,52.841705,False,True,6.0,source_v004a_model_rank,False,,missed_hit_in_candidate_pool,missed_hit_in_candidate_pool|v005_dropped_v004a_hit|v005_dropped_v002_hit,False,False,True,False,False,False,True,True,False,,True,62.25,95.0,78.0,13.8227,18.304,0.3687,264.0,3.5552205823224936,3.5552205823224936,1.0
2026-06-26,605377,华旺科技,12.009237875288669,True,False,147,0.3975231623548363,False,False,111,31.391465,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,45.25,55.0,48.0,0.3423,2.1131,0.0447,8.65,4.6117647058823374,4.6117647058823374,3.0
2026-06-26,605580,恒盛能源,-0.42313117066290484,False,False,113,0.4175835328396871,False,False,106,31.994834999999995,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.25,65.0,32.0,4.7241,5.2436,-1.2878,28.36,2.7639971651311157,2.7639971651311157,3.0
2026-06-26,605589,圣泉集团,-2.5022475277195144,False,False,104,0.4207427782021668,False,False,143,25.042915,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,50.0,-1.7187,-0.6464,-2.6708,66.71,4.7704197605697995,4.7704197605697995,1.0
2026-06-26,605598,上海港湾,3.5263835263835253,False,False,119,0.4126592159698803,False,False,109,31.59179,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,36.75,55.0,92.0,1.2962,6.8743,0.1191,39.66,4.9747273210960286,4.9747273210960286,2.0
2026-06-29,000620,盈新发展,19.937694704049846,True,False,29,0.3956241444306056,False,False,26,33.413515,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,52.25,55.0,66.0,1.4493,4.7431,-2.3071,3.18,1.3636363636363669,1.3636363636363669,3.0
2026-06-29,000823,超声电子,9.25280681378242,True,True,11,0.4393368676577334,False,False,21,38.46902,False,True,11.0,source_v004a_model_rank,False,,missed_hit_in_candidate_pool,missed_hit_in_candidate_pool|v005_dropped_v004a_hit,False,False,True,False,False,False,True,False,False,,True,56.25,75.0,74.0,9.9944,11.4118,-3.2298,25.94,4.669187749695136,4.669187749695136,3.0
2026-06-29,001210,金房能源,3.9608366711170406,False,False,33,0.3855630642512819,False,False,36,24.392215,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,43.0,40.0,76.0,-6.5695,-3.1618,-0.5205,22.45,4.6722068328716615,4.6722068328716615,3.0
2026-06-29,001215,千味央厨,9.956076134699842,True,False,34,0.3829850318522055,False,False,39,20.88294,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,43.0,40.0,54.0,-10.9916,-10.9916,-1.4545,35.25,2.411347517730511,2.411347517730511,3.0
2026-06-29,001270,铖昌科技,5.1677419354838605,False,True,8,0.4508230688846657,False,True,7,45.451135,False,True,8.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,52.25,75.0,84.0,9.0877,17.6024,3.5107,153.31,4.149053310367123,4.149053310367123,3.0
2026-06-29,001389,广合科技,6.380395683453233,False,True,12,0.4388525308896162,False,True,13,41.16091,False,True,12.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,56.75,75.0,70.0,7.223,10.4748,-0.2623,220.49,3.303774620154698,3.303774620154698,3.0
2026-06-29,001400,江顺科技,2.504230118443318,False,False,22,0.4111607310572817,False,False,27,32.42343,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.75,55.0,70.0,0.9178,3.7663,-0.3829,114.75,3.3781362007168525,3.3781362007168525,3.0
2026-06-29,002106,莱宝高科,15.77287066246058,True,False,17,0.4284026376844775,False,True,14,40.978925,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool|v005_dropped_v002_hit,False,False,False,True,False,False,False,True,False,,False,56.75,75.0,78.0,6.8671,9.8318,-0.6024,15.93,3.397077473546717,3.397077473546717,3.0
2026-06-29,002119,康强电子,16.108319374651046,True,False,30,0.3947978289836265,False,False,34,26.21061,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,33.5,40.0,92.0,-2.2214,6.4941,1.1449,36.29,3.1152460984393615,3.1152460984393615,3.0
2026-06-29,002129,TCL中环,6.598114824335899,False,True,15,0.4310461596387838,False,True,8,45.355715,False,True,15.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,55.75,75.0,78.0,7.2797,12.3563,1.9178,11.73,2.8532510523162857,2.8532510523162857,3.0
2026-06-29,002141,贤丰控股,1.9607843137255054,False,True,9,0.4467024401702733,False,True,11,43.818535,False,True,9.0,source_v004a_model_rank,True,3.0,selected_false_positive,selected_false_positive,False,True,False,False,False,False,False,False,True,final_top3,False,60.25,95.0,84.0,10.6601,10.6601,-4.6925,5.18,4.964029618684362,4.964029618684362,3.0
2026-06-29,002253,川大智胜,7.902735562310048,True,False,41,0.3723772858279522,False,False,41,17.49936,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,34.5,40.0,86.0,-8.4796,-6.5185,-2.6852,10.01,4.961494942537148,4.961494942537148,3.0
2026-06-29,002354,天娱数科,6.702702702702701,False,False,18,0.4267711453440408,False,False,18,39.15657,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.25,75.0,84.0,8.7386,12.4414,-1.3913,9.11,4.864153211807198,4.864153211807198,3.0
2026-06-29,002559,亚威股份,12.74193548387097,True,True,13,0.4364138739742226,False,True,12,43.03132,False,True,13.0,source_v004a_model_rank,False,,missed_hit_in_candidate_pool,missed_hit_in_candidate_pool|v005_dropped_v004a_hit|v005_dropped_v002_hit,False,False,True,False,False,False,True,True,False,,True,45.75,75.0,100.0,7.7356,17.8924,3.2772,13.0,3.6195286195286114,3.6195286195286114,3.0
2026-06-29,002674,兴业科技,0.7010164738871394,False,True,1,0.4691303037600008,True,True,1,56.218425,True,True,1.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,True,v004a_top3,False,52.5,90.0,100.0,24.9371,44.9143,6.6019,31.7,0.0,0.0,3.0
2026-06-29,002910,庄园牧场,7.246376811594213,True,False,36,0.3799897352033325,False,False,37,23.56933,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,44.0,40.0,56.0,-4.3162,-4.3162,-4.7026,11.04,4.934694309429188,4.934694309429188,3.0
2026-06-29,002930,宏川智慧,7.774227902023423,True,False,37,0.3795193202192899,False,False,38,22.911795,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,37.0,40.0,84.0,-0.4831,1.7713,-1.8987,9.48,4.746494066882434,4.746494066882434,3.0
2026-06-29,002962,五方光电,6.165413533834596,False,True,10,0.4448803726832969,False,True,10,44.72838,False,True,10.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,56.25,75.0,78.0,8.3744,14.7236,1.9555,20.96,3.828190169924439,3.828190169924439,3.0
2026-06-29,002965,祥鑫科技,10.07673667205169,True,True,7,0.453703586433306,False,True,9,45.236475,False,True,7.0,source_v004a_model_rank,True,2.0,selected_hit,selected_hit,True,False,False,False,False,False,False,False,False,final_top3,False,59.75,95.0,80.0,10.1305,10.622,-2.3342,49.51,2.847034277697569,2.847034277697569,3.0
2026-06-29,003033,征和工业,6.179674941953928,False,False,23,0.4097681185102685,False,False,24,33.679300000000005,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,39.75,65.0,86.0,3.5824,6.7472,0.3983,55.99,5.367200029838504,5.367200029838504,3.0
2026-06-29,600118,中国卫星,6.804878048780494,False,False,27,0.3987005498758946,False,False,30,29.01965,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,35.0,40.0,84.0,-0.371,7.7265,3.1221,81.02,5.357266926484128,5.357266926484128,3.0
2026-06-29,600228,返利科技,-7.931726907630532,False,True,3,0.4656229951875731,True,True,4,49.40163499999999,False,True,3.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,True,v004a_top3,False,62.25,95.0,84.0,17.8541,23.6801,-2.3035,10.19,1.2963135720048369,1.2963135720048369,3.0
2026-06-29,600343,航天动力,10.780669144981413,True,False,20,0.4188467652950208,False,False,20,38.89391,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,46.25,65.0,88.0,3.6374,9.404,0.5175,27.13,3.0350194552529297,3.0350194552529297,3.0
2026-06-29,600367,红星发展,13.045007032348789,True,False,28,0.3959566489315105,False,False,32,27.98243,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,43.0,40.0,84.0,-2.0878,1.828,-2.6495,57.21,1.669003616549225,1.669003616549225,3.0
2026-06-29,600481,双良节能,6.875000000000009,False,False,35,0.3814664632612014,False,False,29,29.491595,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,41.5,40.0,70.0,-0.7811,3.0188,-0.0667,4.88,4.677294573231983,4.677294573231983,3.0
2026-06-29,600539,狮头股份,5.555555555555558,False,False,38,0.3774102685898354,False,False,35,24.74879,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,30.5,40.0,92.0,-10.3774,1.752,3.6274,15.1,4.307349008331829,4.307349008331829,3.0
2026-06-29,600545,卓郎智能,6.327372764786809,False,False,19,0.4261004206159866,False,False,16,40.61681499999999,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,54.75,75.0,78.0,8.0921,10.6025,-2.1112,7.49,4.529271795271006,4.529271795271006,3.0
2026-06-29,600552,凯盛科技,0.031786395422761515,False,True,2,0.4685601525121404,True,True,2,49.691660000000006,True,True,2.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,True,v004a_top3,False,52.75,95.0,92.0,14.7216,22.5046,1.3706,31.48,2.7815468113975506,2.7815468113975506,3.0
2026-06-29,600962,国投中鲁,7.510288065843618,True,False,16,0.429536134352621,False,False,19,39.151995,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,48.75,75.0,86.0,7.2797,11.1877,-4.8674,29.02,3.571428571428581,3.571428571428581,3.0
2026-06-29,601016,节能风电,3.394255874673635,False,False,39,0.3773998275001254,False,False,33,26.430845,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,39.5,40.0,70.0,-1.8277,-0.0,-0.7081,3.83,5.630026809651478,5.630026809651478,3.0
2026-06-29,603194,中力股份,-1.0943199583116292,False,False,31,0.3919919181397038,False,False,28,30.17495,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,41.5,40.0,78.0,-2.5754,3.7813,2.4883,38.04,3.938476457805029,3.938476457805029,3.0
2026-06-29,603261,立航科技,0.7793195210036075,False,True,6,0.4584224873086933,False,True,3,49.53067999999999,True,True,6.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,64.75,95.0,66.0,12.1732,13.011,-5.862,52.61,0.0986506579499391,0.0986506579499391,3.0
2026-06-29,603270,金帝股份,7.594936708860756,True,False,24,0.4089092174569994,False,False,22,35.633485,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,45.75,55.0,78.0,1.4359,5.628,0.9995,32.0,5.735824319895122,5.735824319895122,3.0
2026-06-29,603687,大胜达,7.25567620927936,True,False,32,0.390743428925522,False,False,31,28.14177,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,32.5,40.0,100.0,-2.0238,8.9517,0.2581,20.35,2.786885245901627,2.786885245901627,3.0
2026-06-29,603698,航天工程,3.0850263355906904,False,True,4,0.4637929788283361,False,True,6,47.853675,False,True,4.0,source_v004a_model_rank,True,1.0,selected_false_positive,selected_false_positive,False,True,False,False,False,False,False,False,True,final_top3,False,60.75,95.0,84.0,11.4425,12.174,-2.7792,39.87,3.7374267301119035,3.7374267301119035,3.0
2026-06-29,603861,白云电器,-4.879825200291332,False,False,40,0.3769317383158487,False,False,40,20.19894,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,39.0,40.0,48.0,-7.9252,-7.3114,-2.2079,13.59,3.9259259259259105,3.9259259259259105,3.0
2026-06-29,603903,中持股份,7.6335877862595325,True,False,21,0.4148662981449172,False,False,17,40.25250499999999,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,54.25,75.0,70.0,7.1667,8.75,-0.9156,13.05,2.6479750778816147,2.6479750778816147,3.0
2026-06-29,603977,国泰集团,6.62914321450907,False,True,14,0.435267174729484,False,True,15,40.72275500000001,False,True,14.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,43.75,75.0,100.0,7.8265,13.7814,0.6658,16.05,4.82480610863032,4.82480610863032,3.0
2026-06-29,605296,神农集团,6.737588652482285,False,False,25,0.4080414043063785,False,False,25,33.58368,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,37.25,55.0,94.0,1.5568,10.1633,2.2872,28.8,3.630689602679249,3.630689602679249,3.0
2026-06-29,605366,宏柏新材,0.9489051094890621,False,True,5,0.4607299764991571,False,True,5,48.45732999999999,False,True,5.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,52.25,95.0,94.0,15.6218,19.7328,-0.7306,13.98,4.375611652306799,4.375611652306799,3.0
2026-06-29,605399,晨光新材,4.085872576177274,False,False,26,0.40343643481248,False,False,23,34.785995,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.25,55.0,78.0,0.7673,4.567,1.0021,14.31,4.334140053402891,4.334140053402891,3.0
2026-06-30,000021,深科技,-8.704549031953412,False,True,4,0.4994112142607345,False,True,2,52.71244,True,True,4.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,52.75,95.0,92.0,15.1516,28.486,4.4631,64.27,3.211805555555558,3.211805555555558,1.0
2026-06-30,000521,长虹美菱,16.977611940298498,True,False,65,0.3965231451509756,False,False,61,24.794615,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,42.0,40.0,78.0,-1.3799,-0.092,-1.812,5.43,3.175462024436815,3.175462024436815,1.0
2026-06-30,000551,创元科技,-0.146127618119829,False,True,9,0.4883356686207784,False,True,8,50.10934,False,True,9.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,51.25,95.0,100.0,12.0644,20.4109,0.4642,20.63,4.583333333333339,4.583333333333339,1.0
2026-06-30,000751,锌业股份,0.16420361247946325,False,False,29,0.438932738728913,False,False,22,38.273635000000006,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,52.75,65.0,50.0,3.9233,6.7132,0.4849,6.12,4.36241610738255,4.36241610738255,1.0
2026-06-30,000756,新华制药,11.167146974063403,True,False,19,0.4586816408166189,False,False,18,41.3404,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,53.25,65.0,78.0,3.794,9.269,2.0808,14.17,3.128994983288602,3.128994983288602,1.0
2026-06-30,000759,中百集团,9.350237717908104,True,False,59,0.4038232120939032,False,False,52,29.63068,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,40.5,40.0,40.0,-1.3316,1.8771,1.2077,6.35,2.60162601626015,2.60162601626015,1.0
2026-06-30,000777,中核科技,0.36880927291886856,False,False,50,0.4164662445170321,False,False,45,31.037185000000004,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,64.0,-5.2077,3.9417,4.1355,19.54,3.703703703703698,3.703703703703698,1.0
2026-06-30,000920,沃顿科技,-3.9399624765478425,False,False,22,0.4492280201199705,False,False,23,38.046425,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,41.75,65.0,92.0,4.0811,12.7088,3.7051,16.46,4.420620435739764,4.420620435739764,1.0
2026-06-30,000959,首钢股份,3.9548022598870025,False,False,42,0.4283981169053579,False,False,34,35.008190000000006,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,43.75,65.0,88.0,3.1022,6.7518,0.4768,3.51,3.0485179579213817,3.0485179579213817,1.0
2026-06-30,000988,华工科技,-10.413043478260864,False,False,35,0.4328304840576226,False,False,41,32.467165,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,35.75,55.0,92.0,0.9251,7.6795,2.0758,184.61,4.655885899817891,4.655885899817891,1.0
2026-06-30,001301,尚太科技,-3.614714012332565,False,False,53,0.4115290706556864,False,False,60,25.6952,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,39.0,40.0,42.0,-0.4036,1.7287,-0.153,93.51,3.937318071392637,3.937318071392637,1.0
2026-06-30,002038,双鹭药业,16.323024054982803,True,False,28,0.4404172974142387,False,False,27,36.379885,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,40.25,65.0,96.0,4.6251,10.5931,2.0361,5.93,4.677037047234567,4.677037047234567,1.0
2026-06-30,002180,奔图科技,1.9452887537994012,False,True,14,0.4738453069179549,False,True,13,45.228725,False,True,14.0,source_v004a_model_rank,True,3.0,selected_false_positive,selected_false_positive,False,True,False,False,False,False,False,False,True,final_top3,False,56.75,75.0,70.0,9.4555,12.3395,0.3033,16.36,2.324494022283452,2.324494022283452,1.0
2026-06-30,002237,恒邦股份,-1.0906612133605997,False,False,56,0.4082542673768632,False,False,55,28.677545,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,40.0,40.0,84.0,-1.8685,3.1891,1.0427,14.69,4.068767106688376,4.068767106688376,1.0
