code,status,daily_source,minute_source,from_cache,daily_rows,daily_history_rows,daily_required_days,minute_rows,minute_trade_days,minute_required_days,daily_start,daily_end,minute_start,minute_end,daily_ma_coverage_ok,missing_latest_daily_ma,missing_daily_amount_count,missing_daily_volume_count,missing_minute_amount_count,missing_minute_volume_count,zero_minute_volume_count,daily_minute_close_matched_days,daily_minute_close_max_abs_diff,daily_minute_close_check_ok,warnings,error,name,trade_date,d0_date
002367,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002367 data quality check failed: minute trade days 39 < required 40,康力电梯,2026-06-23,2026-06-22
002386,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002386 data quality check failed: minute trade days 39 < required 40,天原股份,2026-06-23,2026-06-22
002407,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002407 data quality check failed: minute trade days 39 < required 40,多氟多,2026-06-23,2026-06-22
002409,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002409 data quality check failed: minute trade days 39 < required 40,雅克科技,2026-06-23,2026-06-22
002418,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002418 data quality check failed: minute trade days 39 < required 40,康盛股份,2026-06-23,2026-06-22
002421,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002421 data quality check failed: minute trade days 39 < required 40,达实智能,2026-06-23,2026-06-22
002428,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002428 data quality check failed: minute trade days 39 < required 40,云南锗业,2026-06-23,2026-06-22
002440,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002440 data quality check failed: minute trade days 39 < required 40,闰土股份,2026-06-23,2026-06-22
002539,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002539 data quality check failed: minute trade days 39 < required 40,云图控股,2026-06-23,2026-06-22
002546,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002546 data quality check failed: minute trade days 39 < required 40,新联电子,2026-06-23,2026-06-22
002601,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002601 data quality check failed: minute trade days 39 < required 40,龙佰集团,2026-06-23,2026-06-22
002655,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002655 data quality check failed: minute trade days 39 < required 40,共达电声,2026-06-23,2026-06-22
002657,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002657 data quality check failed: minute trade days 39 < required 40,中科金财,2026-06-23,2026-06-22
002672,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002672 data quality check failed: minute trade days 39 < required 40,东江环保,2026-06-23,2026-06-23
002674,failed,cache,sina_5m,False,40,180,180,1827,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:45:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002674 data quality check failed: minute trade days 39 < required 40,兴业科技,2026-06-23,2026-06-23
002805,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002805 data quality check failed: minute trade days 39 < required 40,丰元股份,2026-06-23,2026-06-22
002830,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:45:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002830 data quality check failed: minute trade days 39 < required 40,名雕股份,2026-06-23,2026-06-23
002842,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002842 data quality check failed: minute trade days 39 < required 40,翔鹭钨业,2026-06-23,2026-06-22
002885,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,002885 data quality check failed: minute trade days 39 < required 40,京泉华,2026-06-23,2026-06-22
002910,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,庄园牧场,2026-06-23,2026-06-22
002963,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,豪尔赛,2026-06-23,2026-06-22
002975,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,博杰股份,2026-06-23,2026-06-22
003031,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,中瓷电子,2026-06-23,2026-06-22
600058,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,五矿发展,2026-06-23,2026-06-22
600078,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,澄星股份,2026-06-23,2026-06-22
600096,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,云天化,2026-06-23,2026-06-22
600141,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,XD兴发集,2026-06-23,2026-06-22
600160,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,巨化股份,2026-06-23,2026-06-22
600162,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,香江控股,2026-06-23,2026-06-22
600172,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,黄河旋风,2026-06-23,2026-06-23
600178,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,东安动力,2026-06-23,2026-06-22
600206,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,有研新材,2026-06-23,2026-06-22
600234,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:50:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,科新发展,2026-06-23,2026-06-22
600345,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,长江通信,2026-06-23,2026-06-22
600352,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,浙江龙盛,2026-06-23,2026-06-22
600353,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,旭光电子,2026-06-23,2026-06-22
600367,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,红星发展,2026-06-23,2026-06-22
600397,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,江钨装备,2026-06-23,2026-06-23
600400,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,红豆股份,2026-06-23,2026-06-23
600470,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,六国化工,2026-06-23,2026-06-23
600497,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,驰宏锌锗,2026-06-23,2026-06-22
600531,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,600531 data quality check failed: minute trade days 39 < required 40,豫光金铅,2026-06-23,2026-06-22
600549,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,厦门钨业,2026-06-23,2026-06-22
600552,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,凯盛科技,2026-06-23,2026-06-22
600584,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,长电科技,2026-06-23,2026-06-22
600703,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,三安光电,2026-06-23,2026-06-22
600769,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,祥龙电业,2026-06-23,2026-06-22
600791,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,京能置业,2026-06-23,2026-06-22
600851,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,海欣股份,2026-06-23,2026-06-23
600869,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,远东股份,2026-06-23,2026-06-22
600961,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,株冶集团,2026-06-23,2026-06-22
601020,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,华钰矿业,2026-06-23,2026-06-22
601066,failed,cache,sina_5m,False,40,180,180,1826,39,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-24 14:55:00,2026-06-23 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,601066 data quality check failed: minute trade days 39 < required 40,中信建投,2026-06-23,2026-06-22
601108,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,财通证券,2026-06-23,2026-06-22
601179,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,中国西电,2026-06-23,2026-06-22
601233,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,桐昆股份,2026-06-23,2026-06-22
601336,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,新华保险,2026-06-23,2026-06-22
601519,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,大智慧,2026-06-23,2026-06-22
601869,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,长飞光纤,2026-06-23,2026-06-23
601958,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,金钼股份,2026-06-23,2026-06-22
603002,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,宏昌电子,2026-06-23,2026-06-22
603012,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,创力集团,2026-06-23,2026-06-22
603065,ok,cache,cache,True,40,180,180,1874,40,40,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-23 14:55:00,2026-06-23 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,宿迁联盛,2026-06-23,2026-06-22
