section,replicate,statistic,lower,upper,n_finite,replicates,r1_ll_improvement_vs_r0,r1_brier_improvement_vs_r0,r2_ll_improvement_vs_r0,r2_brier_improvement_vs_r0,r2_ll_improvement_vs_r1,r2_brier_improvement_vs_r1,r1_pair_weighted_within_date_auc,r2_pair_weighted_within_date_auc,r1_top3_lift,r2_top3_lift
replicate,483,,,,,,-0.03633991862253383,-0.017510422599460895,-0.0478947482365607,-0.02228943876188888,-0.011554829614026874,-0.004779016162427985,0.47619047619047616,0.41798941798941797,-0.013817663817663861,-0.013817663817663861
replicate,484,,,,,,-0.012547262939137882,-0.006103374892021035,-0.024276397047504727,-0.010959581488580394,-0.011729134108366845,-0.004856206596559359,0.5303514376996805,0.4952076677316294,0.012606837606837562,0.012606837606837562
replicate,485,,,,,,-0.02871796572315144,-0.013693616082589927,-0.04520412240320282,-0.0203670192191798,-0.016486156680051378,-0.006673403136589873,0.4887640449438202,0.39325842696629215,-0.018766578249336863,-0.0360079575596817
replicate,486,,,,,,-0.008265348252144755,-0.004486753363377088,-0.018034494417471958,-0.008059479440233192,-0.009769146165327203,-0.003572726076856103,0.4830508474576271,0.4406779661016949,-0.005242673992673974,-0.005242673992673974
replicate,487,,,,,,0.0018495850601927266,0.00026485602920520157,-0.009501607863834138,-0.004421687668287544,-0.011351192924026865,-0.0046865436974927455,0.5721649484536082,0.5103092783505154,0.050462379150903736,0.0340689365279529
replicate,488,,,,,,-0.021170403559492734,-0.010642253732049994,-0.033117537798104335,-0.015348655552941709,-0.0119471342386116,-0.004706401820891715,0.5032467532467533,0.44155844155844154,-0.010576923076923067,-0.04391025641025642
replicate,489,,,,,,-0.0011461483049822752,-0.0014698541611715688,-0.011992496761757176,-0.00619538564848407,-0.010846348456774901,-0.004725531487312501,0.5705705705705706,0.5345345345345346,0.003461538461538488,0.036794871794871814
replicate,490,,,,,,0.005844496732404059,0.0028332042259820722,-0.008909054996656285,-0.0028703515848912398,-0.014753551729060344,-0.005703555810873312,0.4789473684210526,0.4473684210526316,-0.03993274485077769,-0.023539302227826853
replicate,491,,,,,,-0.018176990362011702,-0.009077912881405387,-0.02305718748345298,-0.010522240992647591,-0.0048801971214412765,-0.0014443281112422046,0.5218978102189781,0.5072992700729927,0.035070306038048005,0.051199338296112507
replicate,492,,,,,,-0.01476145565295428,-0.007419712082135155,-0.024559227679610607,-0.011105200505261426,-0.009797772026656326,-0.003685488423126271,0.5017921146953405,0.4731182795698925,0.0010470085470085377,0.0177136752136752
replicate,493,,,,,,-0.012923749829339415,-0.006693718744060717,-0.020926269104407424,-0.00977689233547932,-0.00800251927506801,-0.003083173591418603,0.5151515151515151,0.494949494949495,0.009346567411083473,0.025475599669148002
replicate,494,,,,,,-0.03924828672233116,-0.017806027887904308,-0.05027874991692627,-0.021472311109663134,-0.011030463194595108,-0.003666283221758826,0.4878048780487805,0.45993031358885017,-0.02274064733081127,-0.03913408995376205
replicate,495,,,,,,-0.013167497319699129,-0.007278222525422845,-0.015207511853970956,-0.007849125069971624,-0.002040014534271828,-0.0005709025445487792,0.5594059405940595,0.5495049504950495,0.014564943253467855,0.030958385876418665
replicate,496,,,,,,-0.024976825995703278,-0.012270885792557917,-0.03469758131435419,-0.015740315645741826,-0.009720755318650909,-0.0034694298531839085,0.4954545454545455,0.44545454545454544,0.03068376068376069,0.03068376068376069
replicate,497,,,,,,-0.018541283822900212,-0.009503989846566724,-0.024771893669781275,-0.011502728181928573,-0.006230609846881063,-0.0019987383353618493,0.51,0.475,0.018696581196581186,0.018696581196581186
replicate,498,,,,,,-0.059820905912805755,-0.029015286978281346,-0.06699210739817685,-0.03160461525405428,-0.007171201485371093,-0.002589328275772934,0.4915254237288136,0.3898305084745763,-0.0033577533577534013,-0.035103785103785146
replicate,499,,,,,,-0.00099868264942915,-0.0007485013178495092,-0.01176932203228076,-0.0053255467183332406,-0.01077063938285161,-0.004577045400483731,0.5384615384615384,0.4981684981684982,-0.008175704077343415,0.024611181168558205
replicate,500,,,,,,-0.007074698283868308,-0.003939993494043226,-0.017739728861084436,-0.007947533924877181,-0.010665030577216128,-0.004007540430833956,0.5351170568561873,0.4983277591973244,-0.012468982630272907,0.003660049627791595
replicate,501,,,,,,-0.013907966431552676,-0.007267343325066428,-0.02137830478784275,-0.01022117648458587,-0.007470338356290074,-0.0029538331595194423,0.5088967971530249,0.47686832740213525,-0.03833943833943834,-0.03833943833943834
replicate,502,,,,,,-0.011064434247945232,-0.006064258188233779,-0.01551066417183844,-0.007285058750999079,-0.004446229923893208,-0.0012208005627653007,0.4851063829787234,0.4851063829787234,-0.006233421750663132,0.011007957559681703
replicate,503,,,,,,-0.03833707606467829,-0.018085818752748173,-0.051416995067605,-0.023333682361115243,-0.01307991900292671,-0.0052478636083670704,0.47115384615384615,0.39903846153846156,-0.0379182963928727,-0.07181660147761845
replicate,504,,,,,,-0.0029347031869266793,-0.001953850572183169,-0.011752105142956326,-0.00541166424827802,-0.008817401956029647,-0.003457813676094851,0.5610687022900763,0.5343511450381679,0.02789023841655419,0.045434098065677
replicate,505,,,,,,-0.015303301435732108,-0.008205053865116302,-0.02882495830323717,-0.01367145030115613,-0.01352165686750506,-0.005466396436039828,0.4945652173913043,0.43478260869565216,0.027312271062271076,0.045169413919413925
replicate,506,,,,,,-0.008933019953428878,-0.004750111595791723,-0.014643550442830278,-0.007270054989062247,-0.0057105304894014,-0.002519943393270524,0.5502183406113537,0.5283842794759825,-0.018181818181818188,-0.018181818181818188
replicate,507,,,,,,-0.04983770872408555,-0.024125797358373058,-0.060885081051776035,-0.028736592408910938,-0.011047372327690486,-0.00461079505053788,0.4722222222222222,0.39814814814814814,-0.011813186813186827,0.0060439560439560225
replicate,508,,,,,,-0.011968297271560124,-0.006226267182160128,-0.019097940066923336,-0.008261076101771347,-0.007129642795363211,-0.0020348089196112196,0.46875,0.44642857142857145,0.010739806641446026,-0.005653635981504812
replicate,509,,,,,,-0.0040354603735950345,-0.0026116247544799853,-0.014581671197552049,-0.00698847995383825,-0.010546210823957014,-0.004376855199358265,0.5416666666666666,0.5238095238095238,-0.019122120817036098,0.014776184267709658
replicate,510,,,,,,-0.011136434906557469,-0.006056990315581351,-0.020145231591410795,-0.009487272143590159,-0.009008796684853326,-0.0034302818280088077,0.5269230769230769,0.4807692307692308,0.0042664985287936275,0.0042664985287936275
replicate,511,,,,,,-0.004488072571053547,-0.0022949227027401486,-0.015961261545535566,-0.006899459007923325,-0.011473188974482018,-0.004604536305183177,0.5392156862745098,0.5,0.011339522546419067,0.011339522546419067
replicate,512,,,,,,0.008480394074917186,0.0033248200578367137,-0.005839169277651712,-0.002526042363485387,-0.014319563352568898,-0.0058508624213221005,0.5101449275362319,0.4666666666666667,-0.009605209605209608,0.03801383801383801
replicate,513,,,,,,-0.0017865452851069108,-0.001302560265410202,-0.007586764439349802,-0.0031374500487720836,-0.005800219154242892,-0.0018348897833618816,0.5299145299145299,0.5128205128205128,0.0351943755169562,0.0674524400330852
replicate,514,,,,,,0.008590537682227284,0.0031674320835680114,-0.0018388819749806107,-0.0011029755370457195,-0.010429419657207895,-0.004270407620613731,0.5568513119533528,0.5131195335276968,0.02521367521367518,0.02521367521367518
replicate,515,,,,,,-0.013547119175937317,-0.006758546010618538,-0.0289580099535095,-0.012981211719618024,-0.015410890777572184,-0.006222665708999486,0.5116279069767442,0.4511627906976744,-0.006809583858764179,-0.006809583858764179
replicate,516,,,,,,-0.001929669602527051,-0.0008532579068050439,-0.011120723119692921,-0.00415823553510683,-0.00919105351716587,-0.003304977628301786,0.5058365758754864,0.48249027237354086,-0.012286324786324743,-0.028952991452991406
replicate,517,,,,,,-0.014059292228388975,-0.006469974548655361,-0.02876710662521209,-0.012112368931773865,-0.014707814396823116,-0.005642394383118504,0.5247524752475248,0.4752475247524752,0.024847374847374815,0.024847374847374815
replicate,518,,,,,,-0.022199462566182215,-0.010285125214020002,-0.033720379288170066,-0.014699873686540632,-0.01152091672198785,-0.00441474847252063,0.5,0.5,-0.027564102564102577,0.05576923076923074
replicate,519,,,,,,-0.07229207078374766,-0.03373051294130189,-0.08570875891707042,-0.03843013902602249,-0.013416688133322752,-0.004699626084720604,0.44155844155844154,0.35064935064935066,-0.023611111111111138,-0.09027777777777779
replicate,520,,,,,,-0.02891889797258418,-0.013963077815015074,-0.034225519558765405,-0.015022508219884101,-0.005306621586181226,-0.0010594304048690273,0.4840182648401826,0.4474885844748858,0.03557183557183552,0.003825803825803775
replicate,521,,,,,,0.0010827392962391436,-7.848390157455531e-05,-0.011723766516502088,-0.005544439484772873,-0.012806505812741231,-0.0054659555831983175,0.5105740181268882,0.47129909365558914,-0.028293545534924858,-0.011052166224580023
replicate,522,,,,,,-0.025655379151736657,-0.012647079490548996,-0.04433592183770185,-0.02019572266514591,-0.018680542685965196,-0.007548643174596914,0.47577092511013214,0.3876651982378855,-0.02339218158890294,-0.056179066834804586
replicate,523,,,,,,-0.032282514151407926,-0.016075054620219853,-0.02915623056183614,-0.014109725339944618,0.0031262835895717878,0.0019653292802752353,0.5380116959064327,0.5614035087719298,0.03798348544111252,0.021034332898739627
replicate,524,,,,,,-0.023243023341225633,-0.01079958591381186,-0.02790800371977531,-0.011844276197906178,-0.004664980378549677,-0.0010446902840943184,0.4636363636363636,0.41818181818181815,0.009126466753585416,-0.024771838331160367
replicate,525,,,,,,-0.038605154347877146,-0.018304194891819253,-0.044036540408085245,-0.020167901565805973,-0.005431386060208099,-0.0018637066739867203,0.46798029556650245,0.45320197044334976,-0.03278688524590162,-0.03278688524590162
replicate,526,,,,,,-0.020546538098634826,-0.009877851060040244,-0.0279784030838115,-0.012356629104405187,-0.007431864985176673,-0.002478778044364943,0.5213270142180095,0.4928909952606635,0.018943412908930174,0.018943412908930174
replicate,527,,,,,,-0.001923906230727579,-0.0015754810981318257,-0.01163468561709391,-0.005247187340028797,-0.00971077938636633,-0.0036717062418969715,0.5303514376996805,0.5079872204472844,0.022120817036071272,0.039069969578444164
replicate,528,,,,,,-0.015579898383525581,-0.00822035226719986,-0.020181460948692442,-0.01003592288590735,-0.004601562565166861,-0.0018155706187074905,0.5560538116591929,0.5336322869955157,0.015446650124069455,0.031575682382133985
replicate,529,,,,,,-0.0003010710758665214,-0.0011037234893788161,-0.00703210864138204,-0.00396523993504419,-0.006731037565515519,-0.002861516445665374,0.5762081784386617,0.5390334572490706,0.04100529100529099,0.04100529100529099
replicate,530,,,,,,-0.03350686323233554,-0.01516588615202158,-0.03772903866126587,-0.01574822349077218,-0.00422217542893033,-0.0005823373387505992,0.46408839779005523,0.46408839779005523,-0.00920181968569056,-0.04145988420181962
replicate,531,,,,,,-0.02152619194427463,-0.010475421612979818,-0.03191369226920615,-0.014002319290803894,-0.01038750032493152,-0.0035268976778240757,0.46473029045643155,0.45643153526970953,-0.004970760233918126,0.030116959064327486
replicate,532,,,,,,-0.03000845958697751,-0.01499067731261633,-0.03481171836710306,-0.01658929741920362,-0.004803258780125552,-0.0015986201065872896,0.4632768361581921,0.4350282485875706,-0.03403058929374722,-0.03403058929374722
replicate,533,,,,,,-0.021352953930247498,-0.010742430757841509,-0.030236522713846137,-0.014314319260815056,-0.008883568783598639,-0.003571888502973547,0.5078125,0.4296875,-0.02220695970695971,-0.02220695970695971
replicate,534,,,,,,-0.023608846724401222,-0.011475843608652225,-0.025787342716597217,-0.011869495679364378,-0.0021784959921959945,-0.0003936520707121527,0.5491329479768786,0.5549132947976878,-0.0002645502645502451,0.04735449735449737
replicate,535,,,,,,0.003337152672614585,0.000870563274822933,-0.005964299819844587,-0.002784389476769761,-0.009301452492459172,-0.003654952751592694,0.5684931506849316,0.541095890410959,0.03387096774193549,0.06612903225806455
replicate,536,,,,,,-0.01813012912278167,-0.008474087253323409,-0.030986315084119642,-0.013208780304044293,-0.012856185961337974,-0.004734693050720884,0.507177033492823,0.44019138755980863,0.0033547008547007984,-0.013311965811965865
replicate,537,,,,,,-0.016989107079776078,-0.008708314491453734,-0.02867504103937779,-0.013313033900433091,-0.011685933959601713,-0.0046047194089793575,0.5663265306122449,0.49489795918367346,0.025445458496305945,0.008496305953933053
replicate,538,,,,,,-0.008295962775723531,-0.004191592481646467,-0.023958467977196696,-0.01064755437782769,-0.015662505201473165,-0.006455961896181223,0.5,0.4562043795620438,-0.030667480667480707,0.0010785510785510377
replicate,539,,,,,,-0.01700179815625813,-0.008991573102732187,-0.03044623130487456,-0.01467092932206912,-0.01344443314861643,-0.005679356219336934,0.5,0.449438202247191,-0.025763125763125783,0.005982905982905962
replicate,540,,,,,,-0.022129105057445253,-0.010873607455932494,-0.029136831297846832,-0.013032599911828924,-0.007007726240401579,-0.00215899245589643,0.5324675324675324,0.5,0.026111111111111085,0.009444444444444422
replicate,541,,,,,,-0.0009286680357527555,-0.0007230863540238219,-0.012960026462792262,-0.005642567626022166,-0.012031358427039507,-0.004919481271998344,0.5241935483870968,0.47580645161290325,-0.008457402812241555,-0.024586435070306056
replicate,542,,,,,,-0.018424464740381508,-0.00857721568122835,-0.026597195444437838,-0.011696429133311564,-0.00817273070405633,-0.0031192134520832138,0.5306859205776173,0.5018050541516246,0.005087505087505051,0.020960520960520923
replicate,543,,,,,,-0.005911181480997008,-0.0033230354868687417,-0.01670948897148261,-0.008039463021987353,-0.010798307490485604,-0.004716427535118611,0.5513307984790875,0.5019011406844106,0.0012200165425971798,0.01734904880066168
replicate,544,,,,,,-0.009323106080840748,-0.004794013314922407,-0.0166787980301224,-0.0073387775740772765,-0.007355691949281651,-0.002544764259154869,0.5175879396984925,0.5175879396984925,0.0251282051282051,0.0251282051282051
replicate,545,,,,,,-0.026305291395634423,-0.012190332848527968,-0.03102142308726752,-0.013774098921973038,-0.004716131691633096,-0.0015837660734450698,0.5189873417721519,0.4936708860759494,0.0006512006512005564,0.0006512006512005564
replicate,546,,,,,,-0.013996413492475934,-0.007323021813921526,-0.02050384303317765,-0.009653070224042298,-0.006507429540701715,-0.002330048410120772,0.550561797752809,0.5168539325842697,0.05394790394790397,0.05394790394790397
replicate,547,,,,,,-0.011176745957158896,-0.00553455394547997,-0.021208258441893557,-0.009417897981984225,-0.010031512484734662,-0.003883344036504255,0.531986531986532,0.5050505050505051,-0.02590557590557585,0.021713471713471766
replicate,548,,,,,,-0.035132547201007225,-0.01682921800151571,-0.04662476483473743,-0.021206307026381016,-0.011492217633730206,-0.004377089024865305,0.48214285714285715,0.4375,-0.030064102564102524,-0.04673076923076919
replicate,549,,,,,,-0.05006115745634365,-0.02262593702128804,-0.060980649427147426,-0.025702533256576815,-0.010919491970803774,-0.0030765962352887755,0.45255474452554745,0.4306569343065693,-0.01129426129426131,-0.027167277167277182
replicate,550,,,,,,0.008752472753548624,0.0038774663672506426,-0.0055420202613121194,-0.0023538479324047012,-0.014294493014860743,-0.006231314299655344,0.5625,0.5078125,0.017228969860548782,0.017228969860548782
replicate,551,,,,,,0.005179419846587652,0.002507408249244003,-0.0046373471618860185,-0.001691173517274075,-0.00981676700847367,-0.004198581766518078,0.5612903225806452,0.532258064516129,0.0026068376068376087,0.0026068376068376087
replicate,552,,,,,,-0.011903396356022777,-0.0060822863114053105,-0.02268589207729088,-0.01044832469305218,-0.010782495721268104,-0.0043660383816468695,0.5445205479452054,0.5,-0.03081058726220015,-0.03081058726220015
replicate,553,,,,,,0.000369260531599247,-4.961218379709309e-05,-0.006753767093776952,-0.002465786153422217,-0.007123027625376199,-0.002416173969625124,0.5347222222222222,0.5208333333333334,0.02593052109181143,0.02593052109181143
replicate,554,,,,,,0.006032207101624221,0.002197803004418547,-0.004060233976465044,-0.0021503326197609973,-0.010092441078089265,-0.004348135624179544,0.5570469798657718,0.5,0.01696090794451449,0.01696090794451449
replicate,555,,,,,,-0.02036882176977073,-0.009741464138681988,-0.02886930947203259,-0.012576012797829605,-0.00850048770226186,-0.0028345486591476177,0.4978540772532189,0.49356223175965663,-0.0054644808743170015,0.04371584699453546
replicate,556,,,,,,-0.015492439074474396,-0.0074094089967362,-0.023882478907363835,-0.010616922521061833,-0.00839003983288944,-0.0032075135243256336,0.49230769230769234,0.4653846153846154,-0.034263854425144735,0.014123242349048826
replicate,557,,,,,,-0.020792828125543394,-0.010439755305695686,-0.029299175611541384,-0.01382909641801458,-0.00850634748599799,-0.0033893411123188943,0.5590277777777778,0.5208333333333334,0.04456654456654455,0.028693528693528675
replicate,558,,,,,,-0.005311268643613198,-0.0027471686829494413,-0.011906521741712583,-0.005135632138090124,-0.006595253098099385,-0.0023884634551406825,0.5596707818930041,0.522633744855967,0.03762718762718764,0.02175417175417177
replicate,559,,,,,,-0.006320245271493108,-0.0038537404526193253,-0.018318083609143443,-0.008910024802996797,-0.011997838337650335,-0.005056284350377471,0.5317073170731708,0.45365853658536587,-0.013745271122320268,0.002648171500630514
replicate,560,,,,,,-0.0029648645596238588,-0.0018990736337051173,-0.01400271134207165,-0.006472566027901111,-0.011037846782447791,-0.004573492394195994,0.5536480686695279,0.51931330472103,0.02700714585960487,0.05979403110550652
replicate,561,,,,,,0.014258223544316717,0.006040094927823425,0.0053498682096155825,0.0023211190434518914,-0.008908355334701135,-0.0037189758843715337,0.5679347826086957,0.532608695652174,0.049915931063472085,0.06630937368642287
replicate,562,,,,,,-0.01567777383602509,-0.007800874027635768,-0.029562093592850114,-0.013043795968710498,-0.013884319756825025,-0.00524292194107473,0.496551724137931,0.4379310344827586,-0.0262820512820513,-0.05961538461538465
replicate,563,,,,,,-0.012576371260288544,-0.00620152004843455,-0.021440207195273286,-0.009630817954068227,-0.008863835934984743,-0.003429297905633677,0.5465116279069767,0.5058139534883721,0.026531942633637562,0.026531942633637562
replicate,564,,,,,,-0.00923249531835979,-0.004844890569959931,-0.014666741335988553,-0.006678186854817636,-0.005434246017628763,-0.001833296284857705,0.5396825396825397,0.49206349206349204,0.0396805380411937,0.02328709541824292
replicate,565,,,,,,-0.01125894358483115,-0.0050120568615516226,-0.02947113979893279,-0.012154887321044694,-0.01821219621410164,-0.007142830459493071,0.5227272727272727,0.45454545454545453,0.03676662320730123,0.0028683181225554466
replicate,566,,,,,,-0.0012690128259901234,-0.001537504514355914,-0.0038419262217304073,-0.0020349573248324704,-0.002572913395740284,-0.0004974528104765563,0.5490196078431373,0.5392156862745098,0.038062211013030645,0.021668768390079862
replicate,567,,,,,,-0.016774435774782992,-0.007842294386212895,-0.033123528400224145,-0.013773109659899085,-0.016349092625441153,-0.005930815273686191,0.4809384164222874,0.44281524926686217,0.0030685161832702534,-0.013324926439680584
replicate,568,,,,,,-0.025638962249322272,-0.011749712723974626,-0.03623632521211173,-0.015851915058249233,-0.010597362962789458,-0.004102202334274607,0.4618181818181818,0.45454545454545453,-0.0812606837606838,0.0020726495726495764
replicate,569,,,,,,-0.017335057266175236,-0.008906086732791363,-0.024501068979143947,-0.011518653171908949,-0.007166011712968712,-0.0026125664391175862,0.5608856088560885,0.5424354243542435,-0.005932203389830526,0.027966101694915257
replicate,570,,,,,,-0.02872070295168272,-0.013766823743470852,-0.040491464273832434,-0.01842095969292512,-0.011770761322149714,-0.004654135949454269,0.48582995951417,0.44534412955465585,-0.017566351776878097,-0.017566351776878097
replicate,571,,,,,,-0.002318666690639515,-0.0021365024573207214,-0.005621464977977109,-0.0032495240697746897,-0.003302798287337594,-0.0011130216124539682,0.6243386243386243,0.6190476190476191,0.09011299435028247,0.07316384180790958
replicate,572,,,,,,-0.006323188021792103,-0.003293182609586165,-0.01640936884442068,-0.007228662865677776,-0.010086180822628577,-0.003935480256091611,0.5683453237410072,0.5251798561151079,0.0638200782268579,0.029921773142112112
replicate,573,,,,,,-0.003052701475676267,-0.0018925466774049604,-0.014111195497515938,-0.006497496261855723,-0.011058494021839671,-0.004604949584450763,0.5138461538461538,0.48307692307692307,-0.029263329263329252,0.018355718355718365
replicate,574,,,,,,-0.03514331031509621,-0.016829425850912072,-0.041937603488985564,-0.019517607887150373,-0.006794293173889354,-0.0026881820362383013,0.4326241134751773,0.3971631205673759,-0.04038461538461541,-0.04038461538461541
replicate,575,,,,,,-0.003358295604374395,-0.0023952499514908743,-0.018808370520549178,-0.00910301790918644,-0.015450074916174783,-0.006707767957695565,0.5381944444444444,0.4652777777777778,-0.013523573200992567,-0.013523573200992567
replicate,576,,,,,,-0.02037265023114665,-0.010102914560030901,-0.030153023002129187,-0.013840024797186434,-0.009780372770982537,-0.003737110237155533,0.5546875,0.50390625,0.010363247863247826,-0.0063034188034188365
replicate,577,,,,,,-0.01469837789004258,-0.007270390677069777,-0.02587598475525732,-0.011564480038528696,-0.01117760686521474,-0.004294089361458919,0.49107142857142855,0.4419642857142857,0.012008547008546977,0.012008547008546977
replicate,578,,,,,,-0.0168927937893798,-0.009114658459952296,-0.025620026889074388,-0.01284583667440753,-0.008727233099694587,-0.003731178214455233,0.5225563909774437,0.4548872180451128,-0.032183908045977025,-0.032183908045977025
replicate,579,,,,,,-0.01092522464197454,-0.004990250372763627,-0.0255605035126929,-0.010643468584309423,-0.01463527887071836,-0.005653218211545796,0.5235849056603774,0.49056603773584906,-0.005562798783137757,0.011386353759235135
replicate,580,,,,,,-0.02484621802324327,-0.012885668309210119,-0.02740640698138519,-0.013668874092118255,-0.002560188958141918,-0.0007832057829081362,0.5394736842105263,0.4868421052631579,0.033709106984969095,0.033709106984969095
replicate,581,,,,,,-0.019136175919759135,-0.009659839627320171,-0.03143712995889392,-0.014943716488240805,-0.012300954039134782,-0.005283876860920633,0.5,0.4322033898305085,-0.0505674653215637,-0.06696090794451451
replicate,582,,,,,,-0.06675623921147644,-0.03127906361424396,-0.0730506511791088,-0.03303217320216453,-0.006294411967632363,-0.001753109587920576,0.43548387096774194,0.3709677419354839,-0.0008771929824561708,-0.018421052631578977
replicate,583,,,,,,0.014072875083063097,0.005437815290257164,0.004679049027115023,0.0011180543350481353,-0.009393826055948074,-0.004319760955209029,0.6366906474820144,0.5971223021582733,0.0698823034888609,0.08627574611181171
replicate,584,,,,,,-0.023333097895171462,-0.010875775078000832,-0.03253297608727013,-0.013888793165962643,-0.009199878192098665,-0.0030130180879618107,0.5211267605633803,0.4964788732394366,0.011111111111111127,0.026984126984127
replicate,585,,,,,,-0.01745019766794209,-0.009360559175207173,-0.017690478832995127,-0.008567381286476689,-0.00024028116505303565,0.0007931778887304841,0.5630252100840336,0.5546218487394958,0.049731182795698936,0.049731182795698936
replicate,586,,,,,,-0.007049129793207931,-0.0037540705253961693,-0.013345315675622138,-0.006169056383174748,-0.006296185882414207,-0.0024149858577785788,0.5394736842105263,0.5087719298245614,0.010643060643060642,0.010643060643060642
replicate,587,,,,,,-0.04601950893768636,-0.021423018685029716,-0.053776178991589374,-0.02384543816146309,-0.007756670053903014,-0.002422419476433374,0.43448275862068964,0.3724137931034483,-0.030150309460654223,-0.06463306808134389
replicate,588,,,,,,-0.031032595725745682,-0.015204342293032747,-0.039551121857772764,-0.01875068344407052,-0.008518526132027082,-0.003546341151037774,0.5168067226890757,0.453781512605042,-0.013704686118479248,-0.030946065428824054
replicate,589,,,,,,-0.007832643169983666,-0.00395140768597621,-0.022204892168161017,-0.009674177100545994,-0.01437224899817735,-0.005722769414569784,0.5143884892086331,0.4676258992805755,-0.010811965811965807,0.02252136752136752
replicate,590,,,,,,-0.008096901433302217,-0.004289026189705808,-0.015120889048586994,-0.00690884482513332,-0.007023987615284777,-0.002619818635427512,0.492,0.48,0.00832282471626733,0.024716267339218168
replicate,591,,,,,,-0.02226013626170764,-0.010919759802115597,-0.028630834235443214,-0.012716562257671232,-0.006370697973735573,-0.001796802455555635,0.48792270531400966,0.45893719806763283,0.004171754171754138,0.004171754171754138
replicate,592,,,,,,-0.0031476431746764177,-0.0020791921134254154,-0.010597952192736182,-0.00516506691969601,-0.007450309018059764,-0.0030858748062705943,0.5544554455445545,0.5445544554455446,-0.0052096052096052,0.026536426536426544
replicate,593,,,,,,-0.017841711272230665,-0.009418946687100554,-0.033384945043091196,-0.01597336270198496,-0.015543233770860532,-0.006554416014884407,0.5175438596491229,0.4473684210526316,-0.019947848761408093,-0.019947848761408093
replicate,594,,,,,,-0.00799114278581703,-0.005111441014400114,-0.01710266649685832,-0.008858577557783381,-0.009111523711041292,-0.003747136543383267,0.5644599303135889,0.5331010452961672,0.011944444444444452,0.011944444444444452
replicate,595,,,,,,-0.019257504793638636,-0.009847076357198725,-0.021266918866935436,-0.01001672115945515,-0.0020094140732968002,-0.00016964480225642453,0.49222797927461137,0.47150259067357514,-0.012466843501326319,-0.012466843501326319
replicate,596,,,,,,0.006262925892085658,0.002486142527160118,-0.007325273390008991,-0.003149546430624234,-0.013588199282094648,-0.005635688957784352,0.5345268542199488,0.5012787723785166,-0.0015969410706253018,0.051034637876743116
replicate,597,,,,,,-0.017149975566759457,-0.008154512261755037,-0.028057818910138144,-0.01190926703907011,-0.010907843343378687,-0.0037547547773150725,0.5081967213114754,0.47540983606557374,0.026586801176965047,0.010193358554014265
replicate,598,,,,,,-0.026481377090201375,-0.01261722750833219,-0.04535777986446121,-0.020412156059266412,-0.018876402774259837,-0.0077949285509342214,0.4745762711864407,0.3898305084745763,-0.039428331231609964,-0.055821773854560774
replicate,599,,,,,,0.005398658441830739,0.0020498546274203555,-0.0015013402757004801,-0.0005516436860634188,-0.006899998717531219,-0.0026014983134837744,0.6339285714285714,0.6116071428571429,0.08306010928961749,0.06666666666666665
replicate,600,,,,,,-0.012001714550858522,-0.005639825108407326,-0.021819152618136273,-0.008815310797653186,-0.00981743806727775,-0.0031754856892458605,0.5203252032520326,0.491869918699187,0.03741851368970012,0.003520208604954389
replicate,601,,,,,,-0.028576139141827328,-0.014600863388908342,-0.030745580392106175,-0.015325190655738313,-0.0021694412502788474,-0.0007243272668299716,0.521978021978022,0.5,0.014689265536723173,0.03163841807909604
replicate,602,,,,,,-0.03324931668736775,-0.01622714551496751,-0.04172539166613687,-0.01958043652428576,-0.008476074978769121,-0.003353291009318249,0.5179282868525896,0.4820717131474104,-0.006203473945409432,0.00992555831265507
replicate,603,,,,,,-0.009727631954126403,-0.0041208195893567,-0.026017055449308435,-0.010384464874821586,-0.01628942349518203,-0.006263645285464886,0.4782608695652174,0.4528985507246377,-0.0345950345950346,-0.0028490028490028574
replicate,604,,,,,,-0.003621248581628156,-0.0017617631915753662,-0.005449597017092467,-0.0022006706997602654,-0.001828348435464311,-0.0004389075081848992,0.5401785714285714,0.5401785714285714,0.00630686517783291,0.038564929693961914
replicate,605,,,,,,-0.017190789286937846,-0.00853698996702379,-0.01425472382636539,-0.006649528267461291,0.0029360654605724568,0.0018874616995624982,0.5343137254901961,0.5294117647058824,0.0029619805481874706,0.0029619805481874706
replicate,606,,,,,,-0.028946706656287735,-0.013091164791578652,-0.04513942382676439,-0.019384035608831812,-0.016192717170476656,-0.00629287081725316,0.468,0.404,-0.049185999185999196,-0.06505901505901507
replicate,607,,,,,,-0.010013630483649116,-0.005083718798966186,-0.020525864362624602,-0.00857345317876887,-0.010512233878975485,-0.0034897343798026836,0.4708994708994709,0.4497354497354497,0.040961538461538494,0.040961538461538494
replicate,608,,,,,,-0.02265817047857832,-0.011491941258637506,-0.03444704060652726,-0.01647168525057735,-0.011788870127948936,-0.0049797439919398445,0.48928571428571427,0.44285714285714284,-0.02362337116435481,0.009163514081546836
replicate,609,,,,,,-0.015815332052546927,-0.008048106323487597,-0.02923908284735066,-0.01369281421353305,-0.013423750794803735,-0.005644707890045453,0.5089605734767025,0.45161290322580644,-0.043354700854700945,-0.043354700854700945
replicate,610,,,,,,0.010036445726849585,0.004353889636570352,-0.005166327958192718,-0.0021801884907300673,-0.015202773685042303,-0.006534078127300419,0.5738831615120275,0.5085910652920962,0.031936813186813184,0.014079670329670335
