trade_date,code,name,d0_date,days_since_d0,consecutive_boards,signal_type,allowed,position_level,total_score,graph_quality_score,active_money_score,support_score,theme_score,support_type,low_absorb_min,low_absorb_max,invalid_price,key_zones_json,reasons
2026-06-09,000517,荣安地产,2026-06-08,1,1,WATCH_ONLY,False,zero,49.7,52.0,84.0,0.0,70.0,C,2.07,2.2,2.07,"{""d1_low"": 2.1, ""d1_open"": 2.49, ""d1_close"": 2.1, ""d1_vwap"": 2.2349724010620307, ""prev_close"": 2.33, ""ma5"": 2.07, ""ma10"": 1.9789999999999999, ""d1_intraday_vwap"": 2.2349990751330937, ""d1_first_5m_low"": 2.2, ""low_absorb_min"": 2.07, ""low_absorb_max"": 2.2, ""invalid_price"": 2.07}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘接近低位; graph: D1 有高位巨量失败风险; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时有急拉急杀波动; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 房地产开 8 家; hard_filter: 图形趋势分不足; hard_filter: 承接分过低; hard_filter: 无效承接; hard_filter: 高位巨量失败风险
2026-06-09,000520,凤凰航运,2026-06-05,4,1,WATCH_ONLY,False,zero,50.25,70.0,76.0,0.0,45.0,C,4.31,4.432591732878145,4.31,"{""d1_low"": 4.31, ""d1_open"": 4.57, ""d1_close"": 4.39, ""d1_vwap"": 4.429683749501265, ""prev_close"": 4.76, ""ma5"": 4.346, ""ma10"": 4.031, ""d1_intraday_vwap"": 4.432591732878145, ""d1_first_5m_low"": 4.31, ""low_absorb_min"": 4.31, ""low_absorb_max"": 4.432591732878145, ""invalid_price"": 4.31}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘接近低位; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 涨停池中同题材联动偏弱; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-09,000608,阳光股份,2026-06-09,0,1,WATCH_ONLY,False,zero,87.75,90.0,92.0,91.0,70.0,A,5.67,5.82,5.67,"{""d1_low"": 5.67, ""d1_open"": 5.8, ""d1_close"": 6.4, ""d1_vwap"": 6.027119773887724, ""prev_close"": 5.82, ""ma5"": 5.4799999999999995, ""ma10"": 5.007, ""d1_intraday_vwap"": 6.033070792581231, ""d1_first_5m_low"": 5.67, ""low_absorb_min"": 5.67, ""low_absorb_max"": 5.82, ""invalid_price"": 5.67}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 房地产开 8 家; hard_filter: 今日仍涨停，等待分歧日
2026-06-09,000668,荣丰控股,2026-06-05,4,1,WATCH_ONLY,False,zero,58.75,70.0,74.0,21.0,70.0,C,19.87,20.48362676320221,19.87,"{""d1_low"": 19.87, ""d1_open"": 21.99, ""d1_close"": 19.95, ""d1_vwap"": 20.481327632167925, ""prev_close"": 22.08, ""ma5"": 20.2, ""ma10"": 19.466, ""d1_intraday_vwap"": 20.48362676320221, ""d1_first_5m_low"": 21.01, ""low_absorb_min"": 19.87, ""low_absorb_max"": 20.48362676320221, ""invalid_price"": 19.87}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘接近低位; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 房地产开 8 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-09,000759,中百集团,2026-06-08,1,1,WATCH_ONLY,False,zero,43.45,32.0,50.0,37.0,70.0,C,5.88,6.03401971480414,5.88,"{""d1_low"": 5.88, ""d1_open"": 6.18, ""d1_close"": 6.02, ""d1_vwap"": 6.029291639310027, ""prev_close"": 6.27, ""ma5"": 5.784, ""ma10"": 5.871, ""d1_intraday_vwap"": 6.03401971480414, ""d1_first_5m_low"": 5.88, ""low_absorb_min"": 5.88, ""low_absorb_max"": 6.03401971480414, ""invalid_price"": 5.88}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; active: D1 成交额放大不足; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; support: D1 跌破前低后收回; support: D1 收盘低于日 VWAP; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 一般零售 5 家; hard_filter: 图形趋势分不足; hard_filter: 活跃资金分不足; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-09,001256,炜冈科技,2026-06-05,4,1,WATCH_ONLY,False,zero,43.55,38.0,60.0,19.0,70.0,C,23.578,24.64,23.578,"{""d1_low"": 23.62, ""d1_open"": 24.85, ""d1_close"": 23.67, ""d1_vwap"": 24.11690304067636, ""prev_close"": 24.64, ""ma5"": 23.578, ""ma10"": 23.375, ""d1_intraday_vwap"": 24.119018335824297, ""d1_first_5m_low"": 24.57, ""low_absorb_min"": 23.578, ""low_absorb_max"": 24.64, ""invalid_price"": 23.578}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; graph: D1 收盘接近低位; active: D1 成交额温和放大; active: D1 有一定振幅; support: D1 跌破前低后收回; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 专用设备 12 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-09,001400,江顺科技,2026-06-05,4,1,WATCH_ONLY,False,zero,72.95,52.0,86.0,91.0,70.0,A,113.0,115.79311555489883,113.0,"{""d1_low"": 113.0, ""d1_open"": 119.6, ""d1_close"": 117.65, ""d1_vwap"": 115.78192882914163, ""prev_close"": 123.81, ""ma5"": 113.67999999999999, ""ma10"": 121.171, ""d1_intraday_vwap"": 115.79311555489883, ""d1_first_5m_low"": 113.0, ""low_absorb_min"": 113.0, ""low_absorb_max"": 115.79311555489883, ""invalid_price"": 113.0}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点没有明显下移; active: D1 成交额温和放大; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 专用设备 12 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足
2026-06-09,002138,顺络电子,2026-06-09,0,1,WATCH_ONLY,False,zero,85.25,90.0,82.0,91.0,70.0,A,56.7,59.2610748837303,56.7,"{""d1_low"": 56.7, ""d1_open"": 58.0, ""d1_close"": 61.23, ""d1_vwap"": 59.22617892887477, ""prev_close"": 55.66, ""ma5"": 54.17, ""ma10"": 51.415, ""d1_intraday_vwap"": 59.2610748837303, ""d1_first_5m_low"": 58.0, ""low_absorb_min"": 56.7, ""low_absorb_max"": 59.2610748837303, ""invalid_price"": 56.7}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 元件 11 家; hard_filter: 今日仍涨停，等待分歧日
2026-06-09,002183,怡 亚 通,2026-06-05,4,1,WATCH_ONLY,False,zero,31.8,28.0,50.0,11.0,45.0,C,6.17,6.458,6.17,"{""d1_low"": 6.17, ""d1_open"": 6.5, ""d1_close"": 6.27, ""d1_vwap"": 6.280511664511506, ""prev_close"": 6.4, ""ma5"": 6.458, ""ma10"": 6.36, ""d1_intraday_vwap"": 6.281293273725273, ""d1_first_5m_low"": 6.2, ""low_absorb_min"": 6.17, ""low_absorb_max"": 6.458, ""invalid_price"": 6.17}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点没有明显下移; graph: 收盘跌破短期均线; graph: D1 收盘接近低位; active: D1 成交额放大不足; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 多数时间压在 VWAP 下方; theme: 涨停池中同题材联动偏弱; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足; hard_filter: 活跃资金分不足; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-09,002194,武汉凡谷,2026-06-05,4,1,WATCH_ONLY,False,zero,67.75,70.0,70.0,61.0,70.0,B,11.78,12.18,11.78,"{""d1_low"": 11.78, ""d1_open"": 12.18, ""d1_close"": 12.03, ""d1_vwap"": 11.955530259006702, ""prev_close"": 12.42, ""ma5"": 11.802, ""ma10"": 11.578, ""d1_intraday_vwap"": 11.967179065326677, ""d1_first_5m_low"": 12.06, ""low_absorb_min"": 11.78, ""low_absorb_max"": 12.18, ""invalid_price"": 11.78}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; active: D1 成交额温和放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 通信设备 7 家; hard_filter: 涨停后 4 天，分歧时效已过
2026-06-09,002251,步步高,2026-06-05,4,1,WATCH_ONLY,False,zero,53.75,40.0,66.0,51.0,70.0,B,4.38,4.5100836450406065,4.38,"{""d1_low"": 4.38, ""d1_open"": 4.63, ""d1_close"": 4.53, ""d1_vwap"": 4.509635831342037, ""prev_close"": 4.66, ""ma5"": 4.662000000000001, ""ma10"": 4.708, ""d1_intraday_vwap"": 4.5100836450406065, ""d1_first_5m_low"": 4.44, ""low_absorb_min"": 4.38, ""low_absorb_max"": 4.5100836450406065, ""invalid_price"": 4.38}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点没有明显下移; graph: 收盘跌破短期均线; active: D1 成交额放大不足; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 跌破前低且未收回; support: D1 收盘站上日 VWAP; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 一般零售 5 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足
2026-06-09,002254,泰和新材,2026-06-09,0,2,WATCH_ONLY,False,zero,89.75,90.0,100.0,91.0,70.0,A,16.87,17.08,16.87,"{""d1_low"": 16.87, ""d1_open"": 17.9, ""d1_close"": 18.79, ""d1_vwap"": 18.119918004416753, ""prev_close"": 17.08, ""ma5"": 15.839999999999998, ""ma10"": 14.863999999999999, ""d1_intraday_vwap"": 18.120558080733513, ""d1_first_5m_low"": 16.87, ""low_absorb_min"": 16.87, ""low_absorb_max"": 17.08, ""invalid_price"": 16.87}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 化学纤维 5 家; hard_filter: 今日仍涨停，等待分歧日
2026-06-09,002354,天娱数科,2026-06-09,0,2,WATCH_ONLY,False,zero,71.55,58.0,78.0,91.0,60.0,A,7.62,7.970383156403007,7.62,"{""d1_low"": 7.62, ""d1_open"": 7.75, ""d1_close"": 8.06, ""d1_vwap"": 7.970186534349108, ""prev_close"": 7.33, ""ma5"": 6.856, ""ma10"": 6.977000000000001, ""d1_intraday_vwap"": 7.970383156403007, ""d1_first_5m_low"": 7.62, ""low_absorb_min"": 7.62, ""low_absorb_max"": 7.970383156403007, ""invalid_price"": 7.62}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额显著放大; active: D1 有一定振幅; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 广告营销 4 家; hard_filter: 今日仍涨停，等待分歧日; hard_filter: 图形趋势分不足
2026-06-09,002361,神剑股份,2026-06-08,1,1,WATCH_ONLY,False,zero,61.55,58.0,86.0,37.0,70.0,C,17.33,17.959798230322626,17.33,"{""d1_low"": 17.33, ""d1_open"": 18.42, ""d1_close"": 17.75, ""d1_vwap"": 17.952990693070262, ""prev_close"": 18.49, ""ma5"": 16.732, ""ma10"": 16.116, ""d1_intraday_vwap"": 17.959798230322626, ""d1_first_5m_low"": 17.53, ""low_absorb_min"": 17.33, ""low_absorb_max"": 17.959798230322626, ""invalid_price"": 17.33}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: D1 收盘接近低位; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; support: D1 跌破前低后收回; support: D1 收盘低于日 VWAP; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 塑料 9 家; hard_filter: 图形趋势分不足; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-09,002387,维信诺,2026-06-05,4,1,WATCH_ONLY,False,zero,67.65,64.0,50.0,89.0,70.0,A,8.48,8.83,8.48,"{""d1_low"": 8.48, ""d1_open"": 8.83, ""d1_close"": 8.75, ""d1_vwap"": 8.662715354851752, ""prev_close"": 8.69, ""ma5"": 8.656, ""ma10"": 8.453999999999999, ""d1_intraday_vwap"": 8.665305436624546, ""d1_first_5m_low"": 8.58, ""low_absorb_min"": 8.48, ""low_absorb_max"": 8.83, ""invalid_price"": 8.48}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; active: D1 成交额放大不足; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 光学光电 5 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 活跃资金分不足
2026-06-09,002421,达实智能,2026-06-08,1,1,WATCH_ONLY,False,zero,69.95,82.0,84.0,39.0,70.0,C,5.49,5.73,5.49,"{""d1_low"": 5.49, ""d1_open"": 5.99, ""d1_close"": 5.7, ""d1_vwap"": 5.791360820461821, ""prev_close"": 5.73, ""ma5"": 5.252000000000001, ""ma10"": 4.901000000000001, ""d1_intraday_vwap"": 5.791737462035237, ""d1_first_5m_low"": 5.61, ""low_absorb_min"": 5.49, ""low_absorb_max"": 5.73, ""invalid_price"": 5.49}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘低于日 VWAP; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: IT服务Ⅱ 6 家; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-09,002471,中超控股,2026-06-05,4,1,WATCH_ONLY,False,zero,69.75,70.0,86.0,59.0,60.0,B,7.52,7.687147867532663,7.52,"{""d1_low"": 7.52, ""d1_open"": 7.9, ""d1_close"": 7.77, ""d1_vwap"": 7.686064999899957, ""prev_close"": 8.1, ""ma5"": 7.614, ""ma10"": 7.3889999999999985, ""d1_intraday_vwap"": 7.687147867532663, ""d1_first_5m_low"": 7.65, ""low_absorb_min"": 7.52, ""low_absorb_max"": 7.687147867532663, ""invalid_price"": 7.52}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; active: D1 成交额温和放大; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材有联动: 电网设备 3 家; hard_filter: 涨停后 4 天，分歧时效已过
2026-06-09,002613,北玻股份,2026-06-08,1,1,WATCH_ONLY,False,zero,50.2,52.0,86.0,0.0,70.0,C,5.13,5.27789314929054,5.13,"{""d1_low"": 5.13, ""d1_open"": 5.62, ""d1_close"": 5.19, ""d1_vwap"": 5.276702504622139, ""prev_close"": 5.46, ""ma5"": 4.952, ""ma10"": 4.823, ""d1_intraday_vwap"": 5.27789314929054, ""d1_first_5m_low"": 5.2, ""low_absorb_min"": 5.13, ""low_absorb_max"": 5.27789314929054, ""invalid_price"": 5.13}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘接近低位; graph: D1 有高位巨量失败风险; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 玻璃玻纤 8 家; hard_filter: 图形趋势分不足; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-09,002631,德尔未来,2026-06-05,4,1,WATCH_ONLY,False,zero,67.05,58.0,70.0,81.0,60.0,A,7.88,8.08,7.88,"{""d1_low"": 7.88, ""d1_open"": 8.08, ""d1_close"": 8.14, ""d1_vwap"": 8.0483271570328, ""prev_close"": 8.04, ""ma5"": 7.5120000000000005, ""ma10"": 7.303, ""d1_intraday_vwap"": 8.049669967586988, ""d1_first_5m_low"": 7.99, ""low_absorb_min"": 7.88, ""low_absorb_max"": 8.08, ""invalid_price"": 7.88}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额温和放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; theme: 所属行业/题材有联动: 家居用品 3 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足
2026-06-09,002708,光洋股份,2026-06-05,4,1,WATCH_ONLY,False,zero,37.75,20.0,70.0,11.0,70.0,C,14.45,15.14,14.45,"{""d1_low"": 14.45, ""d1_open"": 15.14, ""d1_close"": 14.7, ""d1_vwap"": 14.703391254992054, ""prev_close"": 15.09, ""ma5"": 14.830000000000002, ""ma10"": 14.482999999999999, ""d1_intraday_vwap"": 14.705765045356976, ""d1_first_5m_low"": 14.87, ""low_absorb_min"": 14.45, ""low_absorb_max"": 15.14, ""invalid_price"": 14.45}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: D1 收盘接近低位; active: D1 成交额温和放大; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 汽车零部 8 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足; hard_filter: 承接分过低; hard_filter: 无效承接
