trade_date,code,name,d0_date,days_since_d0,consecutive_boards,signal_type,allowed,position_level,total_score,graph_quality_score,active_money_score,support_score,theme_score,support_type,low_absorb_min,low_absorb_max,invalid_price,key_zones_json,reasons
2026-06-08,000517,荣安地产,2026-06-08,0,1,WATCH_ONLY,False,zero,79.05,78.0,74.0,91.0,70.0,A,2.12,2.12,2.12,"{""d1_low"": 2.12, ""d1_open"": 2.12, ""d1_close"": 2.33, ""d1_vwap"": 2.2336546194731923, ""prev_close"": 2.12, ""ma5"": 2.034, ""ma10"": 1.9560000000000002, ""d1_intraday_vwap"": 2.2336587649369184, ""d1_first_5m_low"": 2.12, ""low_absorb_min"": 2.12, ""low_absorb_max"": 2.12, ""invalid_price"": 2.12}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 房地产开 6 家; hard_filter: 今日仍涨停，等待分歧日
2026-06-08,000520,凤凰航运,2026-06-05,3,1,D2_WATCH_OR_SMALL,True,small,71.5,70.0,100.0,61.0,45.0,B,4.47,4.6,4.47,"{""d1_low"": 4.47, ""d1_open"": 4.8, ""d1_close"": 4.76, ""d1_vwap"": 4.7411754004015085, ""prev_close"": 4.6, ""ma5"": 4.228, ""ma10"": 3.972, ""d1_intraday_vwap"": 4.741304419578887, ""d1_first_5m_low"": 4.52, ""low_absorb_min"": 4.47, ""low_absorb_max"": 4.6, ""invalid_price"": 4.47}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 多数时间压在 VWAP 下方; theme: 涨停池中同题材联动偏弱
2026-06-08,000608,阳光股份,2026-06-05,3,1,D2_LOW_ABSORB,True,normal,87.75,90.0,92.0,91.0,70.0,A,5.3,5.52,5.3,"{""d1_low"": 5.3, ""d1_open"": 5.44, ""d1_close"": 5.82, ""d1_vwap"": 5.733384916678528, ""prev_close"": 5.52, ""ma5"": 5.164, ""ma10"": 4.747, ""d1_intraday_vwap"": 5.734177116216332, ""d1_first_5m_low"": 5.3, ""low_absorb_min"": 5.3, ""low_absorb_max"": 5.52, ""invalid_price"": 5.3}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 房地产开 6 家
2026-06-08,000668,荣丰控股,2026-06-05,3,1,D2_LOW_ABSORB,True,normal,89.75,90.0,100.0,91.0,70.0,A,19.46,20.39,19.46,"{""d1_low"": 19.46, ""d1_open"": 20.39, ""d1_close"": 22.08, ""d1_vwap"": 20.9941673479146, ""prev_close"": 20.59, ""ma5"": 20.064, ""ma10"": 19.247999999999998, ""d1_intraday_vwap"": 20.997714337185823, ""d1_first_5m_low"": 19.46, ""low_absorb_min"": 19.46, ""low_absorb_max"": 20.39, ""invalid_price"": 19.46}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 房地产开 6 家
2026-06-08,000759,中百集团,2026-06-08,0,1,WATCH_ONLY,False,zero,66.25,60.0,48.0,91.0,70.0,A,5.9,5.98,5.9,"{""d1_low"": 5.9, ""d1_open"": 5.98, ""d1_close"": 6.27, ""d1_vwap"": 6.203653574165436, ""prev_close"": 5.7, ""ma5"": 5.752, ""ma10"": 5.821, ""d1_intraday_vwap"": 6.203665296246608, ""d1_first_5m_low"": 5.9, ""low_absorb_min"": 5.9, ""low_absorb_max"": 5.98, ""invalid_price"": 5.9}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点没有明显下移; graph: D1 收盘位置强; active: D1 成交额放大不足; active: D1 有一定振幅; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 一般零售 5 家; hard_filter: 今日仍涨停，等待分歧日; hard_filter: 活跃资金分不足
2026-06-08,001256,炜冈科技,2026-06-05,3,1,WATCH_ONLY,False,zero,72.75,50.0,100.0,79.0,70.0,A,23.432,24.82,23.432,"{""d1_low"": 23.64, ""d1_open"": 24.73, ""d1_close"": 24.64, ""d1_vwap"": 24.629795929912238, ""prev_close"": 24.82, ""ma5"": 23.432, ""ma10"": 23.422, ""d1_intraday_vwap"": 24.632576308351048, ""d1_first_5m_low"": 23.64, ""low_absorb_min"": 23.432, ""low_absorb_max"": 24.82, ""invalid_price"": 23.432}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 专用设备 9 家; hard_filter: 图形趋势分不足
2026-06-08,001400,江顺科技,2026-06-05,3,1,WATCH_ONLY,False,zero,72.25,40.0,100.0,91.0,70.0,A,110.9,116.22,110.9,"{""d1_low"": 112.12, ""d1_open"": 114.07, ""d1_close"": 123.81, ""d1_vwap"": 119.33708719542719, ""prev_close"": 116.22, ""ma5"": 110.9, ""ma10"": 125.391, ""d1_intraday_vwap"": 119.34472131134042, ""d1_first_5m_low"": 112.12, ""low_absorb_min"": 110.9, ""low_absorb_max"": 116.22, ""invalid_price"": 110.9}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 专用设备 9 家; hard_filter: 图形趋势分不足
2026-06-08,002138,顺络电子,2026-06-05,3,1,D2_WATCH_OR_SMALL,True,small,72.95,82.0,94.0,47.0,60.0,B,53.96,56.6512443050702,53.96,"{""d1_low"": 53.96, ""d1_open"": 54.0, ""d1_close"": 55.66, ""d1_vwap"": 56.6512443050702, ""prev_close"": 55.61, ""ma5"": 51.694, ""ma10"": 49.806999999999995, ""d1_intraday_vwap"": 56.65960719207988, ""d1_first_5m_low"": 53.96, ""low_absorb_min"": 53.96, ""low_absorb_max"": 56.6512443050702, ""invalid_price"": 53.96}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘低于日 VWAP; theme: 所属行业/题材有联动: 元件 3 家
2026-06-08,002183,怡 亚 通,2026-06-05,3,1,WATCH_ONLY,False,zero,28.55,8.0,76.0,0.0,45.0,C,6.31,6.617784773762348,6.31,"{""d1_low"": 6.31, ""d1_open"": 6.79, ""d1_close"": 6.4, ""d1_vwap"": 6.617577954687304, ""prev_close"": 7.01, ""ma5"": 6.4319999999999995, ""ma10"": 6.401999999999999, ""d1_intraday_vwap"": 6.617784773762348, ""d1_first_5m_low"": 6.66, ""low_absorb_min"": 6.31, ""low_absorb_max"": 6.617784773762348, ""invalid_price"": 6.31}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: 收盘跌破短期均线; graph: D1 收盘接近低位; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 涨停池中同题材联动偏弱; hard_filter: 图形趋势分不足; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-08,002194,武汉凡谷,2026-06-05,3,1,WATCH_ONLY,False,zero,67.75,40.0,100.0,79.0,60.0,A,11.698,12.250596666004453,11.698,"{""d1_low"": 11.77, ""d1_open"": 12.02, ""d1_close"": 12.42, ""d1_vwap"": 12.247806992017459, ""prev_close"": 12.14, ""ma5"": 11.698, ""ma10"": 11.553999999999998, ""d1_intraday_vwap"": 12.250596666004453, ""d1_first_5m_low"": 11.77, ""low_absorb_min"": 11.698, ""low_absorb_max"": 12.250596666004453, ""invalid_price"": 11.698}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点下移; graph: 近期上影线压力偏重; active: D1 成交额显著放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 通信设备 2 家; hard_filter: 图形趋势分不足
