trade_date,code,name,d0_date,days_since_d0,consecutive_boards,signal_type,allowed,position_level,total_score,graph_quality_score,active_money_score,support_score,theme_score,support_type,low_absorb_min,low_absorb_max,invalid_price,key_zones_json,reasons
2026-06-12,000068,华控赛格,2026-06-08,4,1,WATCH_ONLY,False,zero,69.65,64.0,58.0,89.0,70.0,A,3.34,3.48,3.34,"{""d1_low"": 3.34, ""d1_open"": 3.48, ""d1_close"": 3.46, ""d1_vwap"": 3.4352921454276397, ""prev_close"": 3.46, ""ma5"": 3.6340000000000003, ""ma10"": 3.46, ""d1_intraday_vwap"": 3.4567834704806906, ""d1_first_5m_low"": 3.41, ""low_absorb_min"": 3.34, ""low_absorb_max"": 3.48, ""invalid_price"": 3.34}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; active: D1 成交额放大不足; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 环境治理 5 家; hard_filter: 涨停后 4 天，分歧时效已过
2026-06-12,000517,荣安地产,2026-06-08,4,1,WATCH_ONLY,False,zero,64.95,52.0,56.0,89.0,70.0,A,1.8,1.8797531011463842,1.8,"{""d1_low"": 1.8, ""d1_open"": 1.91, ""d1_close"": 1.9, ""d1_vwap"": 1.8346744080071777, ""prev_close"": 1.91, ""ma5"": 2.0420000000000003, ""ma10"": 2.0, ""d1_intraday_vwap"": 1.8797531011463842, ""d1_first_5m_low"": 1.86, ""low_absorb_min"": 1.8, ""low_absorb_max"": 1.8797531011463842, ""invalid_price"": 1.8}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额放大不足; active: D1 有一定振幅; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 房地产开 10 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足
2026-06-12,000620,盈新发展,2026-06-08,4,1,WATCH_ONLY,False,zero,43.55,58.0,40.0,11.0,70.0,C,2.87,2.99,2.87,"{""d1_low"": 2.87, ""d1_open"": 3.05, ""d1_close"": 2.94, ""d1_vwap"": 2.9511685409779704, ""prev_close"": 2.99, ""ma5"": 3.0740000000000003, ""ma10"": 2.975, ""d1_intraday_vwap"": 2.963943782144309, ""d1_first_5m_low"": 3.03, ""low_absorb_min"": 2.87, ""low_absorb_max"": 2.99, ""invalid_price"": 2.87}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 收盘跌破短期均线; active: D1 成交额放大不足; active: D1 有一定振幅; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 房地产开 10 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足; hard_filter: 活跃资金分不足; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-12,000759,中百集团,2026-06-12,0,1,WATCH_ONLY,False,zero,75.95,72.0,72.0,89.0,70.0,A,5.16,5.409498009805721,5.16,"{""d1_low"": 5.16, ""d1_open"": 5.29, ""d1_close"": 5.83, ""d1_vwap"": 5.409498009805721, ""prev_close"": 5.3, ""ma5"": 5.814, ""ma10"": 5.7540000000000004, ""d1_intraday_vwap"": 5.440175263353272, ""d1_first_5m_low"": 5.16, ""low_absorb_min"": 5.16, ""low_absorb_max"": 5.409498009805721, ""invalid_price"": 5.16}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额放大不足; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 尾盘站在日内 VWAP 上方; active: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 一般零售 5 家; hard_filter: 今日仍涨停，等待分歧日
2026-06-12,000785,居然智家,2026-06-08,4,1,WATCH_ONLY,False,zero,57.15,44.0,48.0,77.0,70.0,A,2.21,2.27,2.21,"{""d1_low"": 2.21, ""d1_open"": 2.27, ""d1_close"": 2.28, ""d1_vwap"": 2.251448824916014, ""prev_close"": 2.26, ""ma5"": 2.424, ""ma10"": 2.418, ""d1_intraday_vwap"": 2.2671059742761828, ""d1_first_5m_low"": 2.21, ""low_absorb_min"": 2.21, ""low_absorb_max"": 2.27, ""invalid_price"": 2.21}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: 均线多头排列; active: D1 成交额放大不足; active: D1 有一定振幅; active: 尾盘站在日内 VWAP 上方; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 一般零售 5 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足; hard_filter: 活跃资金分不足
2026-06-12,000833,粤桂股份,2026-06-08,4,1,WATCH_ONLY,False,zero,48.3,58.0,70.0,0.0,70.0,C,24.01,24.98,24.01,"{""d1_low"": 24.01, ""d1_open"": 24.98, ""d1_close"": 24.01, ""d1_vwap"": 24.187243769216437, ""prev_close"": 26.68, ""ma5"": 24.888, ""ma10"": 23.819, ""d1_intraday_vwap"": 24.367131019360265, ""d1_first_5m_low"": 24.02, ""low_absorb_min"": 24.01, ""low_absorb_max"": 24.98, ""invalid_price"": 24.01}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: D1 收盘接近低位; active: D1 成交额温和放大; active: D1 有一定振幅; active: 分时围绕 VWAP 反复争夺; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材涨停家数较多: 综合Ⅱ 5 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-12,000970,中科三环,2026-06-10,2,2,WATCH_ONLY,False,zero,57.75,70.0,62.0,29.0,70.0,C,13.64,14.03,13.64,"{""d1_low"": 13.72, ""d1_open"": 13.89, ""d1_close"": 13.82, ""d1_vwap"": 13.950058896576936, ""prev_close"": 14.03, ""ma5"": 13.64, ""ma10"": 12.412, ""d1_intraday_vwap"": 14.005189522697398, ""d1_first_5m_low"": 13.8, ""low_absorb_min"": 13.64, ""low_absorb_max"": 14.03, ""invalid_price"": 13.64}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘接近低位; active: D1 成交额温和放大; active: 分时围绕 VWAP 反复争夺; support: D1 未跌破前一日低点; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; theme: 所属行业/题材涨停家数较多: 金属新材 6 家; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-12,001238,浙江正特,2026-06-08,4,1,WATCH_ONLY,False,zero,57.25,40.0,48.0,89.0,60.0,A,28.83,29.95,28.83,"{""d1_low"": 28.83, ""d1_open"": 29.95, ""d1_close"": 30.72, ""d1_vwap"": 29.75016239306145, ""prev_close"": 29.75, ""ma5"": 30.444, ""ma10"": 32.313, ""d1_intraday_vwap"": 29.821703664076953, ""d1_first_5m_low"": 29.5, ""low_absorb_min"": 28.83, ""low_absorb_max"": 29.95, ""invalid_price"": 28.83}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: D1 收盘位置强; active: D1 成交额放大不足; active: D1 有一定振幅; active: 尾盘站在日内 VWAP 上方; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 文娱用品 2 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足; hard_filter: 活跃资金分不足
2026-06-12,001317,三羊马,2026-06-08,4,1,WATCH_ONLY,False,zero,32.8,8.0,84.0,0.0,60.0,C,47.06,49.0,47.06,"{""d1_low"": 47.06, ""d1_open"": 51.02, ""d1_close"": 47.7, ""d1_vwap"": 48.6918264153828, ""prev_close"": 52.29, ""ma5"": 54.462, ""ma10"": 53.59100000000001, ""d1_intraday_vwap"": 48.92109803918429, ""d1_first_5m_low"": 49.0, ""low_absorb_min"": 47.06, ""low_absorb_max"": 49.0, ""invalid_price"": 47.06}",graph: 近 10 日高点未能继续抬高; graph: 近 10 日低点下移; graph: 收盘跌破短期均线; graph: D1 收盘接近低位; active: D1 成交额温和放大; active: D1 振幅明显放大; active: 分时围绕 VWAP 反复争夺; active: 分时有急拉急杀波动; support: D1 跌破前低且未收回; support: D1 收盘低于日 VWAP; support: D1 收盘接近全天低位; support: D1 多数时间压在 VWAP 下方; theme: 所属行业/题材有联动: 铁路公路 2 家; hard_filter: 涨停后 4 天，分歧时效已过; hard_filter: 图形趋势分不足; hard_filter: 承接分过低; hard_filter: 无效承接
2026-06-12,001696,宗申动力,2026-06-12,0,4,WATCH_ONLY,False,zero,81.75,90.0,68.0,91.0,70.0,A,20.96,22.059920068495025,20.96,"{""d1_low"": 21.24, ""d1_open"": 21.31, ""d1_close"": 22.84, ""d1_vwap"": 22.059920068495025, ""prev_close"": 20.96, ""ma5"": 19.27, ""ma10"": 16.913, ""d1_intraday_vwap"": 22.479902409659264, ""d1_first_5m_low"": 21.24, ""low_absorb_min"": 20.96, ""low_absorb_max"": 22.059920068495025, ""invalid_price"": 20.96}",graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active: D1 成交额温和放大; active: D1 有一定振幅; active: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 通用设备 11 家; hard_filter: 今日仍涨停，等待分歧日
