test_date,feature,recent_beta,extended_beta,beta_delta,same_sign,cosine_similarity,l2_distance,sign_flips
2026-06-17,rank_active_money_score,-0.0463775724381,-0.0213644825534,0.0250130898847,True,0.567304160383,0.272244468518,7
2026-06-17,rank_d1_close_ma10_pct,-0.0536385926385,-0.048238923804,0.00539966883452,True,0.567304160383,0.272244468518,7
2026-06-17,rank_d1_close_vwap_pct,0.181370326278,0.0604398475406,-0.120930478737,True,0.567304160383,0.272244468518,7
2026-06-17,rank_d1_low_ma10_pct,-0.0973083883515,-0.0879480483664,0.00936033998512,True,0.567304160383,0.272244468518,7
2026-06-17,rank_days_since_d0,0.0198633245555,-0.00420815478169,-0.0240714793372,False,0.567304160383,0.272244468518,7
2026-06-17,rank_log_candidate_base_price,0.0917476083706,0.0472491746575,-0.0444984337131,True,0.567304160383,0.272244468518,7
2026-06-17,rank_theme_score,0.058778812982,0.0511735089949,-0.00760530398714,True,0.567304160383,0.272244468518,7
2026-06-17,rank_total_score,0.0907525910686,0.00383856910437,-0.0869140219642,True,0.567304160383,0.272244468518,7
2026-06-17,rank_trend_hold_score,0.0652759024128,-0.0187333027739,-0.0840092051867,False,0.567304160383,0.272244468518,7
2026-06-17,spread_close_low,0.043669795713,0.0397091245624,-0.0039606711506,True,0.567304160383,0.272244468518,7
2026-06-18,INTERCEPT,0.492312905004,0.839419726779,0.347106821775,True,0.567304160383,0.272244468518,7
2026-06-18,days_since_d0_eq2,0,0,0,True,0.567304160383,0.272244468518,7
2026-06-18,days_since_d0_ge3,-0.0553512493915,0.0559373947638,0.111288644155,False,0.567304160383,0.272244468518,7
2026-06-18,days_since_d0_le1,0.0553512493915,-0.0559373947638,-0.111288644155,False,0.567304160383,0.272244468518,7
2026-06-18,inter_close_low,-0.093542349958,-0.0871929471488,0.00634940280925,True,0.567304160383,0.272244468518,7
2026-06-18,inter_close_trend,0.0177539405484,-0.0402700027938,-0.0580239433422,False,0.567304160383,0.272244468518,7
2026-06-18,inter_low_active,-0.0924913260339,-0.0983180754317,-0.00582674939785,True,0.567304160383,0.272244468518,7
2026-06-18,inter_total_active,0.00502811487654,-0.0260346305567,-0.0310627454332,False,0.567304160383,0.272244468518,7
2026-06-18,inter_total_trend,0.10053595724,-0.0105023790542,-0.111038336294,False,0.567304160383,0.272244468518,7
2026-06-18,rank_active_money_score,-0.0463775724381,-0.0213644825534,0.0250130898847,True,0.567304160383,0.272244468518,7
2026-06-18,rank_d1_close_ma10_pct,-0.0536385926385,-0.048238923804,0.00539966883452,True,0.567304160383,0.272244468518,7
2026-06-18,rank_d1_close_vwap_pct,0.181370326278,0.0604398475406,-0.120930478737,True,0.567304160383,0.272244468518,7
2026-06-18,rank_d1_low_ma10_pct,-0.0973083883515,-0.0879480483664,0.00936033998512,True,0.567304160383,0.272244468518,7
2026-06-18,rank_days_since_d0,0.0198633245555,-0.00420815478169,-0.0240714793372,False,0.567304160383,0.272244468518,7
2026-06-18,rank_log_candidate_base_price,0.0917476083706,0.0472491746575,-0.0444984337131,True,0.567304160383,0.272244468518,7
2026-06-18,rank_theme_score,0.058778812982,0.0511735089949,-0.00760530398714,True,0.567304160383,0.272244468518,7
2026-06-18,rank_total_score,0.0907525910686,0.00383856910437,-0.0869140219642,True,0.567304160383,0.272244468518,7
2026-06-18,rank_trend_hold_score,0.0652759024128,-0.0187333027739,-0.0840092051867,False,0.567304160383,0.272244468518,7
2026-06-18,spread_close_low,0.043669795713,0.0397091245624,-0.0039606711506,True,0.567304160383,0.272244468518,7
2026-06-22,INTERCEPT,0.440101916361,0.825518212161,0.3854162958,True,0.561327375037,0.261924733367,7
2026-06-22,days_since_d0_eq2,0,0,0,True,0.561327375037,0.261924733367,7
2026-06-22,days_since_d0_ge3,-0.048944345627,0.0588070271512,0.107751372778,False,0.561327375037,0.261924733367,7
2026-06-22,days_since_d0_le1,0.048944345627,-0.0588070271512,-0.107751372778,False,0.561327375037,0.261924733367,7
2026-06-22,inter_close_low,-0.0974976897812,-0.0889547354931,0.00854295428815,True,0.561327375037,0.261924733367,7
2026-06-22,inter_close_trend,0.0142153772459,-0.0416549554408,-0.0558703326867,False,0.561327375037,0.261924733367,7
2026-06-22,inter_low_active,-0.0935857789856,-0.0990799959736,-0.005494216988,True,0.561327375037,0.261924733367,7
2026-06-22,inter_total_active,0.00715217149695,-0.0255932798521,-0.0327454513491,False,0.561327375037,0.261924733367,7
2026-06-22,inter_total_trend,0.102007719691,-0.00971677001535,-0.111724489706,False,0.561327375037,0.261924733367,7
2026-06-22,rank_active_money_score,-0.0469637260176,-0.0221128754074,0.0248508506102,True,0.561327375037,0.261924733367,7
2026-06-22,rank_d1_close_ma10_pct,-0.0623318711351,-0.0515197064729,0.0108121646622,True,0.561327375037,0.261924733367,7
2026-06-22,rank_d1_close_vwap_pct,0.160105456632,0.0545559786256,-0.105549478006,True,0.561327375037,0.261924733367,7
2026-06-22,rank_d1_low_ma10_pct,-0.0963718228946,-0.0879261427441,0.00844568015054,True,0.561327375037,0.261924733367,7
2026-06-22,rank_days_since_d0,0.0193932354076,-0.00377783998293,-0.0231710753905,False,0.561327375037,0.261924733367,7
2026-06-22,rank_log_candidate_base_price,0.0835633094827,0.0457259799209,-0.0378373295618,True,0.561327375037,0.261924733367,7
2026-06-22,rank_theme_score,0.0427617122297,0.0487590127411,0.00599730051143,True,0.561327375037,0.261924733367,7
2026-06-22,rank_total_score,0.0891246805705,0.00388404938527,-0.0852406311852,True,0.561327375037,0.261924733367,7
2026-06-22,rank_trend_hold_score,0.0679012062317,-0.0180172185636,-0.0859184247953,False,0.561327375037,0.261924733367,7
2026-06-22,spread_close_low,0.0340399517595,0.0364064362711,0.00236648451163,True,0.561327375037,0.261924733367,7
2026-06-23,INTERCEPT,0.397684746031,0.812256129474,0.414571383443,True,0.605681123139,0.264346489173,7
2026-06-23,days_since_d0_eq2,0,0,0,True,0.605681123139,0.264346489173,7
2026-06-23,days_since_d0_ge3,-0.0440454304341,0.0612341454076,0.105279575842,False,0.605681123139,0.264346489173,7
2026-06-23,days_since_d0_le1,0.0440454304341,-0.0612341454076,-0.105279575842,False,0.605681123139,0.264346489173,7
2026-06-23,inter_close_low,-0.114122577907,-0.0946718032358,0.0194507746712,True,0.605681123139,0.264346489173,7
2026-06-23,inter_close_trend,0.0129571260827,-0.0425324235949,-0.0554895496776,False,0.605681123139,0.264346489173,7
2026-06-23,inter_low_active,-0.114642156105,-0.105695267617,0.00894688848806,True,0.605681123139,0.264346489173,7
2026-06-23,inter_total_active,0.0135123282753,-0.023807611175,-0.0373199394503,False,0.605681123139,0.264346489173,7
2026-06-23,inter_total_trend,0.114335958035,-0.00559260900797,-0.119928567043,False,0.605681123139,0.264346489173,7
2026-06-23,rank_active_money_score,-0.0602939957243,-0.0266283879201,0.0336656078042,True,0.605681123139,0.264346489173,7
2026-06-23,rank_d1_close_ma10_pct,-0.071152362059,-0.0552797807777,0.0158725812813,True,0.605681123139,0.264346489173,7
2026-06-23,rank_d1_close_vwap_pct,0.138738597633,0.0479477754759,-0.0907908221571,True,0.605681123139,0.264346489173,7
2026-06-23,rank_d1_low_ma10_pct,-0.106223569566,-0.0910840626426,0.0151395069234,True,0.605681123139,0.264346489173,7
2026-06-23,rank_days_since_d0,0.0246717844242,-0.00170787078973,-0.0263796552139,False,0.605681123139,0.264346489173,7
2026-06-23,rank_log_candidate_base_price,0.0702009919124,0.0423369438713,-0.0278640480411,True,0.605681123139,0.264346489173,7
2026-06-23,rank_theme_score,0.0612313400972,0.0558562918186,-0.00537504827864,True,0.605681123139,0.264346489173,7
2026-06-23,rank_total_score,0.104047524466,0.00880550687031,-0.0952420175957,True,0.605681123139,0.264346489173,7
2026-06-23,rank_trend_hold_score,0.0728298935364,-0.0164344757835,-0.0892643693199,False,0.605681123139,0.264346489173,7
2026-06-23,spread_close_low,0.0350712075071,0.0358042818649,0.000733074357812,True,0.605681123139,0.264346489173,7
2026-06-24,INTERCEPT,0.315790498853,0.788926148504,0.473135649651,True,0.576549487349,0.263939343631,7
2026-06-24,days_since_d0_eq2,0,0,0,True,0.576549487349,0.263939343631,7
2026-06-24,days_since_d0_ge3,-0.039653059144,0.0630839296311,0.102736988775,False,0.576549487349,0.263939343631,7
2026-06-24,days_since_d0_le1,0.039653059144,-0.0630839296311,-0.102736988775,False,0.576549487349,0.263939343631,7
2026-06-24,inter_close_low,-0.104097627954,-0.0927485181726,0.0113491097814,True,0.576549487349,0.263939343631,7
2026-06-24,inter_close_trend,0.0225319379299,-0.0399527783664,-0.0624847162963,False,0.576549487349,0.263939343631,7
2026-06-24,inter_low_active,-0.1084361283,-0.104520885586,0.0039152427144,True,0.576549487349,0.263939343631,7
2026-06-24,inter_total_active,0.0192900966104,-0.0220868545745,-0.0413769511849,False,0.576549487349,0.263939343631,7
2026-06-24,inter_total_trend,0.115834906199,-0.00448958718508,-0.120324493384,False,0.576549487349,0.263939343631,7
2026-06-24,rank_active_money_score,-0.0581953474299,-0.0266061246835,0.0315892227464,True,0.576549487349,0.263939343631,7
2026-06-24,rank_d1_close_ma10_pct,-0.0622033093015,-0.0537066448642,0.00849666443729,True,0.576549487349,0.263939343631,7
2026-06-24,rank_d1_close_vwap_pct,0.137407646758,0.0470926727922,-0.0903149739658,True,0.576549487349,0.263939343631,7
2026-06-24,rank_d1_low_ma10_pct,-0.0978742309437,-0.089115540801,0.00875869014271,True,0.576549487349,0.263939343631,7
2026-06-24,rank_days_since_d0,0.0267828406805,-0.000566945096976,-0.0273497857775,False,0.576549487349,0.263939343631,7
2026-06-24,rank_log_candidate_base_price,0.0633519153003,0.0409295519387,-0.0224223633616,True,0.576549487349,0.263939343631,7
2026-06-24,rank_theme_score,0.0551264140195,0.055296749847,0.000170335827514,True,0.576549487349,0.263939343631,7
2026-06-24,rank_total_score,0.106802892687,0.010181016017,-0.09662187667,True,0.576549487349,0.263939343631,7
2026-06-24,rank_trend_hold_score,0.076935189844,-0.0148550767712,-0.0917902666152,False,0.576549487349,0.263939343631,7
2026-06-24,spread_close_low,0.0356709216422,0.0354088959368,-0.00026202570542,True,0.576549487349,0.263939343631,7
2026-06-25,INTERCEPT,0.330687143459,0.784913270935,0.454226127476,True,0.567821789167,0.260252129849,7
2026-06-25,days_since_d0_eq2,0,0,0,True,0.567821789167,0.260252129849,7
2026-06-25,days_since_d0_ge3,-0.0383734851516,0.0611760636483,0.0995495487999,False,0.567821789167,0.260252129849,7
2026-06-25,days_since_d0_le1,0.0383734851516,-0.0611760636483,-0.0995495487999,False,0.567821789167,0.260252129849,7
2026-06-25,inter_close_low,-0.103067444495,-0.0922240962474,0.0108433482476,True,0.567821789167,0.260252129849,7
2026-06-25,inter_close_trend,0.0112196454265,-0.0425999542619,-0.0538195996884,False,0.567821789167,0.260252129849,7
2026-06-25,inter_low_active,-0.103241188857,-0.103113317827,0.000127871029956,True,0.567821789167,0.260252129849,7
2026-06-25,inter_total_active,0.0245077051753,-0.0201509539925,-0.0446586591678,False,0.567821789167,0.260252129849,7
2026-06-25,inter_total_trend,0.124639070994,-0.000799039415373,-0.125438110409,False,0.567821789167,0.260252129849,7
2026-06-25,rank_active_money_score,-0.0678330158469,-0.0300080883893,0.0378249274576,True,0.567821789167,0.260252129849,7
2026-06-25,rank_d1_close_ma10_pct,-0.0743055874667,-0.057239937401,0.0170656500657,True,0.567821789167,0.260252129849,7
2026-06-25,rank_d1_close_vwap_pct,0.111771183004,0.0403081800266,-0.0714630029774,True,0.567821789167,0.260252129849,7
2026-06-25,rank_d1_low_ma10_pct,-0.0825668226858,-0.0848224753021,-0.00225565261631,True,0.567821789167,0.260252129849,7
2026-06-25,rank_days_since_d0,0.0257024144834,-0.000495354562798,-0.0261977690462,False,0.567821789167,0.260252129849,7
2026-06-25,rank_log_candidate_base_price,0.0506324997586,0.037741169169,-0.0128913305896,True,0.567821789167,0.260252129849,7
2026-06-25,rank_theme_score,0.0641775736947,0.0579669459487,-0.00621062774599,True,0.567821789167,0.260252129849,7
2026-06-25,rank_total_score,0.120808984531,0.0152601790344,-0.105548805497,True,0.567821789167,0.260252129849,7
2026-06-25,rank_trend_hold_score,0.0741078243365,-0.0149356016867,-0.0890434260232,False,0.567821789167,0.260252129849,7
2026-06-25,spread_close_low,0.00826123521914,0.0275825379011,0.019321302682,True,0.567821789167,0.260252129849,7
