event_id,code,name,signal_date,break_date,board_streak_before_break,v02_candidate_status,v02_exclusion_reason,v02_data_quality_reason,daily_cache_file_exists,d1_date_exists,d1_ohlc_valid,prior_trade_days,daily_history_sufficient,d1_daily_complete,minute_cache_file_exists,expected_bars,actual_bars,first_timestamp,last_timestamp,missing_bars,duplicate_bars,invalid_price_volume,d1_minute_complete,missing_reason,expected_d2_date,expected_d3_date,label_d2_date,label_d3_date,daily_label_source_d2,daily_label_source_d3,d2_open_daily,d3_high_daily,d3_close_daily,daily_d2open_to_d3high_return,target7_daily_d2open_d3high,tail_loss_daily_5pct,daily_label_complete,daily_label_reason,d1_feature_complete,recoverable,recovered,fully_complete
603203_2026-05-14,603203,快克智能,2026-05-14,2026-05-14,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,True,False,True,229,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-15,2026-05-18,2026-05-15,2026-05-18,expected_date_daily_cache,expected_date_daily_cache,64.63,64.29,59.4,-0.005260714838310254,False,True,True,ok,False,False,False,False
001210_2026-05-15,001210,金房能源,2026-05-15,2026-05-15,2,QUALITY_FAILED,missing_minute_data,2026-05-15 5min bar 数 2 < 30,True,False,True,230,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,28.7,30.5,30.27,0.06271777003484313,False,False,True,ok,False,False,False,False
001223_2026-05-15,001223,欧克科技,2026-05-15,2026-05-15,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,True,False,True,230,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,68.35,67.35,64.19,-0.014630577907827402,False,True,True,ok,False,False,False,False
002208_2026-05-15,002208,合肥城建,2026-05-15,2026-05-15,3,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,22.84,25.12,25.12,0.09982486865148865,True,False,True,ok,False,False,False,False
002782_2026-05-15,002782,可立克,2026-05-15,2026-05-15,2,CANDIDATE,nan,nan,True,True,True,255,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,25.43,27.59,27.59,0.0849390483680692,True,False,True,ok,True,False,False,True
002940_2026-05-15,002940,昂利康,2026-05-15,2026-05-15,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,True,False,True,245,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,41.91,43.88,43.54,0.04700548795037007,False,False,True,ok,False,False,False,False
600156_2026-05-15,600156,华升股份,2026-05-15,2026-05-15,2,QUALITY_FAILED,missing_minute_data,2026-05-15 5min bar 数 2 < 30,True,False,True,220,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,12.6,13.6,13.17,0.0793650793650793,True,False,True,ok,False,False,False,False
600857_2026-05-15,600857,宁波中百,2026-05-15,2026-05-15,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,True,False,True,245,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,13.15,14.8,14.17,0.12547528517110274,True,False,True,ok,False,False,False,False
600903_2026-05-15,600903,贵州燃气,2026-05-15,2026-05-15,2,QUALITY_FAILED,missing_minute_data,2026-05-15 5min bar 数 2 < 30,True,True,True,255,True,True,True,48,2,14:55,15:00,46,0,0,False,bar_grid_incomplete,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,7.62,9.69,9.69,0.2716535433070866,True,False,True,ok,False,False,False,False
603007_2026-05-15,603007,顺景科技,2026-05-15,2026-05-15,3,QUALITY_FAILED,missing_minute_data,2026-05-15 5min bar 数 2 < 30,True,True,True,253,True,True,True,48,2,14:55,15:00,46,0,0,False,bar_grid_incomplete,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,8.41,8.58,8.33,0.02021403091557672,False,False,True,ok,False,False,False,False
603052_2026-05-15,603052,可川科技,2026-05-15,2026-05-15,3,CANDIDATE,nan,nan,True,True,True,255,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,110.0,106.53,104.5,-0.03154545454545454,False,True,True,ok,True,False,False,True
603093_2026-05-15,603093,南华期货,2026-05-15,2026-05-15,2,CANDIDATE,nan,nan,True,True,True,255,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-18,2026-05-19,2026-05-18,2026-05-19,expected_date_daily_cache,expected_date_daily_cache,22.45,24.61,23.33,0.09621380846325178,True,False,True,ok,True,False,False,True
002971_2026-05-18,002971,和远气体,2026-05-18,2026-05-18,2,CANDIDATE,nan,nan,True,False,True,231,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-19,2026-05-20,2026-05-19,2026-05-20,expected_date_daily_cache,expected_date_daily_cache,37.93,39.7,37.8,0.046664909042974045,False,False,True,ok,False,False,False,False
002374_2026-05-19,002374,中锐股份,2026-05-19,2026-05-19,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-19 数据,True,False,True,239,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-20,2026-05-21,2026-05-20,2026-05-21,expected_date_daily_cache,expected_date_daily_cache,3.8,3.89,3.69,0.023684210526315974,False,False,True,ok,False,False,False,False
003018_2026-05-19,003018,金富科技,2026-05-19,2026-05-19,3,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-19 数据,True,False,True,232,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-20,2026-05-21,2026-05-20,2026-05-21,expected_date_daily_cache,expected_date_daily_cache,66.29,71.02,66.74,0.07135314527077985,True,False,True,ok,False,False,False,False
601133_2026-05-19,601133,柏诚股份,2026-05-19,2026-05-19,2,CANDIDATE,nan,nan,True,True,True,290,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-20,2026-05-21,2026-05-20,2026-05-21,expected_date_daily_cache,expected_date_daily_cache,29.95,35.66,33.13,0.190651085141903,True,False,True,ok,True,False,False,True
601678_2026-05-19,601678,滨化股份,2026-05-19,2026-05-19,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-19 数据,True,False,True,232,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-20,2026-05-21,2026-05-20,2026-05-21,expected_date_daily_cache,expected_date_daily_cache,6.21,6.46,5.96,0.040257648953301084,False,False,True,ok,False,False,False,False
002208_2026-05-20,002208,合肥城建,2026-05-20,2026-05-20,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-20 数据,True,False,True,240,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,25.5,23.65,21.67,-0.07254901960784321,False,True,True,ok,False,False,False,False
002552_2026-05-20,002552,宝鼎科技,2026-05-20,2026-05-20,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-20 数据,True,False,True,233,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,36.72,39.82,39.82,0.08442265795206971,True,False,True,ok,False,False,False,False
600758_2026-05-20,600758,辽宁能源,2026-05-20,2026-05-20,2,CANDIDATE,nan,nan,True,False,True,233,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,4.76,4.84,4.66,0.01680672268907557,False,False,True,ok,False,False,False,False
600850_2026-05-20,600850,电科数字,2026-05-20,2026-05-20,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-20 数据,True,False,True,238,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,21.91,22.75,21.7,0.03833865814696491,False,False,True,ok,False,False,False,False
600903_2026-05-20,600903,贵州燃气,2026-05-20,2026-05-20,2,CANDIDATE,nan,nan,True,True,True,258,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,9.29,10.64,10.42,0.1453175457481164,True,False,True,ok,True,False,False,True
603115_2026-05-20,603115,海星股份,2026-05-20,2026-05-20,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-20 数据,True,False,True,233,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,96.49,116.31,116.31,0.2054098870349259,True,False,True,ok,False,False,False,False
603206_2026-05-20,603206,嘉环科技,2026-05-20,2026-05-20,2,CANDIDATE,nan,nan,True,False,True,233,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,19.47,19.39,19.04,-0.00410888546481758,False,False,True,ok,False,False,False,False
603311_2026-05-20,603311,金海高科,2026-05-20,2026-05-20,3,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-20 数据,True,False,True,238,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,28.14,32.99,31.46,0.1723525230987919,True,False,True,ok,False,False,False,False
603989_2026-05-20,603989,艾华集团,2026-05-20,2026-05-20,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-20 数据,True,False,True,238,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,25.6,28.42,28.42,0.11015624999999996,True,False,True,ok,False,False,False,False
605218_2026-05-20,605218,伟时电子,2026-05-20,2026-05-20,2,CANDIDATE,nan,nan,True,True,True,284,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-21,2026-05-22,2026-05-21,2026-05-22,expected_date_daily_cache,expected_date_daily_cache,21.34,20.91,20.3,-0.02014995313964385,False,False,True,ok,True,False,False,True
000417_2026-05-21,000417,合百集团,2026-05-21,2026-05-21,3,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-21 数据,True,False,True,241,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-22,2026-05-25,2026-05-22,2026-05-25,expected_date_daily_cache,expected_date_daily_cache,9.8,10.79,10.35,0.10102040816326507,True,False,True,ok,False,False,False,False
002272_2026-05-21,002272,川润股份,2026-05-21,2026-05-21,3,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-21 数据,True,True,True,282,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-22,2026-05-25,2026-05-22,2026-05-25,expected_date_daily_cache,expected_date_daily_cache,22.89,24.96,24.1,0.09043250327654007,True,False,True,ok,True,False,True,True
002782_2026-05-21,002782,可立克,2026-05-21,2026-05-21,2,CANDIDATE,nan,nan,True,True,True,259,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-22,2026-05-25,2026-05-22,2026-05-25,expected_date_daily_cache,expected_date_daily_cache,28.75,29.89,28.31,0.03965217391304354,False,False,True,ok,True,False,False,True
600563_2026-05-21,600563,法拉电子,2026-05-21,2026-05-21,2,CANDIDATE,nan,nan,True,True,True,259,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-22,2026-05-25,2026-05-22,2026-05-25,expected_date_daily_cache,expected_date_daily_cache,160.0,176.58,172.43,0.10362500000000008,True,False,True,ok,True,False,False,True
603938_2026-05-21,603938,三孚股份,2026-05-21,2026-05-21,3,CANDIDATE,nan,nan,True,False,True,234,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-22,2026-05-25,2026-05-22,2026-05-25,expected_date_daily_cache,expected_date_daily_cache,51.84,49.68,47.73,-0.04166666666666674,False,True,True,ok,False,False,False,False
605288_2026-05-21,605288,凯迪股份,2026-05-21,2026-05-21,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-21 数据,True,False,True,234,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-22,2026-05-25,2026-05-22,2026-05-25,expected_date_daily_cache,expected_date_daily_cache,108.8,113.4,109.9,0.042279411764706065,False,False,True,ok,False,False,False,False
003004_2026-05-22,003004,声迅股份,2026-05-22,2026-05-22,2,CANDIDATE,nan,nan,True,True,True,253,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-25,2026-05-26,2026-05-25,2026-05-26,expected_date_daily_cache,expected_date_daily_cache,48.58,54.74,54.74,0.12680115273775217,True,False,True,ok,True,False,False,True
000012_2026-05-25,000012,南  玻Ａ,2026-05-25,2026-05-25,2,CANDIDATE,nan,nan,True,True,True,258,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-26,2026-05-27,2026-05-26,2026-05-27,expected_date_daily_cache,expected_date_daily_cache,4.37,4.64,4.45,0.06178489702517154,False,False,True,ok,True,False,False,True
000725_2026-05-25,000725,京东方Ａ,2026-05-25,2026-05-25,2,CANDIDATE,nan,nan,True,True,True,261,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-26,2026-05-27,2026-05-26,2026-05-27,expected_date_daily_cache,expected_date_daily_cache,5.22,6.09,5.72,0.16666666666666674,True,False,True,ok,True,False,False,True
001225_2026-05-25,001225,和泰机电,2026-05-25,2026-05-25,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-25 数据,True,False,True,236,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-26,2026-05-27,2026-05-26,2026-05-27,expected_date_daily_cache,expected_date_daily_cache,57.47,60.3,56.97,0.04924308334783367,False,False,True,ok,False,False,False,False
002036_2026-05-25,002036,联创电子,2026-05-25,2026-05-25,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-25 数据,True,False,True,231,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-26,2026-05-27,2026-05-26,2026-05-27,expected_date_daily_cache,expected_date_daily_cache,10.44,10.83,10.02,0.03735632183908044,False,False,True,ok,False,False,False,False
002442_2026-05-25,002442,龙星科技,2026-05-25,2026-05-25,3,CANDIDATE,nan,nan,True,True,True,261,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-26,2026-05-27,2026-05-26,2026-05-27,expected_date_daily_cache,expected_date_daily_cache,7.96,7.98,7.3,0.002512562814070307,False,True,True,ok,True,False,False,True
002931_2026-05-25,002931,锋龙股份,2026-05-25,2026-05-25,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-25 数据,True,False,True,221,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-26,2026-05-27,2026-05-26,2026-05-27,expected_date_daily_cache,expected_date_daily_cache,64.51,67.6,59.94,0.047899550457293216,False,True,True,ok,False,False,False,False
600303_2026-05-25,600303,曙光股份,2026-05-25,2026-05-25,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-25 数据,True,False,True,241,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-26,2026-05-27,2026-05-26,2026-05-27,expected_date_daily_cache,expected_date_daily_cache,3.66,3.68,3.43,0.005464480874316946,False,True,True,ok,False,False,False,False
600611_2026-05-25,600611,大众交通,2026-05-25,2026-05-25,3,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-25 数据,True,False,True,236,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-26,2026-05-27,2026-05-26,2026-05-27,expected_date_daily_cache,expected_date_daily_cache,5.89,5.54,5.17,-0.05942275042444811,False,True,True,ok,False,False,False,False
000636_2026-05-26,000636,风华高科,2026-05-26,2026-05-26,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-26 数据,True,False,True,242,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,42.0,48.64,48.64,0.15809523809523807,True,False,True,ok,False,False,False,False
002421_2026-05-26,002421,达实智能,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,4.7,4.96,4.57,0.05531914893617018,False,False,True,ok,False,False,False,False
002432_2026-05-26,002432,九安医疗,2026-05-26,2026-05-26,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-26 数据,True,False,True,239,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,91.0,85.48,76.5,-0.060659340659340644,False,True,True,ok,False,False,False,False
002741_2026-05-26,002741,光华科技,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,True,True,262,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,27.81,31.16,31.16,0.12046026609133409,True,False,True,ok,True,False,False,True
002897_2026-05-26,002897,意华股份,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,True,True,259,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,81.58,83.82,80.55,0.027457710223093734,False,False,True,ok,True,False,False,True
002938_2026-05-26,002938,鹏鼎控股,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,110.2,107.73,106.0,-0.022413793103448265,False,False,True,ok,False,False,False,False
002975_2026-05-26,002975,博杰股份,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,126.06,134.28,134.28,0.06520704426463597,False,False,True,ok,False,False,False,False
002980_2026-05-26,002980,华盛昌,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,111.01,117.39,113.6,0.05747229979281143,False,False,True,ok,False,False,False,False
600186_2026-05-26,600186,莲花控股,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,13.19,11.55,10.95,-0.12433661865049273,False,True,True,ok,False,False,False,False
600234_2026-05-26,600234,科新发展,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,True,True,261,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,29.74,27.12,26.3,-0.08809683927370537,False,True,True,ok,True,False,False,True
600503_2026-05-26,600503,华丽家族,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,True,True,278,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,2.8,2.89,2.7,0.03214285714285725,False,False,True,ok,True,False,False,True
600539_2026-05-26,600539,狮头股份,2026-05-26,2026-05-26,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-26 数据,True,False,True,244,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,16.1,16.52,15.59,0.02608695652173898,False,False,True,ok,False,False,False,False
603001_2026-05-26,603001,奥康国际,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,True,True,264,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,10.6,10.61,10.27,0.0009433962264151496,False,False,True,ok,True,False,False,True
603256_2026-05-26,603256,宏和科技,2026-05-26,2026-05-26,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-26 数据,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,183.5,197.91,197.91,0.07852861035422332,True,False,True,ok,False,False,False,False
603661_2026-05-26,603661,恒林股份,2026-05-26,2026-05-26,3,CANDIDATE,nan,nan,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,34.7,34.43,32.95,-0.007780979827089474,False,True,True,ok,False,False,False,False
603663_2026-05-26,603663,三祥新材,2026-05-26,2026-05-26,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-26 数据,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,58.8,66.06,63.7,0.12346938775510208,True,False,True,ok,False,False,False,False
603936_2026-05-26,603936,博敏电子,2026-05-26,2026-05-26,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-26 数据,True,False,True,237,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,25.92,26.0,25.42,0.0030864197530864335,False,False,True,ok,False,False,False,False
605580_2026-05-26,605580,恒盛能源,2026-05-26,2026-05-26,2,CANDIDATE,nan,nan,True,True,True,298,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-27,2026-05-28,2026-05-27,2026-05-28,expected_date_daily_cache,expected_date_daily_cache,25.0,28.18,28.18,0.12719999999999998,True,False,True,ok,True,False,False,True
000510_2026-05-27,000510,新金路,2026-05-27,2026-05-27,3,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-27 数据,True,False,True,238,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,17.92,17.98,16.65,0.0033482142857141906,False,True,True,ok,False,False,False,False
002185_2026-05-27,002185,华天科技,2026-05-27,2026-05-27,2,CANDIDATE,nan,nan,True,True,True,246,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,20.15,21.5,19.34,0.06699751861042191,False,False,True,ok,True,False,False,True
002388_2026-05-27,002388,新亚制程,2026-05-27,2026-05-27,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-27 数据,True,False,True,242,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,5.88,5.99,5.45,0.018707482993197244,False,True,True,ok,False,False,False,False
002552_2026-05-27,002552,宝鼎科技,2026-05-27,2026-05-27,3,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-27 数据,True,False,True,238,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,48.79,59.67,57.7,0.22299651567944268,True,False,True,ok,False,False,False,False
002585_2026-05-27,002585,双星新材,2026-05-27,2026-05-27,3,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-27 数据,True,False,True,241,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,10.44,11.47,10.23,0.09865900383141768,True,False,True,ok,False,False,False,False
002957_2026-05-27,002957,科瑞技术,2026-05-27,2026-05-27,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-27 数据,True,False,True,238,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,56.05,67.98,62.04,0.21284567350579842,True,False,True,ok,False,False,False,False
003036_2026-05-27,003036,泰坦股份,2026-05-27,2026-05-27,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-27 数据,True,False,True,238,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,63.0,78.42,71.0,0.24476190476190474,True,False,True,ok,False,False,False,False
600172_2026-05-27,600172,黄河旋风,2026-05-27,2026-05-27,3,CANDIDATE,nan,nan,True,False,True,238,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,13.22,16.06,14.08,0.21482602118003014,True,False,True,ok,False,False,False,False
600520_2026-05-27,600520,三佳科技,2026-05-27,2026-05-27,2,CANDIDATE,nan,nan,True,True,True,263,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,32.33,33.4,31.22,0.0330961954840705,False,False,True,ok,True,False,False,True
600584_2026-05-27,600584,长电科技,2026-05-27,2026-05-27,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-27 数据,True,False,True,238,True,True,True,48,0,,,48,0,0,False,d1_date_missing,2026-05-28,2026-05-29,2026-05-28,2026-05-29,expected_date_daily_cache,expected_date_daily_cache,83.01,89.77,82.05,0.08143597156969018,True,False,True,ok,False,False,False,False
000759_2026-05-28,000759,中百集团,2026-05-28,2026-05-28,2,CANDIDATE,nan,nan,True,True,True,254,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-29,2026-06-01,2026-05-29,2026-06-01,expected_date_daily_cache,expected_date_daily_cache,5.7,6.14,5.98,0.07719298245614037,True,False,True,ok,True,False,False,True
001257_2026-05-28,001257,盛龙股份,2026-05-28,2026-05-28,2,CANDIDATE,nan,nan,True,True,True,38,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-29,2026-06-01,2026-05-29,2026-06-01,expected_date_daily_cache,expected_date_daily_cache,28.37,26.45,24.91,-0.06767712372224188,False,True,True,ok,True,False,False,True
002251_2026-05-28,002251,步步高,2026-05-28,2026-05-28,2,CANDIDATE,nan,nan,True,True,True,264,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-29,2026-06-01,2026-05-29,2026-06-01,expected_date_daily_cache,expected_date_daily_cache,4.45,5.2,5.0,0.1685393258426966,True,False,True,ok,True,False,False,True
002771_2026-05-28,002771,真视通,2026-05-28,2026-05-28,2,CANDIDATE,nan,nan,True,True,True,258,True,True,True,48,48,09:35,15:00,0,0,0,True,none,2026-05-29,2026-06-01,2026-05-29,2026-06-01,expected_date_daily_cache,expected_date_daily_cache,16.43,17.98,17.78,0.09433962264150941,True,False,True,ok,True,False,False,True
