feature_name,excluded_signal_date,full_dev_effect,effect_without_date,effect_delta,absolute_effect_delta,full_effect_sign,without_date_effect_sign,same_sign,valid
d1_vwap_to_close_gap,2026-06-01,0.021260779066309854,0.01397949673811738,-0.007281282328192473,0.007281282328192473,+,+,True,True
d1_vwap_to_close_gap,2026-06-02,0.021260779066309854,0.028227036924015847,0.006966257857705993,0.006966257857705993,+,+,True,True
d1_vwap_to_close_gap,2026-06-03,0.021260779066309854,0.015166028097062578,-0.006094750969247276,0.006094750969247276,+,+,True,True
d1_vwap_to_close_gap,2026-06-04,0.021260779066309854,0.020558694287507895,-0.0007020847788019591,0.0007020847788019591,+,+,True,True
d1_vwap_to_close_gap,2026-06-05,0.021260779066309854,0.020733652312599715,-0.0005271267537101387,0.0005271267537101387,+,+,True,True
d1_vwap_to_close_gap,2026-06-08,0.021260779066309854,0.02191174225072534,0.0006509631844154873,0.0006509631844154873,+,+,True,True
d1_vwap_to_close_gap,2026-06-09,0.021260779066309854,0.034320104098893967,0.013059325032584113,0.013059325032584113,+,+,True,True
d1_vwap_to_close_gap,2026-06-10,0.021260779066309854,0.03677313677313676,0.015512357706826907,0.015512357706826907,+,+,True,True
d1_vwap_to_close_gap,2026-06-11,0.021260779066309854,0.03177755710029795,0.010516778033988095,0.010516778033988095,+,+,True,True
d1_vwap_to_close_gap,2026-06-12,0.021260779066309854,0.012066115702479285,-0.009194663363830569,0.009194663363830569,+,+,True,True
d1_vwap_to_close_gap,2026-06-15,0.021260779066309854,0.018780788177339858,-0.002479990888969996,0.002479990888969996,+,+,True,True
d1_vwap_to_close_gap,2026-06-16,0.021260779066309854,0.015422077922077948,-0.005838701144231906,0.005838701144231906,+,+,True,True
d1_vwap_to_close_gap,2026-06-17,0.021260779066309854,0.03230528986921721,0.011044510802907359,0.011044510802907359,+,+,True,True
d1_vwap_to_close_gap,2026-06-18,0.021260779066309854,0.02058363731109958,-0.0006771417552102754,0.0006771417552102754,+,+,True,True
d1_vwap_to_close_gap,2026-06-22,0.021260779066309854,0.017280917280917296,-0.003979861785392558,0.003979861785392558,+,+,True,True
d1_vwap_to_close_gap,2026-06-23,0.021260779066309854,0.012580877066858398,-0.008679901999451456,0.008679901999451456,+,+,True,True
d1_vwap_to_close_gap,2026-06-24,0.021260779066309854,0.0091036414565826,-0.012157137609727253,0.012157137609727253,+,+,True,True
d1_vwap_to_close_gap,2026-06-25,0.021260779066309854,0.029274395329441205,0.008013616263131351,0.008013616263131351,+,+,True,True
d1_vwap_to_close_gap,2026-06-26,0.021260779066309854,0.025510204081632626,0.004249425015322772,0.004249425015322772,+,+,True,True
d1_vwap_to_close_gap,2026-06-29,0.021260779066309854,0.009725765306122458,-0.011535013760187396,0.011535013760187396,+,+,True,True
d1_vwap_to_close_gap,2026-06-30,0.021260779066309854,0.022190293742017864,0.0009295146757080097,0.0009295146757080097,+,+,True,True
last_board_day_in_pool,2026-06-01,-0.16467065868263475,-0.16257668711656442,0.0020939715660703295,0.0020939715660703295,-,-,True,True
last_board_day_in_pool,2026-06-02,-0.16467065868263475,-0.16666666666666669,-0.0019960079840319334,0.0019960079840319334,-,-,True,True
last_board_day_in_pool,2026-06-03,-0.16467065868263475,-0.15625,0.008420658682634752,0.008420658682634752,-,-,True,True
last_board_day_in_pool,2026-06-04,-0.16467065868263475,-0.15217391304347827,0.012496745639156481,0.012496745639156481,-,-,True,True
last_board_day_in_pool,2026-06-05,-0.16467065868263475,-0.16459627329192544,7.438539070930839e-05,7.438539070930839e-05,-,-,True,True
last_board_day_in_pool,2026-06-08,-0.16467065868263475,-0.15853658536585363,0.006134073316781119,0.006134073316781119,-,-,True,True
last_board_day_in_pool,2026-06-09,-0.16467065868263475,-0.15189873417721517,0.012771924505419585,0.012771924505419585,-,-,True,True
last_board_day_in_pool,2026-06-10,-0.16467065868263475,-0.175,-0.010329341317365237,0.010329341317365237,-,-,True,True
last_board_day_in_pool,2026-06-11,-0.16467065868263475,-0.15605095541401276,0.008619703268621992,0.008619703268621992,-,-,True,True
last_board_day_in_pool,2026-06-12,-0.16467065868263475,-0.1729559748427673,-0.008285316160132561,0.008285316160132561,-,-,True,True
last_board_day_in_pool,2026-06-15,-0.16467065868263475,-0.1646341463414634,3.651234117135749e-05,3.651234117135749e-05,-,-,True,True
last_board_day_in_pool,2026-06-16,-0.16467065868263475,-0.16875,-0.004079341317365259,0.004079341317365259,-,-,True,True
last_board_day_in_pool,2026-06-17,-0.16467065868263475,0.05263157894736842,0.21730223763000317,0.21730223763000317,-,+,False,True
last_board_day_in_pool,2026-06-18,-0.16467065868263475,-0.24705882352941172,-0.08238816484677697,0.08238816484677697,-,-,True,True
last_board_day_in_pool,2026-06-22,-0.16467065868263475,-0.175,-0.010329341317365237,0.010329341317365237,-,-,True,True
last_board_day_in_pool,2026-06-23,-0.16467065868263475,-0.07532467532467535,0.0893459833579594,0.0893459833579594,-,-,True,True
last_board_day_in_pool,2026-06-24,-0.16467065868263475,-0.25359477124183005,-0.0889241125591953,0.0889241125591953,-,-,True,True
last_board_day_in_pool,2026-06-25,-0.16467065868263475,-0.1708860759493671,-0.006215417266732359,0.006215417266732359,-,-,True,True
last_board_day_in_pool,2026-06-26,-0.16467065868263475,-0.2602564102564102,-0.09558575157377547,0.09558575157377547,-,-,True,True
last_board_day_in_pool,2026-06-29,-0.16467065868263475,-0.1728395061728395,-0.008168847490204745,0.008168847490204745,-,-,True,True
last_board_day_in_pool,2026-06-30,-0.16467065868263475,-0.15625,0.008420658682634752,0.008420658682634752,-,-,True,True
pool_consecutive_count_last_board,2026-06-01,0.0006435006435006052,0.0,-0.0006435006435006052,0.0006435006435006052,+,0,,True
pool_consecutive_count_last_board,2026-06-02,0.0006435006435006052,0.0013223140495868257,0.0006788134060862205,0.0006788134060862205,+,+,True,True
pool_consecutive_count_last_board,2026-06-03,0.0006435006435006052,0.0025108225108224635,0.0018673218673218583,0.0018673218673218583,+,+,True,True
pool_consecutive_count_last_board,2026-06-04,0.0006435006435006052,0.0011904761904761862,0.000546975546975581,0.000546975546975581,+,+,True,True
pool_consecutive_count_last_board,2026-06-05,0.0006435006435006052,-0.008393907926618205,-0.00903740857011881,0.00903740857011881,+,-,False,True
pool_consecutive_count_last_board,2026-06-08,0.0006435006435006052,-0.0013227513227513366,-0.0019662519662519418,0.0019662519662519418,+,-,False,True
pool_consecutive_count_last_board,2026-06-09,0.0006435006435006052,-0.016504854368932065,-0.01714835501243267,0.01714835501243267,+,-,False,True
pool_consecutive_count_last_board,2026-06-10,0.0006435006435006052,-0.0051638176638176825,-0.005807318307318288,0.005807318307318288,+,-,False,True
pool_consecutive_count_last_board,2026-06-11,0.0006435006435006052,-0.01123696512046024,-0.011880465763960846,0.011880465763960846,+,-,False,True
pool_consecutive_count_last_board,2026-06-12,0.0006435006435006052,0.008087706685837581,0.007444206042336976,0.007444206042336976,+,+,True,True
pool_consecutive_count_last_board,2026-06-15,0.0006435006435006052,0.0006672226855712893,2.372204207068407e-05,2.372204207068407e-05,+,+,True,True
pool_consecutive_count_last_board,2026-06-16,0.0006435006435006052,0.011109151825074992,0.010465651181574387,0.010465651181574387,+,+,True,True
pool_consecutive_count_last_board,2026-06-17,0.0006435006435006052,0.017637407711238673,0.016993907067738068,0.016993907067738068,+,+,True,True
pool_consecutive_count_last_board,2026-06-18,0.0006435006435006052,0.027964833520389032,0.027321332876888427,0.027321332876888427,+,+,True,True
pool_consecutive_count_last_board,2026-06-22,0.0006435006435006052,-0.0007122507122507282,-0.0013557513557513334,0.0013557513557513334,+,-,False,True
pool_consecutive_count_last_board,2026-06-23,0.0006435006435006052,-0.005192307692307718,-0.0058358083358083235,0.0058358083358083235,+,-,False,True
pool_consecutive_count_last_board,2026-06-24,0.0006435006435006052,0.0025471698113207486,0.0019036691678201434,0.0019036691678201434,+,+,True,True
pool_consecutive_count_last_board,2026-06-25,0.0006435006435006052,-0.007982583454281544,-0.00862608409778215,0.00862608409778215,+,-,False,True
pool_consecutive_count_last_board,2026-06-26,0.0006435006435006052,-0.0007327349331379129,-0.0013762355766385181,0.0013762355766385181,+,-,False,True
pool_consecutive_count_last_board,2026-06-29,0.0006435006435006052,-0.0013848018002423634,-0.0020283024437429686,0.0020283024437429686,+,-,False,True
pool_consecutive_count_last_board,2026-06-30,0.0006435006435006052,0.0025108225108224635,0.0018673218673218583,0.0018673218673218583,+,+,True,True
d1_close_above_ma5,2026-06-01,0.3430232558139535,0.34523809523809523,0.0022148394241417457,0.0022148394241417457,+,+,True,True
d1_close_above_ma5,2026-06-02,0.3430232558139535,0.3411764705882353,-0.0018467852257181838,0.0018467852257181838,+,+,True,True
d1_close_above_ma5,2026-06-03,0.3430232558139535,0.3515151515151515,0.008491895701198016,0.008491895701198016,+,+,True,True
d1_close_above_ma5,2026-06-04,0.3430232558139535,0.35542168674698793,0.012398430933034443,0.012398430933034443,+,+,True,True
d1_close_above_ma5,2026-06-05,0.3430232558139535,0.3433734939759036,0.0003502381619501227,0.0003502381619501227,+,+,True,True
d1_close_above_ma5,2026-06-08,0.3430232558139535,0.34911242603550297,0.006089170221549478,0.006089170221549478,+,+,True,True
d1_close_above_ma5,2026-06-09,0.3430232558139535,0.3558282208588957,0.012804965044942218,0.012804965044942218,+,+,True,True
d1_close_above_ma5,2026-06-10,0.3430232558139535,0.3333333333333333,-0.009689922480620172,0.009689922480620172,+,+,True,True
d1_close_above_ma5,2026-06-11,0.3430232558139535,,,,+,,,False
d1_close_above_ma5,2026-06-12,0.3430232558139535,0.3353658536585366,-0.007657402155416881,0.007657402155416881,+,+,True,True
d1_close_above_ma5,2026-06-15,0.3430232558139535,0.3431952662721893,0.00017201045823583838,0.00017201045823583838,+,+,True,True
d1_close_above_ma5,2026-06-16,0.3430232558139535,0.3393939393939394,-0.0036293164200140726,0.0036293164200140726,+,+,True,True
d1_close_above_ma5,2026-06-17,0.3430232558139535,0.3032258064516129,-0.03979744936234059,0.03979744936234059,+,+,True,True
d1_close_above_ma5,2026-06-18,0.3430232558139535,0.3630573248407643,0.02003406902681082,0.02003406902681082,+,+,True,True
d1_close_above_ma5,2026-06-22,0.3430232558139535,0.3333333333333333,-0.009689922480620172,0.009689922480620172,+,+,True,True
d1_close_above_ma5,2026-06-23,0.3430232558139535,0.3291139240506329,-0.013909331763320598,0.013909331763320598,+,+,True,True
d1_close_above_ma5,2026-06-24,0.3430232558139535,0.35668789808917195,0.013664642275218464,0.013664642275218464,+,+,True,True
d1_close_above_ma5,2026-06-25,0.3430232558139535,0.3374233128834356,-0.005599942930517909,0.005599942930517909,+,+,True,True
d1_close_above_ma5,2026-06-26,0.3430232558139535,0.35,0.006976744186046491,0.006976744186046491,+,+,True,True
d1_close_above_ma5,2026-06-29,0.3430232558139535,0.33532934131736525,-0.007693914496588239,0.007693914496588239,+,+,True,True
d1_close_above_ma5,2026-06-30,0.3430232558139535,0.3515151515151515,0.008491895701198016,0.008491895701198016,+,+,True,True
d1_close_above_ma10,2026-06-01,0.3430232558139535,0.34523809523809523,0.0022148394241417457,0.0022148394241417457,+,+,True,True
d1_close_above_ma10,2026-06-02,0.3430232558139535,0.3411764705882353,-0.0018467852257181838,0.0018467852257181838,+,+,True,True
d1_close_above_ma10,2026-06-03,0.3430232558139535,0.3515151515151515,0.008491895701198016,0.008491895701198016,+,+,True,True
d1_close_above_ma10,2026-06-04,0.3430232558139535,0.35542168674698793,0.012398430933034443,0.012398430933034443,+,+,True,True
d1_close_above_ma10,2026-06-05,0.3430232558139535,0.3433734939759036,0.0003502381619501227,0.0003502381619501227,+,+,True,True
d1_close_above_ma10,2026-06-08,0.3430232558139535,0.34911242603550297,0.006089170221549478,0.006089170221549478,+,+,True,True
d1_close_above_ma10,2026-06-09,0.3430232558139535,0.3558282208588957,0.012804965044942218,0.012804965044942218,+,+,True,True
d1_close_above_ma10,2026-06-10,0.3430232558139535,0.3333333333333333,-0.009689922480620172,0.009689922480620172,+,+,True,True
d1_close_above_ma10,2026-06-11,0.3430232558139535,,,,+,,,False
d1_close_above_ma10,2026-06-12,0.3430232558139535,0.3353658536585366,-0.007657402155416881,0.007657402155416881,+,+,True,True
d1_close_above_ma10,2026-06-15,0.3430232558139535,0.3431952662721893,0.00017201045823583838,0.00017201045823583838,+,+,True,True
d1_close_above_ma10,2026-06-16,0.3430232558139535,0.3393939393939394,-0.0036293164200140726,0.0036293164200140726,+,+,True,True
d1_close_above_ma10,2026-06-17,0.3430232558139535,0.3032258064516129,-0.03979744936234059,0.03979744936234059,+,+,True,True
d1_close_above_ma10,2026-06-18,0.3430232558139535,0.3630573248407643,0.02003406902681082,0.02003406902681082,+,+,True,True
d1_close_above_ma10,2026-06-22,0.3430232558139535,0.3333333333333333,-0.009689922480620172,0.009689922480620172,+,+,True,True
d1_close_above_ma10,2026-06-23,0.3430232558139535,0.3291139240506329,-0.013909331763320598,0.013909331763320598,+,+,True,True
d1_close_above_ma10,2026-06-24,0.3430232558139535,0.35668789808917195,0.013664642275218464,0.013664642275218464,+,+,True,True
d1_close_above_ma10,2026-06-25,0.3430232558139535,0.3374233128834356,-0.005599942930517909,0.005599942930517909,+,+,True,True
d1_close_above_ma10,2026-06-26,0.3430232558139535,0.35,0.006976744186046491,0.006976744186046491,+,+,True,True
d1_close_above_ma10,2026-06-29,0.3430232558139535,0.33532934131736525,-0.007693914496588239,0.007693914496588239,+,+,True,True
d1_close_above_ma10,2026-06-30,0.3430232558139535,0.3515151515151515,0.008491895701198016,0.008491895701198016,+,+,True,True
d1_true_reclaim_ma10,2026-06-01,-0.3430232558139535,-0.34523809523809523,-0.0022148394241417457,0.0022148394241417457,-,-,True,True
d1_true_reclaim_ma10,2026-06-02,-0.3430232558139535,-0.3411764705882353,0.0018467852257181838,0.0018467852257181838,-,-,True,True
d1_true_reclaim_ma10,2026-06-03,-0.3430232558139535,-0.3515151515151515,-0.008491895701198016,0.008491895701198016,-,-,True,True
d1_true_reclaim_ma10,2026-06-04,-0.3430232558139535,-0.35542168674698793,-0.012398430933034443,0.012398430933034443,-,-,True,True
d1_true_reclaim_ma10,2026-06-05,-0.3430232558139535,-0.3433734939759036,-0.0003502381619501227,0.0003502381619501227,-,-,True,True
d1_true_reclaim_ma10,2026-06-08,-0.3430232558139535,-0.34911242603550297,-0.006089170221549478,0.006089170221549478,-,-,True,True
d1_true_reclaim_ma10,2026-06-09,-0.3430232558139535,-0.3558282208588957,-0.012804965044942218,0.012804965044942218,-,-,True,True
d1_true_reclaim_ma10,2026-06-10,-0.3430232558139535,-0.3333333333333333,0.009689922480620172,0.009689922480620172,-,-,True,True
d1_true_reclaim_ma10,2026-06-11,-0.3430232558139535,-0.35185185185185186,-0.008828596037898373,0.008828596037898373,-,-,True,True
d1_true_reclaim_ma10,2026-06-12,-0.3430232558139535,-0.3353658536585366,0.007657402155416881,0.007657402155416881,-,-,True,True
d1_true_reclaim_ma10,2026-06-15,-0.3430232558139535,-0.3431952662721893,-0.00017201045823583838,0.00017201045823583838,-,-,True,True
d1_true_reclaim_ma10,2026-06-16,-0.3430232558139535,-0.3393939393939394,0.0036293164200140726,0.0036293164200140726,-,-,True,True
d1_true_reclaim_ma10,2026-06-17,-0.3430232558139535,,,,-,,,False
d1_true_reclaim_ma10,2026-06-18,-0.3430232558139535,-0.3630573248407643,-0.02003406902681082,0.02003406902681082,-,-,True,True
d1_true_reclaim_ma10,2026-06-22,-0.3430232558139535,-0.3333333333333333,0.009689922480620172,0.009689922480620172,-,-,True,True
d1_true_reclaim_ma10,2026-06-23,-0.3430232558139535,-0.3291139240506329,0.013909331763320598,0.013909331763320598,-,-,True,True
d1_true_reclaim_ma10,2026-06-24,-0.3430232558139535,-0.35668789808917195,-0.013664642275218464,0.013664642275218464,-,-,True,True
d1_true_reclaim_ma10,2026-06-25,-0.3430232558139535,-0.3374233128834356,0.005599942930517909,0.005599942930517909,-,-,True,True
d1_true_reclaim_ma10,2026-06-26,-0.3430232558139535,-0.35,-0.006976744186046491,0.006976744186046491,-,-,True,True
d1_true_reclaim_ma10,2026-06-29,-0.3430232558139535,-0.33532934131736525,0.007693914496588239,0.007693914496588239,-,-,True,True
d1_true_reclaim_ma10,2026-06-30,-0.3430232558139535,-0.3515151515151515,-0.008491895701198016,0.008491895701198016,-,-,True,True
d1_close_to_ma5_bucket,2026-06-01,0.12179487,0.12179487,0.0,0.0,,,,True
d1_close_to_ma5_bucket,2026-06-02,0.12179487,0.13095238,0.009157510000000008,0.009157510000000008,,,,True
d1_close_to_ma5_bucket,2026-06-03,0.12179487,0.11403509,-0.007759779999999994,0.007759779999999994,,,,True
d1_close_to_ma5_bucket,2026-06-04,0.12179487,0.10159817,-0.020196699999999998,0.020196699999999998,,,,True
d1_close_to_ma5_bucket,2026-06-05,0.12179487,0.1012987,-0.020496169999999994,0.020496169999999994,,,,True
d1_close_to_ma5_bucket,2026-06-08,0.12179487,0.15191388,0.03011901,0.03011901,,,,True
d1_close_to_ma5_bucket,2026-06-09,0.12179487,0.16507177,0.04327690000000001,0.04327690000000001,,,,True
d1_close_to_ma5_bucket,2026-06-10,0.12179487,0.14269406,0.020899190000000012,0.020899190000000012,,,,True
d1_close_to_ma5_bucket,2026-06-11,0.12179487,0.2027027,0.08090783000000001,0.08090783000000001,,,,True
d1_close_to_ma5_bucket,2026-06-12,0.12179487,0.09112921,-0.030665659999999997,0.030665659999999997,,,,True
d1_close_to_ma5_bucket,2026-06-15,0.12179487,0.11403509,-0.007759779999999994,0.007759779999999994,,,,True
d1_close_to_ma5_bucket,2026-06-16,0.12179487,0.11936937,-0.002425499999999997,0.002425499999999997,,,,True
d1_close_to_ma5_bucket,2026-06-17,0.12179487,0.17028986,0.04849498999999999,0.04849498999999999,,,,True
d1_close_to_ma5_bucket,2026-06-18,0.12179487,0.12547893,0.003684059999999989,0.003684059999999989,,,,True
d1_close_to_ma5_bucket,2026-06-22,0.12179487,0.12899543,0.007200559999999995,0.007200559999999995,,,,True
d1_close_to_ma5_bucket,2026-06-23,0.12179487,0.11205273,-0.009742139999999996,0.009742139999999996,,,,True
d1_close_to_ma5_bucket,2026-06-24,0.12179487,0.13060179,0.008806919999999996,0.008806919999999996,,,,True
d1_close_to_ma5_bucket,2026-06-25,0.12179487,0.10965884,-0.012136030000000006,0.012136030000000006,,,,True
d1_close_to_ma5_bucket,2026-06-26,0.12179487,0.12254902,0.0007541499999999951,0.0007541499999999951,,,,True
d1_close_to_ma5_bucket,2026-06-29,0.12179487,0.17676768,0.05497281000000001,0.05497281000000001,,,,True
d1_close_to_ma5_bucket,2026-06-30,0.12179487,0.11936937,-0.002425499999999997,0.002425499999999997,,,,True
d1_open_to_close_bucket,2026-06-01,0.39166667,0.44927536,0.05760869000000002,0.05760869000000002,,,,True
d1_open_to_close_bucket,2026-06-02,0.39166667,0.40769231,0.016025640000000008,0.016025640000000008,,,,True
d1_open_to_close_bucket,2026-06-03,0.39166667,0.3826087,-0.00905796999999997,0.00905796999999997,,,,True
d1_open_to_close_bucket,2026-06-04,0.39166667,0.3826087,-0.00905796999999997,0.00905796999999997,,,,True
d1_open_to_close_bucket,2026-06-05,0.39166667,0.37061404,-0.021052630000000017,0.021052630000000017,,,,True
d1_open_to_close_bucket,2026-06-08,0.39166667,0.42324561,0.03157894,0.03157894,,,,True
d1_open_to_close_bucket,2026-06-09,0.39166667,0.4,0.008333330000000028,0.008333330000000028,,,,True
d1_open_to_close_bucket,2026-06-10,0.39166667,0.4,0.008333330000000028,0.008333330000000028,,,,True
d1_open_to_close_bucket,2026-06-11,0.39166667,0.36155606,-0.030110609999999982,0.030110609999999982,,,,True
d1_open_to_close_bucket,2026-06-12,0.39166667,0.4,0.008333330000000028,0.008333330000000028,,,,True
d1_open_to_close_bucket,2026-06-15,0.39166667,0.39166667,0.0,0.0,,,,True
d1_open_to_close_bucket,2026-06-16,0.39166667,0.36155606,-0.030110609999999982,0.030110609999999982,,,,True
d1_open_to_close_bucket,2026-06-17,0.39166667,0.52339181,0.13172514000000002,0.13172514000000002,,,,True
d1_open_to_close_bucket,2026-06-18,0.39166667,0.36155606,-0.030110609999999982,0.030110609999999982,,,,True
d1_open_to_close_bucket,2026-06-22,0.39166667,0.36155606,-0.030110609999999982,0.030110609999999982,,,,True
d1_open_to_close_bucket,2026-06-23,0.39166667,0.34027778,-0.05138889000000002,0.05138889000000002,,,,True
d1_open_to_close_bucket,2026-06-24,0.39166667,0.38383838,-0.007828290000000016,0.007828290000000016,,,,True
d1_open_to_close_bucket,2026-06-25,0.39166667,0.40952381,0.017857139999999994,0.017857139999999994,,,,True
d1_open_to_close_bucket,2026-06-26,0.39166667,0.36155606,-0.030110609999999982,0.030110609999999982,,,,True
d1_open_to_close_bucket,2026-06-29,0.39166667,0.37061404,-0.021052630000000017,0.021052630000000017,,,,True
d1_open_to_close_bucket,2026-06-30,0.39166667,0.48849105,0.09682437999999999,0.09682437999999999,,,,True
