signal_date,code,future_fetch_end_date,eval_days,status,error
2026-06-11,600665,2026-06-29,40,ok,
2026-06-11,600698,2026-06-29,40,ok,
2026-06-11,600732,2026-06-29,40,failed,"600732 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.1999999999999993"
2026-06-11,600843,2026-06-29,40,failed,"600843 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.030000000000001137"
2026-06-11,600881,2026-06-29,40,failed,"600881 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-11,600981,2026-06-29,40,ok,
2026-06-11,601678,2026-06-29,40,failed,"601678 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.20000000000000018"
2026-06-11,603011,2026-06-29,40,failed,"603011 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.18000000000000327"
2026-06-11,603155,2026-06-29,40,failed,"603155 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.5"
2026-06-11,603160,2026-06-29,40,failed,"603160 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-11,603220,2026-06-29,40,failed,"603220 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.129999999999999"
2026-06-11,603276,2026-06-29,40,failed,"603276 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-11,603375,2026-06-29,40,failed,"603375 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999716"
2026-06-11,603636,2026-06-29,40,failed,"603636 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.040000000000000036"
2026-06-11,603661,2026-06-29,40,failed,"603661 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.4099999999999966"
2026-06-11,603687,2026-06-29,40,failed,"603687 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0400000000000027"
2026-06-11,603886,2026-06-29,40,failed,"603886 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.09999999999999964"
2026-06-11,603938,2026-06-29,40,failed,"603938 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.6700000000000017"
2026-06-11,000032,2026-06-29,40,failed,"000032 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3999999999999986"
2026-06-11,000510,2026-06-29,40,failed,"000510 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.35999999999999943"
2026-06-11,000631,2026-06-29,40,failed,"000631 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999961"
2026-06-11,000688,2026-06-29,40,failed,"000688 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.269999999999996"
2026-06-11,000921,2026-06-29,40,failed,"000921 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.379999999999999"
2026-06-11,001268,2026-06-29,40,failed,"001268 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.8800000000000026"
2026-06-11,002203,2026-06-29,40,failed,"002203 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.030000000000001137"
2026-06-11,002378,2026-06-29,40,failed,"002378 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.28999999999999915"
2026-06-11,002407,2026-06-29,40,ok,
2026-06-11,002428,2026-06-29,40,failed,"002428 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=7.400000000000006"
2026-06-11,002469,2026-06-29,40,ok,
2026-06-11,002549,2026-06-29,40,ok,
2026-06-11,002654,2026-06-29,40,failed,"002654 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.18000000000000327"
2026-06-11,002824,2026-06-29,40,failed,"002824 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.11999999999999744"
2026-06-11,002842,2026-06-29,40,failed,"002842 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.509999999999998"
2026-06-11,002913,2026-06-29,40,failed,"002913 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.5"
2026-06-11,002965,2026-06-29,40,failed,"002965 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.1300000000000026"
2026-06-11,600067,2026-06-29,40,ok,
2026-06-11,600108,2026-06-29,40,ok,
2026-06-11,600141,2026-06-29,40,failed,"600141 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.8599999999999994"
2026-06-11,600322,2026-06-29,40,ok,
2026-06-11,600353,2026-06-29,40,ok,
2026-06-11,600459,2026-06-29,40,failed,"600459 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.41000000000000014"
2026-06-11,600470,2026-06-29,40,ok,
2026-06-11,600667,2026-06-29,40,failed,"600667 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.620000000000001"
2026-06-11,600722,2026-06-29,40,ok,
2026-06-11,600979,2026-06-29,40,failed,"600979 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-11,601137,2026-06-29,40,failed,"601137 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.28999999999999915"
2026-06-11,601958,2026-06-29,40,failed,"601958 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.26000000000000156"
2026-06-11,603014,2026-06-29,40,failed,"603014 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10000000000000142"
2026-06-11,603315,2026-06-29,40,failed,"603315 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999872"
2026-06-11,603318,2026-06-29,40,failed,"603318 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.2400000000000002"
2026-06-11,603324,2026-06-29,40,ok,
2026-06-11,603355,2026-06-29,40,failed,"603355 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08000000000000185"
2026-06-11,603399,2026-06-29,40,failed,"603399 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.060000000000002274"
2026-06-11,603657,2026-06-29,40,failed,"603657 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.030000000000001137"
2026-06-11,603678,2026-06-29,40,failed,"603678 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.21000000000000796"
2026-06-11,603936,2026-06-29,40,failed,"603936 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.509999999999998"
2026-06-11,603991,2026-06-29,40,failed,"603991 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.4599999999999937"
2026-06-11,603992,2026-06-29,40,failed,"603992 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0799999999999983"
2026-06-12,000068,2026-06-29,40,failed,"000068 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.040000000000000036"
2026-06-12,000517,2026-06-29,40,failed,"000517 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-12,000620,2026-06-29,40,ok,
2026-06-12,000759,2026-06-29,40,ok,
2026-06-12,000785,2026-06-29,40,ok,
2026-06-12,000833,2026-06-29,40,failed,"000833 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10000000000000142"
2026-06-12,000970,2026-06-29,40,ok,
2026-06-12,001238,2026-06-29,40,failed,"001238 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.33999999999999986"
2026-06-12,001317,2026-06-29,40,failed,"001317 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23000000000000398"
2026-06-12,001696,2026-06-29,40,failed,"001696 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.09999999999999787"
2026-06-12,002046,2026-06-29,40,failed,"002046 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.3199999999999932"
2026-06-12,002164,2026-06-29,40,ok,
2026-06-12,002254,2026-06-29,40,failed,"002254 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.25"
2026-06-12,002354,2026-06-29,40,failed,"002354 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.03999999999999915"
2026-06-12,002361,2026-06-29,40,failed,"002361 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.27999999999999936"
2026-06-12,002362,2026-06-29,40,failed,"002362 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.13000000000000078"
2026-06-12,002421,2026-06-29,40,failed,"002421 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-12,002490,2026-06-29,40,ok,
2026-06-12,002613,2026-06-29,40,ok,
2026-06-12,002636,2026-06-29,40,failed,"002636 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=4.549999999999997"
2026-06-12,002747,2026-06-29,40,failed,"002747 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.1600000000000037"
2026-06-12,002931,2026-06-29,40,failed,"002931 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000426"
2026-06-12,002963,2026-06-29,40,ok,
2026-06-12,002982,2026-06-29,40,ok,
2026-06-12,003009,2026-06-29,40,failed,"003009 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.4099999999999966"
2026-06-12,600280,2026-06-29,40,ok,
2026-06-12,600403,2026-06-29,40,failed,"600403 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-12,600488,2026-06-29,40,ok,
2026-06-12,600505,2026-06-29,40,failed,"600505 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.02999999999999936"
2026-06-12,600539,2026-06-29,40,failed,"600539 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6500000000000004"
2026-06-12,600721,2026-06-29,40,ok,
2026-06-12,600825,2026-06-29,40,failed,"600825 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.03000000000000025"
2026-06-12,601588,2026-06-29,40,ok,
2026-06-12,603135,2026-06-29,40,failed,"603135 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.15000000000000036"
2026-06-12,603186,2026-06-29,40,failed,"603186 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=5.02000000000001"
2026-06-12,603203,2026-06-29,40,failed,"603203 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=3.5"
2026-06-12,603206,2026-06-29,40,failed,"603206 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.14000000000000057"
2026-06-12,603278,2026-06-29,40,failed,"603278 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.049999999999998934"
2026-06-12,603500,2026-06-29,40,ok,
2026-06-12,603616,2026-06-29,40,failed,"603616 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10999999999999943"
2026-06-12,603669,2026-06-29,40,failed,"603669 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999961"
2026-06-12,603778,2026-06-29,40,failed,"603778 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.15000000000000036"
2026-06-12,603823,2026-06-29,40,ok,
2026-06-12,603859,2026-06-29,40,failed,"603859 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.14000000000000057"
2026-06-12,603877,2026-06-29,40,failed,"603877 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999872"
2026-06-12,603929,2026-06-29,40,failed,"603929 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.509999999999991"
2026-06-12,000029,2026-06-29,40,failed,"000029 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.33000000000000185"
2026-06-12,000037,2026-06-29,40,failed,"000037 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999872"
2026-06-12,000048,2026-06-29,40,failed,"000048 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.35999999999999943"
2026-06-12,000158,2026-06-29,40,failed,"000158 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10999999999999943"
2026-06-12,000509,2026-06-29,40,failed,"000509 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-12,000571,2026-06-29,40,failed,"000571 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.09999999999999964"
2026-06-12,000608,2026-06-29,40,failed,"000608 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0600000000000005"
2026-06-12,000636,2026-06-29,40,failed,"000636 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.769999999999996"
2026-06-12,000670,2026-06-29,40,failed,"000670 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.03000000000000025"
2026-06-12,000681,2026-06-29,40,failed,"000681 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10999999999999943"
2026-06-12,000811,2026-06-29,40,failed,"000811 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.1099999999999994"
2026-06-12,000920,2026-06-29,40,ok,
2026-06-12,001215,2026-06-29,40,ok,
2026-06-12,001269,2026-06-29,40,failed,"001269 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.28999999999999915"
2026-06-12,001896,2026-06-29,40,failed,"001896 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.41000000000000014"
2026-06-12,002048,2026-06-29,40,failed,"002048 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.16000000000000014"
2026-06-12,002051,2026-06-29,40,failed,"002051 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23000000000000043"
2026-06-12,002057,2026-06-29,40,failed,"002057 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.030000000000001137"
2026-06-12,002080,2026-06-29,40,failed,"002080 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999716"
2026-06-12,002129,2026-06-29,40,failed,"002129 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.15000000000000036"
2026-06-12,002134,2026-06-29,40,failed,"002134 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-12,002137,2026-06-29,40,failed,"002137 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.40000000000000036"
2026-06-12,002138,2026-06-29,40,failed,"002138 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.060000000000002274"
2026-06-12,002141,2026-06-29,40,failed,"002141 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000462"
2026-06-12,002240,2026-06-29,40,failed,"002240 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.45000000000000284"
2026-06-12,002263,2026-06-29,40,ok,
2026-06-12,002484,2026-06-29,40,failed,"002484 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.4300000000000068"
2026-06-12,002513,2026-06-29,40,ok,
2026-06-12,002515,2026-06-29,40,failed,"002515 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999872"
2026-06-12,002575,2026-06-29,40,failed,"002575 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-12,002583,2026-06-29,40,failed,"002583 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08999999999999986"
2026-06-12,002584,2026-06-29,40,failed,"002584 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.02999999999999936"
2026-06-12,002585,2026-06-29,40,failed,"002585 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23999999999999844"
2026-06-12,002669,2026-06-29,40,failed,"002669 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.41000000000000014"
2026-06-12,002676,2026-06-29,40,ok,
2026-06-12,002741,2026-06-29,40,ok,
2026-06-12,002769,2026-06-29,40,failed,"002769 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.02999999999999936"
2026-06-12,002771,2026-06-29,40,failed,"002771 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.02999999999999936"
2026-06-12,002837,2026-06-29,40,ok,
2026-06-12,002859,2026-06-29,40,ok,
2026-06-12,002871,2026-06-29,40,failed,"002871 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.060000000000002274"
2026-06-12,002970,2026-06-29,40,failed,"002970 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.5700000000000003"
2026-06-12,002971,2026-06-29,40,failed,"002971 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=4.990000000000002"
2026-06-12,002993,2026-06-29,40,failed,"002993 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3400000000000034"
2026-06-12,002995,2026-06-29,40,ok,
2026-06-12,003018,2026-06-29,40,failed,"003018 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.5900000000000034"
2026-06-12,003026,2026-06-29,40,failed,"003026 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.1799999999999997"
2026-06-12,003036,2026-06-29,40,failed,"003036 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6800000000000068"
2026-06-12,600110,2026-06-29,40,failed,"600110 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.15000000000000036"
2026-06-12,600176,2026-06-29,40,failed,"600176 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.8800000000000097"
2026-06-12,600183,2026-06-29,40,failed,"600183 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=3.1599999999999966"
2026-06-12,600186,2026-06-29,40,failed,"600186 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10999999999999943"
2026-06-12,600198,2026-06-29,40,failed,"600198 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-12,600226,2026-06-29,40,failed,"600226 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-12,600330,2026-06-29,40,failed,"600330 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.2699999999999996"
2026-06-12,600345,2026-06-29,40,failed,"600345 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.759999999999998"
2026-06-12,600396,2026-06-29,40,failed,"600396 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3899999999999988"
2026-06-12,600458,2026-06-29,40,failed,"600458 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3000000000000007"
2026-06-12,600487,2026-06-29,40,failed,"600487 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.0400000000000063"
2026-06-12,600500,2026-06-29,40,ok,
2026-06-12,600579,2026-06-29,40,failed,"600579 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0600000000000005"
2026-06-12,600596,2026-06-29,40,ok,
2026-06-12,600611,2026-06-29,40,failed,"600611 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-12,600641,2026-06-29,40,failed,"600641 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.21999999999999886"
2026-06-12,600673,2026-06-29,40,failed,"600673 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.21000000000000085"
2026-06-12,600682,2026-06-29,40,failed,"600682 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999982"
2026-06-12,600719,2026-06-29,40,failed,"600719 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.040000000000000036"
2026-06-12,600903,2026-06-29,40,failed,"600903 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000462"
2026-06-12,601208,2026-06-29,40,failed,"601208 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04000000000000625"
2026-06-12,601869,2026-06-29,40,failed,"601869 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.92999999999995"
2026-06-12,603002,2026-06-29,40,failed,"603002 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.129999999999999"
2026-06-12,603020,2026-06-29,40,failed,"603020 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08999999999999986"
2026-06-12,603039,2026-06-29,40,failed,"603039 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999716"
2026-06-12,603065,2026-06-29,40,ok,
2026-06-12,603124,2026-06-29,40,failed,"603124 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.6500000000000057"
2026-06-12,603150,2026-06-29,40,failed,"603150 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.3800000000000097"
2026-06-12,603163,2026-06-29,40,ok,
2026-06-12,603211,2026-06-29,40,failed,"603211 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.7600000000000016"
2026-06-12,603256,2026-06-29,40,ok,
2026-06-12,603260,2026-06-29,40,failed,"603260 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.75"
2026-06-12,603303,2026-06-29,40,failed,"603303 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.39000000000000057"
2026-06-12,603330,2026-06-29,40,failed,"603330 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999982"
2026-06-12,603335,2026-06-29,40,ok,
2026-06-12,603663,2026-06-29,40,failed,"603663 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.5700000000000074"
2026-06-12,603688,2026-06-29,40,failed,"603688 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.8299999999999983"
2026-06-12,605006,2026-06-29,40,ok,
2026-06-12,605018,2026-06-29,40,failed,"605018 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.41999999999999993"
2026-06-12,605069,2026-06-29,40,failed,"605069 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.040000000000000924"
2026-06-12,605100,2026-06-29,40,failed,"605100 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.35999999999999943"
2026-06-12,605111,2026-06-29,40,failed,"605111 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3299999999999983"
2026-06-12,605177,2026-06-29,40,failed,"605177 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.5700000000000003"
2026-06-12,605318,2026-06-29,40,failed,"605318 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.14999999999999147"
2026-06-12,605358,2026-06-29,40,failed,"605358 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=3.1599999999999966"
2026-06-12,605376,2026-06-29,40,failed,"605376 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=3.769999999999982"
2026-06-12,605589,2026-06-29,40,failed,"605589 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23999999999999488"
2026-06-12,000025,2026-06-29,40,failed,"000025 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.1899999999999995"
2026-06-12,000558,2026-06-29,40,ok,
2026-06-12,000815,2026-06-29,40,failed,"000815 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000071"
2026-06-12,001210,2026-06-29,40,failed,"001210 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000071"
2026-06-12,001316,2026-06-29,40,failed,"001316 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.21000000000000085"
2026-06-12,001332,2026-06-29,40,failed,"001332 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.22999999999999687"
2026-06-12,002081,2026-06-29,40,ok,
2026-06-12,002119,2026-06-29,40,failed,"002119 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6099999999999994"
2026-06-12,002125,2026-06-29,40,failed,"002125 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08999999999999986"
2026-06-12,002165,2026-06-29,40,failed,"002165 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999961"
2026-06-12,002208,2026-06-29,40,ok,
2026-06-12,002256,2026-06-29,40,failed,"002256 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-12,002261,2026-06-29,40,failed,"002261 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-12,002409,2026-06-29,40,ok,
2026-06-12,002430,2026-06-29,40,failed,"002430 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.889999999999997"
2026-06-12,002459,2026-06-29,40,failed,"002459 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.03000000000000025"
2026-06-12,002657,2026-06-29,40,failed,"002657 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0799999999999983"
2026-06-12,002757,2026-06-29,40,failed,"002757 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999872"
2026-06-12,002830,2026-06-29,40,ok,
2026-06-12,002960,2026-06-29,40,ok,
2026-06-12,003030,2026-06-29,40,failed,"003030 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23999999999999844"
2026-06-12,600058,2026-06-29,40,failed,"600058 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.02000000000000135"
2026-06-12,600088,2026-06-29,40,failed,"600088 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08000000000000007"
2026-06-12,600178,2026-06-29,40,ok,
2026-06-12,600206,2026-06-29,40,failed,"600206 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.269999999999996"
2026-06-12,600229,2026-06-29,40,failed,"600229 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999982"
2026-06-12,600378,2026-06-29,40,ok,
2026-06-12,600573,2026-06-29,40,failed,"600573 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0600000000000005"
2026-06-12,600593,2026-06-29,40,failed,"600593 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.9799999999999969"
2026-06-12,600665,2026-06-29,40,ok,
2026-06-12,600698,2026-06-29,40,ok,
2026-06-12,600732,2026-06-29,40,failed,"600732 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.1999999999999993"
2026-06-12,600843,2026-06-29,40,failed,"600843 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.030000000000001137"
2026-06-12,600881,2026-06-29,40,failed,"600881 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-12,600981,2026-06-29,40,ok,
2026-06-12,601678,2026-06-29,40,failed,"601678 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.20000000000000018"
2026-06-12,603011,2026-06-29,40,failed,"603011 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.18000000000000327"
2026-06-12,603155,2026-06-29,40,failed,"603155 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.5"
2026-06-12,603160,2026-06-29,40,failed,"603160 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-12,603220,2026-06-29,40,failed,"603220 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.129999999999999"
2026-06-12,603276,2026-06-29,40,failed,"603276 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-12,603375,2026-06-29,40,failed,"603375 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999716"
2026-06-12,603636,2026-06-29,40,failed,"603636 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.040000000000000036"
2026-06-12,603661,2026-06-29,40,failed,"603661 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.4099999999999966"
2026-06-12,603687,2026-06-29,40,failed,"603687 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0400000000000027"
2026-06-12,603886,2026-06-29,40,failed,"603886 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.09999999999999964"
2026-06-12,603938,2026-06-29,40,failed,"603938 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.6700000000000017"
2026-06-12,000032,2026-06-29,40,failed,"000032 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3999999999999986"
2026-06-12,000510,2026-06-29,40,failed,"000510 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.35999999999999943"
