code,status,daily_source,minute_source,from_cache,daily_rows,daily_history_rows,daily_required_days,minute_rows,minute_trade_days,minute_required_days,daily_start,daily_end,minute_start,minute_end,daily_ma_coverage_ok,missing_latest_daily_ma,missing_daily_amount_count,missing_daily_volume_count,missing_minute_amount_count,missing_minute_volume_count,zero_minute_volume_count,daily_minute_close_matched_days,daily_minute_close_max_abs_diff,daily_minute_close_check_ok,warnings,error,name,trade_date,d0_date
000042,ok,tencent_daily,sina_5m,False,40,180,180,1920,40,40,2026-04-27 00:00:00,2026-06-25 00:00:00,2026-04-27 09:35:00,2026-06-25 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,中洲控股,2026-06-25,2026-06-23
000070,ok,tencent_daily,sina_5m,False,40,180,180,1920,40,40,2026-04-27 00:00:00,2026-06-25 00:00:00,2026-04-27 09:35:00,2026-06-25 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,特发信息,2026-06-25,2026-06-23
000551,ok,tencent_daily,sina_5m,False,40,180,180,1920,40,40,2026-04-27 00:00:00,2026-06-25 00:00:00,2026-04-27 09:35:00,2026-06-25 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,创元科技,2026-06-25,2026-06-23
