test_date,train_start,train_end,train_dates,train_rows,train_target7_rate,weighted_target7_rate,mean_sample_weight,sum_sample_weight,intercept,curve_score_min,curve_score_max,curve_score_std,curve_exact_score_tie_rows,adjacent_full_coefficient_cosine,l2,positive_weight,feature_count,train_before_test,purpose,beta_rank_d1_close_ma10_pct,beta_rank_d1_low_ma10_pct,beta_rank_trend_hold_score,beta_rank_total_score,beta_rank_theme_score,beta_rank_days_since_d0,beta_rank_log_candidate_base_price,beta_rank_active_money_score,beta_rank_d1_close_vwap_pct,beta_inter_close_low,beta_inter_close_trend,beta_inter_total_trend,beta_inter_total_active,beta_inter_low_active,beta_spread_close_low,beta_days_since_d0_le1,beta_days_since_d0_eq2,beta_days_since_d0_ge3,beta_quad_close_ma10,beta_quad_low_ma10,beta_quad_trend_hold,beta_quad_close_vwap,beta_quad_log_base_price,linear_beta_close_ma10,quadratic_beta_close_ma10,turning_point_close_ma10,linear_beta_low_ma10,quadratic_beta_low_ma10,turning_point_low_ma10,linear_beta_trend_hold,quadratic_beta_trend_hold,turning_point_trend_hold,linear_beta_close_vwap,quadratic_beta_close_vwap,turning_point_close_vwap,linear_beta_log_base_price,quadratic_beta_log_base_price,turning_point_log_base_price,control_score_min,control_score_max,control_score_std,control_exact_score_tie_rows,control_adjacent_coefficient_cosine
2026-06-15,2026-05-06,2026-06-12,28,208,0.355769230769,0.553141250033,0.192627037759,40.0664238539,-0.264292294122,0.464774665172,0.567296049744,0.0419255724712,0,0.997970700987,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0447303648165,0.0465281527439,0.018312850639,-0.0126010976687,0.0504840649392,0.0153297982844,0.0392802051421,0.0684417277436,0.0410888277183,0.053948270996,0.0355635368152,0.0103028643534,0.0407657272172,0.0672129786601,-0.00179778792731,0.113378984667,0,-0.113378984667,0.0496465607387,0.0568104385483,0.0294689175182,0.0538411598853,0.0557271241823,0.0447303648165,0.0496465607387,,0.0465281527439,0.0568104385483,,0.018312850639,0.0294689175182,,0.0410888277183,0.0538411598853,,0.0392802051421,0.0557271241823,,0.4702966319,0.551771532523,0.0334259957633,0,0.998535546795
2026-06-16,2026-05-06,2026-06-15,29,211,0.355450236967,0.552330877168,0.196602324742,41.4830905206,-0.19084820443,0.501461555542,0.594365856473,0.0336129414607,0,0.981236356364,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0350938834752,0.0366095392708,0.00801506310844,-0.00958643229004,0.0363950852794,0.0170071515626,0.0542784126768,0.056052671698,0.0286216862689,0.0418986031498,0.0233534769642,0.00320678129804,0.0359944743102,0.0556681284746,-0.0015156557956,0.107919570872,0,-0.107919570872,0.0377228897517,0.0444968922161,0.0164427146487,0.0386653623458,0.0773541113169,0.0350938834752,0.0377228897517,,0.0366095392708,0.0444968922161,,0.00801506310844,0.0164427146487,,0.0286216862689,0.0386653623458,,0.0542784126768,0.0773541113169,,0.514713490714,0.586498808578,0.0247184326054,0,0.988956139407
2026-06-17,2026-05-06,2026-06-16,30,218,0.357798165138,0.557234352515,0.198316928994,43.2330905206,-0.163703326646,0.484692720369,0.604287148331,0.0350053530995,0,0.992445751983,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0287470264323,0.0378758243976,0.0110881137608,-0.000302152958809,0.0423221514346,0.0157668451405,0.0577663676956,0.0514528617587,0.0180262804002,0.037721058448,0.0191529796002,0.00967731898496,0.0385144641635,0.0530926961241,-0.00912879796529,0.107098046365,0,-0.107098046365,0.028180982535,0.0461741180235,0.0177247664866,0.0253268188087,0.0843200253028,0.0287470264323,0.028180982535,,0.0378758243976,0.0461741180235,,0.0110881137608,0.0177247664866,,0.0180262804002,0.0253268188087,,0.0577663676956,0.0843200253028,,0.500552218524,0.593073862637,0.0277338970795,0,0.994603332264
2026-06-18,2026-05-06,2026-06-17,31,235,0.382978723404,0.56918865309,0.191980610476,45.1154434618,-0.0851841088456,0.523298091216,0.612498252736,0.0263451789453,0,0.997547516189,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.027077613565,0.0357170948707,0.0114112501672,0.000224802400432,0.040628967629,0.0132349931678,0.0504003842231,0.0496280670209,0.0110915275449,0.0354079319597,0.0197037175595,0.010432698151,0.0373071693278,0.0505688502596,-0.00863948130576,0.103881168811,0.00643400341086,-0.110315172222,0.0262046700422,0.0430116367562,0.018308996346,0.0186024594368,0.0763332931037,0.027077613565,0.0262046700422,,0.0357170948707,0.0430116367562,,0.0114112501672,0.018308996346,,0.0110915275449,0.0186024594368,,0.0504003842231,0.0763332931037,,0.535341140896,0.597085596238,0.0199488373558,0,0.997793174437
2026-06-22,2026-05-06,2026-06-18,32,250,0.368,0.561322688734,0.185128440514,46.2821101284,-0.117536953254,0.484422153215,0.531212125256,0.0141620573111,0,0.999317549018,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0262305345067,0.0347704783769,0.0114825733005,0.000323340756306,0.0426493341194,0.0143439373701,0.0498564762047,0.0479655091648,0.0126288761265,0.0356167959556,0.0215692171898,0.0112727181506,0.0391678323144,0.0497207626604,-0.00853994387011,0.100150608255,0.00377754961544,-0.10392815787,0.0265130063892,0.0430941239642,0.0190730298323,0.0203926460691,0.0746983237468,0.0262305345067,0.0265130063892,,0.0347704783769,0.0430941239642,,0.0114825733005,0.0190730298323,,0.0126288761265,0.0203926460691,,0.0498564762047,0.0746983237468,,0.489059826098,0.522756013136,0.0110591894493,0,0.99927940953
2026-06-23,2026-05-06,2026-06-22,33,257,0.373540856031,0.567095292431,0.18633950578,47.8892529856,-0.042475572467,0.523583205441,0.587734578437,0.0222801624896,0,0.995567433354,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0245807418769,0.030915347954,0.00454469344195,0.00321168318272,0.0385023904248,0.0136115144822,0.049161520635,0.0417093431156,0.00719320413057,0.0323852361246,0.0127988306925,0.0110635232967,0.0349072820218,0.0417734579935,-0.00633460607711,0.0820828606683,0.00340254893043,-0.0854854095987,0.0265131762277,0.0417977592075,0.0126927545775,0.0145292795442,0.0726526246835,0.0245807418769,0.0265131762277,,0.030915347954,0.0417977592075,,0.00454469344195,0.0126927545775,,0.00719320413057,0.0145292795442,,0.049161520635,0.0726526246835,,0.535101783122,0.583139562055,0.0167577250416,0,0.996931812158
2026-06-24,2026-05-06,2026-06-23,34,271,0.380073800738,0.5707401841,0.182511740063,49.460681557,-0.0192749409988,0.529933083374,0.612115054481,0.0239208068789,0,0.999221644972,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0249968114066,0.0301720966205,0.00348754141605,0.00739095279529,0.0355854266535,0.0124942054402,0.0477772951542,0.0390452734036,0.00612737719509,0.0316416265507,0.0110889665309,0.0121870347798,0.0341154907826,0.0402766127107,-0.00517528521389,0.0821138981017,0.00321739780132,-0.0853312959031,0.027725724053,0.0409396575145,0.0107218379435,0.0138228206959,0.0690822827224,0.0249968114066,0.027725724053,,0.0301720966205,0.0409396575145,,0.00348754141605,0.0107218379435,,0.00612737719509,0.0138228206959,,0.0477772951542,0.0690822827224,,0.54185638636,0.600677084822,0.0170736928868,0,0.999292665612
2026-06-25,2026-05-06,2026-06-24,35,286,0.370629370629,0.564687090123,0.176960425024,50.610681557,-0.0411257523691,0.524806970558,0.586884442367,0.0204995437374,0,0.998776433351,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0245911303427,0.0299323387768,0.00572355771678,0.010164356262,0.0359128349509,0.0136349656639,0.0435557212798,0.0392246258345,0.0067450238355,0.0305377837753,0.0113788154205,0.0162266515973,0.0351347535177,0.0391452396781,-0.00534120843409,0.0773294501736,0.00322305472449,-0.0805525048981,0.0261668476504,0.0399103055736,0.0129792506527,0.0138589467026,0.0646456797327,0.0245911303427,0.0261668476504,,0.0299323387768,0.0399103055736,,0.00572355771678,0.0129792506527,,0.0067450238355,0.0138589467026,,0.0435557212798,0.0646456797327,,0.536759034057,0.582591868435,0.0144451901577,0,0.998755580518
2026-06-26,2026-05-06,2026-06-25,36,295,0.372881355932,0.567708625694,0.177117187952,52.2495704459,-0.019828348565,0.52483148931,0.590933059941,0.0190670382477,0,0.996693148727,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0245039166124,0.030922085828,0.00321951325661,0.0136079555024,0.0344908518242,0.0128807468377,0.0424282579133,0.0282603869492,0.00645685229375,0.0332132910084,0.0113371170847,0.0173318129699,0.030492677662,0.0352146031308,-0.00641816921558,0.077065075249,0.00305138225823,-0.0801164575072,0.0278551355088,0.0426861731243,0.0109373885691,0.0134617804814,0.0644748724184,0.0245039166124,0.0278551355088,,0.030922085828,0.0426861731243,,0.00321951325661,0.0109373885691,,0.00645685229375,0.0134617804814,,0.0424282579133,0.0644748724184,,0.536339693842,0.58901816751,0.0146710095059,0,0.996623621896
2026-06-29,2026-05-06,2026-06-26,37,307,0.368078175896,0.562768591484,0.173858535654,53.3745704459,-0.0340796980994,0.516295603885,0.550028877346,0.0114065133001,0,0.998726160269,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0230066975497,0.0294200899741,0.000916763358187,0.0120959701381,0.0380907035479,0.0130029166785,0.0400816811171,0.0303873664619,0.00766932291162,0.0321366853478,0.0100363380902,0.0159539872456,0.0318682463894,0.0353061200232,-0.00641339242434,0.0756972320977,0.000206908040564,-0.0759041401383,0.0268254405295,0.041530806444,0.00820675026062,0.0147627221953,0.0616474135273,0.0230066975497,0.0268254405295,,0.0294200899741,0.041530806444,,0.000916763358187,0.00820675026062,,0.00766932291162,0.0147627221953,,0.0400816811171,0.0616474135273,,0.518549949908,0.546142007938,0.0103586492498,0,0.998732455194
2026-06-30,2026-05-06,2026-06-29,38,312,0.371794871795,0.567036487073,0.17571977707,54.8245704459,0.018229592548,0.538635326415,0.5912463038,0.0182752976875,0,0.985937290916,0.3,1.5,23,True,CAPABILITY_SCREEN_AUDIT_ONLY,0.0205756728759,0.0227296357938,-0.00202557574091,0.0107644595193,0.0322120381928,0.0131403742433,0.0493783664886,0.0266203112776,0.0063032223146,0.0243545240563,0.0043411259248,0.0137913291187,0.026602170854,0.027259695686,-0.00215396291789,0.0637136492135,9.09606552759e-06,-0.0637227452791,0.0234906867047,0.0322422905534,0.00476292534525,0.0121992483199,0.072020154739,0.0205756728759,0.0234906867047,,0.0227296357938,0.0322422905534,,-0.00202557574091,0.00476292534525,,0.0063032223146,0.0121992483199,,0.0493783664886,0.072020154739,,0.546798967598,0.586386576394,0.01237230619,0,0.990554196017
