code,status,daily_source,minute_source,from_cache,daily_rows,daily_history_rows,daily_required_days,minute_rows,minute_trade_days,minute_required_days,daily_start,daily_end,minute_start,minute_end,daily_ma_coverage_ok,missing_latest_daily_ma,missing_daily_amount_count,missing_daily_volume_count,missing_minute_amount_count,missing_minute_volume_count,zero_minute_volume_count,daily_minute_close_matched_days,daily_minute_close_max_abs_diff,daily_minute_close_check_ok,warnings,error,name,trade_date,d0_date
002281,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002281 data quality check failed: minute trade days 38 < required 40,光迅科技,2026-06-22,2026-06-18
002283,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002283 data quality check failed: minute trade days 38 < required 40,天润工业,2026-06-22,2026-06-18
002297,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002297 data quality check failed: minute trade days 38 < required 40,博云新材,2026-06-22,2026-06-22
002317,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002317 data quality check failed: minute trade days 38 < required 40,众生药业,2026-06-22,2026-06-18
002354,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002354 data quality check failed: minute trade days 38 < required 40,天娱数科,2026-06-22,2026-06-22
002392,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002392 data quality check failed: minute trade days 38 < required 40,北京利尔,2026-06-22,2026-06-18
002432,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002432 data quality check failed: minute trade days 38 < required 40,九安医疗,2026-06-22,2026-06-18
002442,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002442 data quality check failed: minute trade days 38 < required 40,龙星科技,2026-06-22,2026-06-18
002491,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002491 data quality check failed: minute trade days 38 < required 40,通鼎互联,2026-06-22,2026-06-18
002579,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002579 data quality check failed: minute trade days 38 < required 40,中京电子,2026-06-22,2026-06-18
002655,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002655 data quality check failed: minute trade days 38 < required 40,共达电声,2026-06-22,2026-06-22
002674,failed,cache,sina_5m,False,40,180,180,1780,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:45:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002674 data quality check failed: minute trade days 38 < required 40,兴业科技,2026-06-22,2026-06-22
002747,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002747 data quality check failed: minute trade days 38 < required 40,埃斯顿,2026-06-22,2026-06-18
002805,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002805 data quality check failed: minute trade days 38 < required 40,丰元股份,2026-06-22,2026-06-22
002842,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002842 data quality check failed: minute trade days 38 < required 40,翔鹭钨业,2026-06-22,2026-06-22
002859,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002859 data quality check failed: minute trade days 38 < required 40,洁美科技,2026-06-22,2026-06-18
002897,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002897 data quality check failed: minute trade days 38 < required 40,意华股份,2026-06-22,2026-06-18
002907,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002907 data quality check failed: minute trade days 38 < required 40,华森制药,2026-06-22,2026-06-18
002950,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002950 data quality check failed: minute trade days 38 < required 40,奥美医疗,2026-06-22,2026-06-18
002971,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002971 data quality check failed: minute trade days 38 < required 40,和远气体,2026-06-22,2026-06-18
002989,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,002989 data quality check failed: minute trade days 38 < required 40,中天精装,2026-06-22,2026-06-18
003031,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,003031 data quality check failed: minute trade days 38 < required 40,中瓷电子,2026-06-22,2026-06-22
600076,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600076 data quality check failed: minute trade days 38 < required 40,康欣新材,2026-06-22,2026-06-18
600162,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600162 data quality check failed: minute trade days 38 < required 40,香江控股,2026-06-22,2026-06-22
600226,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600226 data quality check failed: minute trade days 38 < required 40,亨通股份,2026-06-22,2026-06-18
600259,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600259 data quality check failed: minute trade days 38 < required 40,中稀有色,2026-06-22,2026-06-18
600353,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600353 data quality check failed: minute trade days 38 < required 40,旭光电子,2026-06-22,2026-06-22
600362,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600362 data quality check failed: minute trade days 38 < required 40,江西铜业,2026-06-22,2026-06-18
600392,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600392 data quality check failed: minute trade days 38 < required 40,盛和资源,2026-06-22,2026-06-18
600397,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600397 data quality check failed: minute trade days 38 < required 40,江钨装备,2026-06-22,2026-06-22
600399,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600399 data quality check failed: minute trade days 38 < required 40,抚顺特钢,2026-06-22,2026-06-18
600545,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600545 data quality check failed: minute trade days 38 < required 40,卓郎智能,2026-06-22,2026-06-18
600667,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600667 data quality check failed: minute trade days 38 < required 40,太极实业,2026-06-22,2026-06-18
600671,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600671 data quality check failed: minute trade days 38 < required 40,天目药业,2026-06-22,2026-06-18
600769,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600769 data quality check failed: minute trade days 38 < required 40,祥龙电业,2026-06-22,2026-06-22
600835,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600835 data quality check failed: minute trade days 38 < required 40,上海机电,2026-06-22,2026-06-18
600851,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,600851 data quality check failed: minute trade days 38 < required 40,海欣股份,2026-06-22,2026-06-22
603001,ok,cache,sina_5m,False,40,180,180,1874,40,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-22 14:55:00,2026-06-22 15:00:00,True,,0,0,0,0,0,40,0.0,True,,,奥康国际,2026-06-22,2026-06-18
603011,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603011 data quality check failed: minute trade days 38 < required 40,合锻智能,2026-06-22,2026-06-18
603082,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603082 data quality check failed: minute trade days 38 < required 40,北自科技,2026-06-22,2026-06-22
603124,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603124 data quality check failed: minute trade days 38 < required 40,江南新材,2026-06-22,2026-06-18
603127,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603127 data quality check failed: minute trade days 38 < required 40,昭衍新药,2026-06-22,2026-06-18
603177,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603177 data quality check failed: minute trade days 38 < required 40,德创环保,2026-06-22,2026-06-18
603201,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603201 data quality check failed: minute trade days 38 < required 40,常润股份,2026-06-22,2026-06-18
603211,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603211 data quality check failed: minute trade days 38 < required 40,晋拓股份,2026-06-22,2026-06-18
603223,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603223 data quality check failed: minute trade days 38 < required 40,恒通股份,2026-06-22,2026-06-18
603261,failed,tencent_daily,sina_5m,False,40,180,180,1778,39,40,2026-04-21 00:00:00,2026-06-22 00:00:00,2026-04-22 14:45:00,2026-06-22 15:00:00,True,,1,0,0,0,0,39,0.0,True,minute trade days 39 < required 40,603261 data quality check failed: minute trade days 39 < required 40,立航科技,2026-06-22,2026-06-18
603313,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603313 data quality check failed: minute trade days 38 < required 40,梦百合,2026-06-22,2026-06-18
603324,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603324 data quality check failed: minute trade days 38 < required 40,盛剑科技,2026-06-22,2026-06-18
603358,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603358 data quality check failed: minute trade days 38 < required 40,华达科技,2026-06-22,2026-06-18
603380,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603380 data quality check failed: minute trade days 38 < required 40,易德龙,2026-06-22,2026-06-18
603407,failed,tencent_daily,sina_5m,False,30,30,180,1438,30,40,2026-05-11 00:00:00,2026-06-22 00:00:00,2026-05-11 09:35:00,2026-06-22 15:00:00,True,,0,0,0,0,0,30,0.0,True,daily history rows 30 < required 180; minute trade days 30 < required 40,603407 data quality check failed: daily history rows 30 < required 180; minute trade days 30 < required 40,长裕集团,2026-06-22,2026-06-22
603496,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603496 data quality check failed: minute trade days 38 < required 40,XD恒为科,2026-06-22,2026-06-18
603616,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603616 data quality check failed: minute trade days 38 < required 40,韩建河山,2026-06-22,2026-06-18
603663,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603663 data quality check failed: minute trade days 38 < required 40,三祥新材,2026-06-22,2026-06-22
603679,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603679 data quality check failed: minute trade days 38 < required 40,华体科技,2026-06-22,2026-06-18
603956,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603956 data quality check failed: minute trade days 38 < required 40,威派格,2026-06-22,2026-06-18
603989,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603989 data quality check failed: minute trade days 38 < required 40,艾华集团,2026-06-22,2026-06-22
603991,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,603991 data quality check failed: minute trade days 38 < required 40,领先股份,2026-06-22,2026-06-18
605086,failed,tencent_daily,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,605086 data quality check failed: minute trade days 38 < required 40,龙高股份,2026-06-22,2026-06-18
605376,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,605376 data quality check failed: minute trade days 38 < required 40,博迁新材,2026-06-22,2026-06-18
000012,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,000012 data quality check failed: minute trade days 38 < required 40,南  玻Ａ,2026-06-22,2026-06-22
000048,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,000048 data quality check failed: minute trade days 38 < required 40,京基智农,2026-06-22,2026-06-22
000060,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,000060 data quality check failed: minute trade days 38 < required 40,中金岭南,2026-06-22,2026-06-22
000070,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,000070 data quality check failed: minute trade days 38 < required 40,特发信息,2026-06-22,2026-06-22
000510,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,000510 data quality check failed: minute trade days 38 < required 40,新金路,2026-06-22,2026-06-22
000519,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,000519 data quality check failed: minute trade days 38 < required 40,中兵红箭,2026-06-22,2026-06-22
000545,failed,cache,sina_5m,False,40,180,180,1778,38,40,2026-04-22 00:00:00,2026-06-22 00:00:00,2026-04-24 14:55:00,2026-06-22 15:00:00,True,,2,0,0,0,0,38,0.0,True,minute trade days 38 < required 40,000545 data quality check failed: minute trade days 38 < required 40,金浦钛业,2026-06-22,2026-06-22
