code,status,daily_source,minute_source,from_cache,daily_rows,daily_history_rows,daily_required_days,minute_rows,minute_trade_days,minute_required_days,daily_start,daily_end,minute_start,minute_end,daily_ma_coverage_ok,missing_latest_daily_ma,missing_daily_amount_count,missing_daily_volume_count,missing_minute_amount_count,missing_minute_volume_count,zero_minute_volume_count,daily_minute_close_matched_days,daily_minute_close_max_abs_diff,daily_minute_close_check_ok,warnings,error,name,trade_date,d0_date
000032,failed,cache,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000032 data quality check failed: minute trade days 36 < required 40,深桑达Ａ,2026-06-17,2026-06-16
000070,failed,cache,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000070 data quality check failed: minute trade days 36 < required 40,特发信息,2026-06-17,2026-06-15
000411,failed,tencent_daily,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000411 data quality check failed: minute trade days 36 < required 40,英特集团,2026-06-17,2026-06-15
000506,failed,tencent_daily,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000506 data quality check failed: minute trade days 36 < required 40,招金黄金,2026-06-17,2026-06-15
000510,failed,cache,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000510 data quality check failed: minute trade days 36 < required 40,新金路,2026-06-17,2026-06-15
000520,failed,tencent_daily,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000520 data quality check failed: minute trade days 36 < required 40,凤凰航运,2026-06-17,2026-06-15
000545,failed,cache,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000545 data quality check failed: minute trade days 36 < required 40,金浦钛业,2026-06-17,2026-06-15
000593,failed,tencent_daily,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000593 data quality check failed: minute trade days 36 < required 40,德龙汇能,2026-06-17,2026-06-15
000636,failed,cache,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000636 data quality check failed: minute trade days 36 < required 40,风华高科,2026-06-17,2026-06-15
000657,failed,cache,sina_5m,False,40,180,180,1682,36,40,2026-04-20 00:00:00,2026-06-17 00:00:00,2026-04-24 14:55:00,2026-06-17 15:00:00,True,,4,0,0,0,0,36,0.0,True,minute trade days 36 < required 40,000657 data quality check failed: minute trade days 36 < required 40,中钨高新,2026-06-17,2026-06-15
