event_id,code,name,signal_date,break_date,board_streak_before_break,days_since_break,days_since_last_limit_up,repair_attempt_count,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,max_board_streak_20d,last_board_date,board_day_amount_rank,board_day_turnover_rank,board_day_volume_rank,recognition_score,break_open,break_high,break_low,break_close,break_prev_close,break_open_return,break_high_return,break_close_return,break_intraday_range,break_high_to_close_drawdown,break_upper_shadow_ratio,break_lower_shadow_ratio,break_close_location,break_volume,break_amount,break_volume_ratio_vs_board_days,break_amount_ratio_vs_board_days,break_turnover_ratio,break_touched_limit_up,break_opened_from_limit_up,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,d1_open,d1_high,d1_low,d1_close,d1_volume,d1_amount,d1_ma5,d1_ma10,d1_ma20,d1_close_to_ma5,d1_low_to_ma5,d1_high_to_ma5,d1_close_to_ma10,d1_low_to_ma10,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,d1_reclaimed_ma5,d1_reclaimed_ma10,consecutive_days_below_ma5,consecutive_days_below_ma10,d1_open_to_close_return,d1_low_to_close_recovery,d1_high_to_close_drawdown,d1_close_location,d1_vwap,d1_close_to_vwap,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,d1_up_bar_volume_ratio,d1_down_bar_volume_ratio,volume_above_d1_close_ratio,volume_above_break_close_ratio,high_zone_volume_ratio,late_day_sell_volume_ratio,down_bar_volume_ratio,amount_above_d1_close_ratio,high_zone_amount_ratio,late_day_sell_amount_ratio,d1_vwap_to_close_gap,d2_trade_date,d3_trade_date,d2_open,d2_high,d2_low,d2_close,d3_high,d3_low,d3_close,d2open_to_d3high_return,d2open_to_d3close_return,target7_d2open_d3high_mine,tail_loss_5pct,future_data_status,model_probability,model_rank,source,model_probability_recon,model_rank_recon,v004a_probability,v004a_rank,v004a_score_source,is_v004a_scorable,is_v004a_top3,is_v004a_top10,is_v004a_top15,daily_rank,v002_rank,is_v002_scorable,is_v002_top3,is_v002_top10,is_v002_top15,d2_open_price,d3_high_price,d3_close_price,d2open_d3high_return_pct,target7_d2open_d3high_proj
000012_2026-05-25,000012,南  玻Ａ,2026-05-25,2026-05-25,2,0,1,1,2,2,2,2,2,2026-05-22,,,15.0,,4.41,4.83,4.3,4.6,4.4,0.0022727272727272,0.0977272727272726,0.0454545454545451,0.1204545454545455,0.0476190476190477,0.433962264150944,0.2075471698113212,0.566037735849056,2009093.0,919874130.7539,2.18522901423433,2.4799530741348303,,True,False,False,True,2.0,4.41,4.83,4.3,4.6,2009093.0,919874130.7539,4.0760000000000005,3.94,4.05,0.1285574092247299,0.0549558390578996,0.1849852796859665,0.1675126903553299,0.0913705583756345,0.1358024691358024,0.0456644433042585,0.0149407521895927,True,True,0,0,0.0430839002267573,0.069767441860465,0.0476190476190477,0.566037735849056,4.578555464666592,0.0046836901941886,0.1204545454545455,-0.0043290043290044,0.0087719298245614,0.2567184675178241,0.3131752616642876,0.5728455943095541,0.5728455943095541,0.3451679951794354,0.0861220887458704,0.3131752616642876,0.5850067759198353,0.3559051199254653,0.0862615072349816,-0.0046618555072625,2026-05-26,2026-05-27,4.37,4.73,4.36,4.5,4.64,4.37,4.45,0.0617848970251715,0.0183066361556063,False,False,complete,,,,0.42040857995412756,33.0,0.42040857995412756,33.0,frozen_reconstruction,True,False,False,False,,,False,False,False,False,4.37,4.64,4.45,6.178489702517154,False
000012_2026-05-25,000012,南  玻Ａ,2026-05-26,2026-05-25,2,1,2,2,2,2,2,2,2,2026-05-22,,,15.0,,4.41,4.83,4.3,4.6,4.4,0.0022727272727272,0.0977272727272726,0.0454545454545451,0.1204545454545455,0.0476190476190477,0.433962264150944,0.2075471698113212,0.566037735849056,2009093.0,919874130.7539,2.18522901423433,2.4799530741348303,,True,False,False,True,2.0,4.37,4.73,4.36,4.5,1602110.0,730319502.7092001,4.228,4.0,4.0515,0.0643330179754022,0.0312204351939453,0.1187322611163672,0.125,0.09,0.1106997408367271,0.0372914622178603,0.015228426395939,True,True,0,0,0.0297482837528604,0.0321100917431191,0.0486257928118394,0.3783783783783774,4.559480665291565,-0.0130454912868374,0.0804347826086956,-0.0343347639484978,-0.0238611713665943,0.5519084041714407,0.3179120785789494,0.7386773568888848,0.3371611637167079,0.3319349259927959,0.090183569791105,0.3179120785789494,0.7451762975264501,0.3394856959008562,0.089747573777033,0.0132179256203477,2026-05-27,2026-05-28,4.38,4.64,4.37,4.45,4.55,4.31,4.38,0.0388127853881279,0.0,False,False,complete,,,,,,,,,False,False,False,False,,,False,False,False,False,4.38,4.55,4.38,3.8812785388127935,False
000029_2026-05-13,000029,深深房Ａ,2026-05-13,2026-05-13,2,0,1,1,2,2,2,2,2,2026-05-12,,,33.0,,27.02,27.54,26.16,26.7,26.49,0.0200075500188749,0.0396375990939976,0.0079275198187995,0.0520951302378255,0.0305010893246187,0.3768115942028985,0.3913043478260866,0.3913043478260866,259931.0,696527412.7182,1.3400370154609147,1.4332362290537468,,False,False,False,True,2.0,27.02,27.54,26.16,26.7,259931.0,696527412.7182,24.11,22.499,21.28,0.1074243052675238,0.0850269597677313,0.1422646204894235,0.1867194097515443,0.1627183430374681,0.2546992481203007,0.0483520306113576,0.029891055570814,True,True,0,0,-0.0118430792005921,0.0206422018348623,0.0305010893246187,0.3913043478260866,26.875408646140425,-0.0065267341029107,0.0520951302378255,0.0037593984962405,0.0037593984962405,0.5550681302416318,0.4313317890388532,0.6872662843036235,0.6872662843036235,0.2472801439832418,0.0803777302883967,0.4313317890388532,0.691544309599739,0.2504927096303514,0.0796356945575684,0.0065696122149972,2026-05-14,2026-05-15,26.59,28.74,26.33,28.01,29.96,28.15,28.91,0.1267393757051522,0.0872508461827754,True,False,complete,,,,0.47750262709728647,16.0,0.47750262709728647,16.0,frozen_reconstruction,True,False,False,False,,,False,False,False,False,26.59,29.96,28.91,12.673937570515225,True
000029_2026-05-13,000029,深深房Ａ,2026-05-14,2026-05-13,2,1,2,2,2,2,2,2,2,2026-05-12,,,33.0,,27.02,27.54,26.16,26.7,26.49,0.0200075500188749,0.0396375990939976,0.0079275198187995,0.0520951302378255,0.0305010893246187,0.3768115942028985,0.3913043478260866,0.3913043478260866,259931.0,696527412.7182,1.3400370154609147,1.4332362290537468,,False,False,False,True,2.0,26.59,28.74,26.33,28.01,192139.0,532903020.5129,25.434,23.226,21.6875,0.1012817488401351,0.0352284343791773,0.1299834866713847,0.2059760613106003,0.1336433307500215,0.2915273775216138,0.0549149730402322,0.0323125472243208,True,True,0,0,0.0534035351635953,0.063805545005697,0.0254001391788447,0.6970954356846486,27.878689649003057,0.0047100617945161,0.0902621722846442,-0.0147731269785437,-0.0206293706293706,0.5292553251317403,0.4547049717377396,0.5094624047093321,1.0,0.5094624047093321,0.1101992998507407,0.4547049717377396,0.5184668539168316,0.5184668539168316,0.1118694514313733,-0.0046879811137788,2026-05-15,2026-05-18,28.29,29.96,28.15,28.91,30.59,28.35,29.82,0.08130081300813,0.0540827147401909,True,False,complete,,,,0.4760686639423958,23.0,0.4760686639423958,23.0,frozen_reconstruction,True,False,False,False,,,False,False,False,False,28.29,30.59,29.82,8.130081300813007,True
000029_2026-05-13,000029,深深房Ａ,2026-05-15,2026-05-13,2,2,3,3,2,2,2,2,2,2026-05-12,,,33.0,,27.02,27.54,26.16,26.7,26.49,0.0200075500188749,0.0396375990939976,0.0079275198187995,0.0520951302378255,0.0305010893246187,0.3768115942028985,0.3913043478260866,0.3913043478260866,259931.0,696527412.7182,1.3400370154609147,1.4332362290537468,,False,False,False,True,2.0,28.29,29.96,28.15,28.91,146701.0,424388598.4794,26.838,24.082,22.135,0.0772039645279081,0.0488859080408374,0.1163275952008346,0.2004816875674777,0.1689228469396229,0.3060763496724645,0.0552016985138004,0.0368552484284854,True,True,0,0,0.0219158713326264,0.0269982238010657,0.0350467289719626,0.4198895027624312,29.143245128428745,-0.0080034027576846,0.064619778650482,-0.0176690451919809,-0.0061876933654176,0.4834472358496267,0.5165527641503733,0.9787668862311636,1.0,0.04302246370044,0.1353317777033077,0.5165527641503733,0.9789515810933508,0.0434930463967117,0.1345669314020746,0.0080679740030697,2026-05-18,2026-05-19,28.97,30.59,28.35,29.82,31.11,29.38,29.42,0.0738695201933035,0.0155333103210217,True,False,complete,,,,0.47024742908333667,23.0,0.47024742908333667,23.0,frozen_reconstruction,True,False,False,False,,,False,False,False,False,28.97,31.11,29.42,7.386952019330351,True
000029_2026-06-11,000029,深深房Ａ,2026-06-11,2026-06-11,2,0,1,1,2,2,2,2,2,2026-06-10,56.0,64.0,59.0,0.0833333333333333,26.86,28.33,25.04,25.46,26.99,-0.0048165987402741,0.0496480177843645,-0.0566876620970728,0.1218969988884771,0.1013060360042357,0.4468085106382976,0.1276595744680856,0.1276595744680856,187241.0,485518488.6478,3.656443754454827,3.765472288905288,,False,False,False,True,2.0,26.86,28.33,25.04,25.46,187241.0,485518488.6478,24.478,24.147,25.3275,0.0401176566712966,0.0229593921071982,0.1573657978593021,0.0543752847144574,0.0369818196877458,0.0052314677721843,0.0167815900972003,0.001576174872454,True,True,0,0,-0.0521221146686522,0.0167731629392971,0.1013060360042357,0.1276595744680856,26.01360599882522,-0.0212814016961054,0.1218969988884771,-0.0050801094177412,0.0039432176656151,0.4799191449688146,0.4996779632856178,0.5071624705094363,0.5071624705094363,0.202222822188209,0.0467744865910727,0.4996779632856178,0.5185208239003294,0.2121517722098938,0.0452913967405093,0.0217441476364972,2026-06-12,2026-06-15,25.43,26.09,25.06,25.34,25.73,24.73,25.11,0.0117970900511208,-0.0125835627211954,False,False,complete,0.433087182665108,33.0,grid_v2_walk_forward,,,0.433087182665108,33.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,25.43,25.73,25.11,1.179709005112084,False
000029_2026-06-11,000029,深深房Ａ,2026-06-12,2026-06-11,2,1,2,2,2,2,2,2,2,2026-06-10,56.0,64.0,59.0,0.0833333333333333,26.86,28.33,25.04,25.46,26.99,-0.0048165987402741,0.0496480177843645,-0.0566876620970728,0.1218969988884771,0.1013060360042357,0.4468085106382976,0.1276595744680856,0.1276595744680856,187241.0,485518488.6478,3.656443754454827,3.765472288905288,,False,False,False,True,2.0,25.43,26.09,25.06,25.34,94959.0,241111236.9182,24.928,24.206,25.149,0.016527599486521,0.0052952503209242,0.0466142490372272,0.046847888953152,0.0352805089647194,0.0075947353771523,0.0183838548901054,0.0024433677061332,True,True,0,0,-0.0035391270153362,0.0111731843575419,0.0287466462246071,0.2718446601941756,25.49448773939356,-0.006059652618744,0.0404556166535742,-0.0086071987480437,0.0035643564356435,0.5198672741212769,0.4327623475702115,0.728531147133981,0.4854612590137212,0.0806671018115257,0.0907861759278752,0.4327623475702115,0.7314556722871985,0.0818759849326203,0.0896965389030672,0.0060965958718846,2026-06-15,2026-06-16,25.33,25.73,24.73,25.11,27.62,25.0,27.62,0.0904066324516383,0.0904066324516383,True,False,complete,0.3989779759548932,74.0,grid_v2_walk_forward,,,0.3989779759548932,74.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,25.33,27.62,27.62,9.040663245163838,True
000037_2026-06-02,000037,深南电A,2026-06-04,2026-06-02,2,2,3,3,2,2,2,2,2,2026-06-01,,,15.0,,12.65,12.94,11.85,12.01,12.65,0.0,0.0229249011857706,-0.0505928853754941,0.0861660079051383,0.0718701700154559,0.2660550458715588,0.1467889908256882,0.1467889908256882,935926.0,,1.387818409769472,,,False,False,False,True,2.0,11.71,11.82,11.33,11.46,475165.0,544300250.3339,11.9,11.0,10.9245,-0.0369747899159663,-0.0478991596638656,-0.0067226890756302,0.0418181818181819,0.03,0.0490182617053411,0.0172679090442813,0.0171058714748033,False,True,1,0,-0.0213492741246797,0.0114739629302736,0.0304568527918781,0.265306122448981,11.507930147042018,-0.004164966803725,0.0412457912457912,-0.0137693631669534,0.006145741878841,0.2955652880646285,0.6063350967753475,0.7810851450915064,0.0,0.039183606710505,0.1158805536176587,0.6063350967753475,0.7829467682057359,0.0397114936383739,0.1150912766811535,0.0041823863038409,2026-06-05,2026-06-08,11.41,11.81,10.85,10.95,10.96,10.14,10.35,-0.039439088518843,-0.0929009640666083,False,True,complete,0.3867661827692342,93.0,grid_v2_walk_forward,,,0.3867661827692342,93.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,11.41,10.96,10.35,-3.943908851884304,False
000048_2026-06-12,000048,京基智农,2026-06-12,2026-06-12,3,0,1,1,4,4,4,4,3,2026-06-11,34.0,31.0,36.0,0.4166666666666667,19.39,21.18,18.9,18.91,19.61,-0.011218765935747,0.0800611932687405,-0.0356960734319224,0.1162672106068333,0.1071765816808309,0.7850877192982448,0.0043859649122813,0.0043859649122813,821956.0,1641055919.7393,2.802826618957716,3.1867876014589167,,False,False,False,True,3.0,19.39,21.18,18.9,18.91,821956.0,1641055919.7393,17.46,15.811000000000002,14.6435,0.0830469644902633,0.0824742268041236,0.2130584192439861,0.1960027828726833,0.1953703118082346,0.2913579403831052,0.0583100981937205,0.0419797021220509,True,True,0,0,-0.0247550283651366,0.0005291005291006,0.1071765816808309,0.0043859649122813,20.10318868386704,-0.0593532052367684,0.1162672106068333,-0.051179126944305,-0.0410750507099391,0.6006339234490046,0.3993660765509954,1.0,1.0,0.2447605016992005,0.1279519212793307,0.3993660765509954,1.0,0.2519915516591867,0.1230186881004463,0.0630982910558985,2026-06-15,2026-06-16,19.53,20.45,17.1,17.37,19.11,16.3,19.11,-0.0215053763440861,-0.0215053763440861,False,False,complete,,,,,,,,,False,False,False,False,,,False,False,False,False,19.53,19.11,19.11,-2.150537634408612,False
000048_2026-06-12,000048,京基智农,2026-06-15,2026-06-12,3,1,2,2,3,4,3,4,3,2026-06-11,34.0,31.0,36.0,0.4166666666666667,19.39,21.18,18.9,18.91,19.61,-0.011218765935747,0.0800611932687405,-0.0356960734319224,0.1162672106068333,0.1071765816808309,0.7850877192982448,0.0043859649122813,0.0043859649122813,821956.0,1641055919.7393,2.802826618957716,3.1867876014589167,,False,False,False,True,3.0,19.53,20.45,17.1,17.37,489856.0,895008604.5056,17.985999999999997,16.169,14.814000000000002,-0.0342488602246189,-0.0492605359724227,0.1369954408984768,0.0742779392664976,0.0575793184488837,0.1725394896719319,0.0301260022909506,0.0226424641072671,False,True,1,0,-0.1105990783410137,0.0157894736842105,0.1506112469437652,0.080597014925373,18.27200818761019,-0.0493655748371336,0.1771549444738232,-0.026890756302521,-0.0022975301550832,0.2300402890844807,0.762201837889117,0.8741471290418876,0.0,0.0,0.0965607756468443,0.762201837889117,0.8809731843643593,0.0,0.0915241659205606,0.0519290839153822,2026-06-16,2026-06-17,16.9,19.11,16.3,19.11,19.78,18.4,19.13,0.1704142011834322,0.1319526627218934,True,False,complete,,,,,,,,,False,False,False,False,,,False,False,False,False,16.9,19.78,19.13,17.04142011834322,True
000055_2026-06-03,000055,方大集团,2026-06-03,2026-06-03,2,0,1,1,2,2,2,2,2,2026-06-02,,,28.0,,4.43,4.44,3.91,3.93,4.19,0.0572792362768495,0.0596658711217183,-0.0620525059665871,0.126491646778043,0.1148648648648649,0.0188679245283031,0.0377358490566037,0.0377358490566037,1119950.0,464411053.2095,2.952816110440253,3.073157519164857,,False,False,False,True,2.0,4.43,4.44,3.91,3.93,1119950.0,464411053.2095,3.770000000000001,3.641000000000001,3.666,0.0424403183023871,0.0371352785145888,0.1777188328912466,0.0793737984070308,0.0738808019774786,0.0720130932896891,0.0283687943262413,0.0083079479368597,True,True,0,0,-0.112866817155756,0.0051150895140665,0.1148648648648649,0.0377358490566037,4.1481289570926645,-0.0525849025787149,0.126491646778043,-0.0125628140703517,0.0,0.1793413910517627,0.6920248062926154,0.9829764625008688,0.9829764625008688,0.3597223799468141,0.0484755479781059,0.6920248062926154,0.983887631507503,0.3788186387524189,0.0459539464739497,0.0555035514230698,2026-06-04,2026-06-05,3.89,3.95,3.7,3.72,3.89,3.6,3.67,0.0,-0.0565552699228791,False,True,complete,,,,,,,,,False,False,False,False,,,False,False,False,False,3.89,3.89,3.67,0.0,False
000055_2026-06-03,000055,方大集团,2026-06-04,2026-06-03,2,1,2,2,2,2,2,2,2,2026-06-02,,,28.0,,4.43,4.44,3.91,3.93,4.19,0.0572792362768495,0.0596658711217183,-0.0620525059665871,0.126491646778043,0.1148648648648649,0.0188679245283031,0.0377358490566037,0.0377358490566037,1119950.0,464411053.2095,2.952816110440253,3.073157519164857,,False,False,False,True,2.0,3.89,3.95,3.7,3.72,710619.0,266930302.3366,3.822,3.662,3.6665,-0.0266875981161694,-0.031920460491889,0.0334903192046049,0.0158383397050791,0.0103768432550519,0.0145915723441973,0.0137931034482756,0.0057676462510298,False,True,1,0,-0.0437017994858611,0.0054054054054054,0.0582278481012658,0.08,3.777767416521914,-0.0152914169012285,0.0636132315521628,-0.0079999999999998,-0.0026809651474529,0.1635404177702479,0.6960682349532888,0.858977600835232,0.0,0.0,0.0731719588444174,0.6960682349532888,0.8610042464099336,0.0,0.0720869262352819,0.0155288754091166,2026-06-05,2026-06-08,3.71,3.89,3.6,3.67,3.81,3.51,3.57,0.0269541778975741,-0.0377358490566037,False,False,complete,0.3823903105315961,97.0,grid_v2_walk_forward,,,0.3823903105315961,97.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,3.71,3.81,3.57,2.695417789757415,False
000055_2026-06-03,000055,方大集团,2026-06-05,2026-06-03,2,2,3,3,2,2,2,2,2,2026-06-02,,,28.0,,4.43,4.44,3.91,3.93,4.19,0.0572792362768495,0.0596658711217183,-0.0620525059665871,0.126491646778043,0.1148648648648649,0.0188679245283031,0.0377358490566037,0.0377358490566037,1119950.0,464411053.2095,2.952816110440253,3.073157519164857,,False,False,False,True,2.0,3.71,3.89,3.6,3.67,591142.0,217567288.0165,3.864,3.67,3.664,-0.050207039337474,-0.0683229813664595,0.0067287784679088,-1.1102230246251563e-16,-0.0190735694822888,0.0016375545851528,0.0109890109890109,0.002184598580011,False,False,2,1,-0.0107816711590296,0.0194444444444444,0.0565552699228792,0.241379310344827,3.720384730854502,-0.0135428818521491,0.0779569892473118,-0.0134408602150538,-0.0107816711590296,0.4535208424682568,0.3749803992087385,0.7185941972218707,0.0,0.265269456715827,0.0912076245427864,0.3749803992087385,0.7244540768240237,0.2714629324033347,0.0903146816671714,0.0137288094971395,2026-06-08,2026-06-09,3.62,3.81,3.51,3.57,3.75,3.51,3.7,0.0359116022099448,0.022099447513812,False,False,complete,0.3473938974182932,139.0,grid_v2_walk_forward,,,0.3473938974182932,139.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,3.62,3.75,3.7,3.5911602209944826,False
000068_2026-06-09,000068,华控赛格,2026-06-09,2026-06-09,2,0,1,1,3,3,2,2,2,2026-06-08,35.0,30.0,16.0,0.4347826086956521,3.99,4.22,3.67,3.79,3.92,0.017857142857143,0.0765306122448978,-0.0331632653061224,0.1403061224489795,0.1018957345971563,0.4181818181818175,0.2181818181818184,0.2181818181818184,1339145.0,521152313.2926,1.7882865889689754,1.924669464278134,,False,False,False,True,1.0,3.99,4.22,3.67,3.79,1339145.0,521152313.2926,3.5460000000000003,3.345,3.2875,0.0688099266779469,0.0349689791314156,0.1900733220530173,0.1330343796711508,0.0971599402092675,0.1528517110266158,0.0314136125654451,0.0238751147842055,True,True,0,0,-0.050125313283208,0.0326975476839237,0.1018957345971563,0.2181818181818184,3.891883597303533,-0.0261784801000013,0.1403061224489795,-0.0231958762886597,-0.010443864229765,0.4026407054178162,0.5001081754381796,0.8357562662464322,0.8357562662464322,0.0,0.1198810130669551,0.5001081754381796,0.8414284289351279,0.0,0.1163722994909733,0.02688221564737,2026-06-10,2026-06-11,3.77,3.79,3.5,3.54,3.58,3.4,3.46,-0.0503978779840849,-0.0822281167108753,False,True,complete,0.4269763528959237,12.0,grid_v2_walk_forward,,,0.4269763528959237,12.0,grid_v2_walk_forward,True,False,False,True,,,False,False,False,False,3.77,3.58,3.46,-5.03978779840849,False
000068_2026-06-09,000068,华控赛格,2026-06-10,2026-06-09,2,1,2,2,3,3,2,2,2,2026-06-08,35.0,30.0,16.0,0.4347826086956521,3.99,4.22,3.67,3.79,3.92,0.017857142857143,0.0765306122448978,-0.0331632653061224,0.1403061224489795,0.1018957345971563,0.4181818181818175,0.2181818181818184,0.2181818181818184,1339145.0,521152313.2926,1.7882865889689754,1.924669464278134,,False,False,False,True,1.0,3.77,3.79,3.5,3.54,824489.0,294944248.433,3.61,3.405,3.2909999999999995,-0.0193905817174515,-0.0304709141274238,0.0498614958448753,0.0396475770925111,0.0279001468428781,0.0756608933454878,0.01804850535815,0.0179372197309415,False,True,1,0,-0.0610079575596816,0.0114285714285714,0.0659630606860158,0.1379310344827587,3.58554668439388,-0.0127028563293074,0.0765171503957783,0.0028328611898018,0.0028328611898018,0.2713016960179281,0.5583603990959651,0.7051775586523056,0.0,0.0,0.0381853884257317,0.5583603990959651,0.7100635265449982,0.0,0.0376734113617547,0.0128662950265198,2026-06-11,2026-06-12,3.46,3.58,3.4,3.46,3.52,3.34,3.46,0.0173410404624276,0.0,False,False,complete,0.3810801111440152,81.0,grid_v2_walk_forward,,,0.3810801111440152,81.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,3.46,3.52,3.46,1.734104046242768,False
000068_2026-06-09,000068,华控赛格,2026-06-11,2026-06-09,2,2,3,3,2,3,1,2,2,2026-06-08,35.0,30.0,16.0,0.4347826086956521,3.99,4.22,3.67,3.79,3.92,0.017857142857143,0.0765306122448978,-0.0331632653061224,0.1403061224489795,0.1018957345971563,0.4181818181818175,0.2181818181818184,0.2181818181818184,1339145.0,521152313.2926,1.7882865889689754,1.924669464278134,,False,False,False,True,1.0,3.46,3.58,3.4,3.46,447782.0,155208329.8,3.654,3.428,3.2964999999999995,-0.0530925013683634,-0.0695128626163108,-0.0202517788724685,0.0093348891481914,-0.0081680280046674,0.0495980585469437,0.0121883656509693,0.006754772393539,False,True,2,0,0.0,0.0176470588235294,0.0335195530726257,0.3333333333333333,3.47254345055283,-0.0036121795829029,0.0508474576271186,-0.0028818443804035,0.0,0.4691522240178644,0.2792719254739096,0.787586609803538,0.0,0.0,0.0699975281829209,0.2792719254739096,0.7878256209416409,0.0,0.0696411656122337,0.0036252747262514,2026-06-12,2026-06-15,3.48,3.52,3.34,3.46,3.53,3.37,3.41,0.014367816091954,-0.0201149425287355,False,False,complete,0.3633294419999004,145.0,grid_v2_walk_forward,,,0.3633294419999004,145.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,3.48,3.53,3.41,1.436781609195403,False
000070_2026-06-24,000070,特发信息,2026-06-24,2026-06-24,2,0,1,1,3,3,3,3,2,2026-06-23,5.0,12.0,8.0,0.9147286821705426,24.59,26.05,24.35,25.33,25.08,-0.0195374800637957,0.038676236044657,0.0099681020733652,0.0677830940988835,0.0276391554702496,0.4235294117647075,0.1411764705882344,0.5764705882352925,1861356.0,4642188158.8335,2.0995759915807426,2.144599536331567,,False,False,False,True,2.0,24.59,26.05,24.35,25.33,1861356.0,4642188158.8335,22.92,20.588,19.4125,0.1051483420593368,0.0623909249563701,0.136561954624782,0.2303283466096755,0.1827278026034584,0.3048293625241467,0.0536962118425889,0.0289884046381445,True,True,0,0,0.030093533956893,0.0402464065708417,0.0276391554702496,0.5764705882352925,25.0508938782754,0.0111415633741773,0.0677830940988835,0.0296747967479673,0.0152304609218436,0.5298017519589308,0.4389066219100203,0.2432485342961005,0.2432485342961005,0.0,0.0276355904270394,0.4389066219100203,0.2453855922935149,0.0,0.0277969532134227,-0.0110187967518594,2026-06-25,2026-06-26,25.33,25.47,23.77,24.77,24.76,22.29,22.29,-0.0225029609159098,-0.1200157915515198,False,True,complete,0.5033668863719019,3.0,grid_v2_walk_forward,,,0.5033668863719019,3.0,grid_v2_walk_forward,True,True,True,True,,,False,False,False,False,25.33,24.76,22.29,-2.2502960915909864,False
000070_2026-06-24,000070,特发信息,2026-06-25,2026-06-24,2,1,2,2,3,3,3,3,2,2026-06-23,5.0,12.0,8.0,0.9147286821705426,24.59,26.05,24.35,25.33,25.08,-0.0195374800637957,0.038676236044657,0.0099681020733652,0.0677830940988835,0.0276391554702496,0.4235294117647075,0.1411764705882344,0.5764705882352925,1861356.0,4642188158.8335,2.0995759915807426,2.144599536331567,,False,False,False,True,2.0,25.33,25.47,23.77,24.77,1154074.0,2803545980.0203,23.742,21.244,19.7905,0.0432987953837082,0.0011793446213461,0.0727824109173618,0.1659762756543024,0.1189041611749199,0.2516106212576741,0.0358638743455497,0.0318632212939575,True,True,0,0,-0.0221081721279114,0.0420698359276398,0.0274833137023949,0.5882352941176473,24.507076498048395,0.0107284727320511,0.0671140939597315,0.0065014221861032,0.0180846691327578,0.4231203022208388,0.5401682010167258,0.1269394779808206,0.0,0.0,0.0686309268236379,0.5401682010167258,0.1280688982149671,0.0,0.069022629406099,-0.0106145943460478,2026-06-26,2026-06-29,24.6,24.76,22.29,22.29,22.35,20.06,20.37,-0.0914634146341463,-0.1719512195121951,False,True,complete,0.4673556763723202,43.0,grid_v2_walk_forward,,,0.4673556763723202,43.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,24.6,22.35,20.37,-9.14634146341463,False
000070_2026-06-24,000070,特发信息,2026-06-26,2026-06-24,2,2,3,3,3,3,3,3,2,2026-06-23,5.0,12.0,8.0,0.9147286821705426,24.59,26.05,24.35,25.33,25.08,-0.0195374800637957,0.038676236044657,0.0099681020733652,0.0677830940988835,0.0276391554702496,0.4235294117647075,0.1411764705882344,0.5764705882352925,1861356.0,4642188158.8335,2.0995759915807426,2.144599536331567,,False,False,False,True,2.0,24.6,24.76,22.29,22.29,913376.0,2059074215.5020003,24.054,21.706,20.013,-0.0733349962584185,-0.0733349962584185,0.0293506277542197,0.0269050032249149,0.0269050032249149,0.1137760455703791,0.0131412686378569,0.0217473168894744,False,True,1,0,-0.0939024390243903,0.0,0.0997576736672052,0.0,22.76581447865556,-0.020900393399132,0.0997174000807429,0.0,0.0,0.156844771399437,0.580625869055578,1.0,0.0,0.0,0.0,0.580625869055578,1.0,0.0,0.0,0.0213465445785355,2026-06-29,2026-06-30,21.89,22.35,20.06,20.37,20.95,19.8,20.84,-0.0429419826404751,-0.0479671082686158,False,False,complete,0.4043552587701075,134.0,holdout_0626_frozen,,,0.4043552587701075,134.0,holdout_0626_frozen,True,False,False,False,,,False,False,False,False,21.89,20.95,20.84,-4.294198264047511,False
000090_2026-06-01,000090,天健集团,2026-06-01,2026-06-01,2,0,1,1,2,2,2,2,2,2026-05-29,,,11.0,,3.84,4.01,3.65,3.87,3.85,-0.0025974025974027,0.0415584415584415,0.0051948051948051,0.0935064935064934,0.0349127182044887,0.3888888888888881,0.5277777777777778,0.6111111111111118,1511520.0,576719965.3734,1.9557475120024892,2.027092477077651,,False,False,False,True,2.0,3.84,4.01,3.65,3.87,1511520.0,576719965.3734,3.536,3.438,3.475,0.0944570135746607,0.0322398190045247,0.134049773755656,0.12565445026178,0.0616637579988363,0.1136690647482014,0.0315052508751458,0.0138602182247127,True,True,0,0,0.0078125,0.0602739726027397,0.0349127182044887,0.6111111111111118,3.8157144854903486,0.0142268282168589,0.0935064935064934,-0.020253164556962,-0.0025773195876288,0.3851331955502515,0.5154537802268873,0.3087669902832327,0.3087669902832327,0.2112907429783144,0.0226204026474862,0.5154537802268873,0.3162052040250228,0.2174351392711187,0.0228478987857973,-0.014027264731176,2026-06-02,2026-06-03,3.79,3.83,3.66,3.7,3.69,3.53,3.59,-0.0263852242744063,-0.0527704485488127,False,True,complete,,,,0.4342952591433318,9.0,0.4342952591433318,9.0,frozen_reconstruction,True,False,True,True,,,False,False,False,False,3.79,3.69,3.59,-2.638522427440637,False
