event_id,code,name,signal_date,break_date,stage_group,post_day,board_streak_before_break,d1_close_to_ma5_raw,d1_close_to_ma5_bucket,d1_close_above_ma5,d1_true_reclaim_ma5,d1_close_to_ma10_raw,d1_close_above_ma10,d1_true_reclaim_ma10,d1_open_to_close_return_raw,d1_open_to_close_bucket,d1_high_to_close_drawdown_raw,d1_close_location,d1_close_to_vwap_raw,down_bar_volume_ratio,late_day_sell_volume_ratio,high_zone_volume_ratio,volume_above_d1_close_ratio,break_high_to_close_drawdown,break_close_location,break_volume_ratio_vs_board_days,break_touched_limit_up,break_opened_from_limit_up,d2_open,d3_high,d3_close,d2open_to_d3high_return,d2open_to_d3close_return,target7_d2open_d3high,tail_loss_5pct,event_observation_count,signal_date_candidate_count,proposed_training_weight,label_quality_ok,target_quality_ok,tail_label_quality_ok,training_stage_feature
002203_2026-06-15,002203,海亮股份,2026-06-17,2026-06-15,post,2.0,2,-0.0105765950187649,near_ma5,False,False,0.0948560641812177,True,False,-0.0321234876929494,minus_5_to_minus_2pct,0.0671491757137113,0.1069518716577535,-0.0236313986448433,0.566069549499911,0.076022731267554,0.2178629756009957,0.7090256380231924,0.0278431372549019,0.7633333333333331,2.785027642417196,False,False,22.95,26.99,26.3,0.1760348583877995,0.1459694989106754,True,False,3,27,0.6447516658158932,True,True,True,stage_group
002515_2026-06-17,002515,金字火腿,2026-06-17,2026-06-17,d0,,2,0.1295324427480919,above_plus_10pct,True,False,0.2300298740096118,True,False,0.053392658509455,above_plus_5pct,0.03760162601626,0.6262626262626272,0.0061609632523687,0.3839875446143743,0.0573180139703693,0.1446761236501033,0.5372898189424117,0.03760162601626,0.6262626262626272,2.6160610880260324,False,False,9.01,10.5,10.22,0.165371809100999,0.1342952275249722,True,False,3,27,0.6447516658158932,True,True,True,stage_group
002552_2026-06-17,002552,宝鼎科技,2026-06-17,2026-06-17,d0,,2,0.1290524471147827,above_plus_10pct,True,False,0.1605017690575745,True,False,0.0163380281690139,zero_to_plus_2pct,0.0627354201844395,0.5222551928783384,-0.0076920528249193,0.5066807652752803,0.0569209187852758,0.3522483228116688,0.6488970480094881,0.0627354201844395,0.5222551928783384,4.155569337862981,False,False,69.5,78.98,76.68,0.1364028776978418,0.1033093525179857,True,False,3,27,0.6447516658158932,True,True,True,stage_group
002585_2026-06-17,002585,双星新材,2026-06-17,2026-06-17,d0,,2,0.1324493217497333,above_plus_10pct,True,False,0.1799269493409561,True,False,0.0958702064896754,above_plus_5pct,0.0210803689064558,0.8072289156626504,0.0091324751877399,0.3967558326767162,0.0833668023238188,0.6226916567831605,0.2373540854145711,0.0210803689064558,0.8072289156626504,3.678949073552504,False,False,14.79,15.35,14.6,0.0378634212305613,-0.0128465179175117,False,False,3,27,0.6447516658158932,True,True,True,stage_group
002806_2026-06-17,002806,华锋股份,2026-06-17,2026-06-17,d0,,2,0.090584654140863,plus_5_to_plus_10pct,True,False,0.076739727447018,True,False,-0.0294255021018214,minus_5_to_minus_2pct,0.0533029612756263,0.2641509433962275,-0.004626113132225,0.6403538651970122,0.0713742239494895,0.0,0.5181544302163933,0.0533029612756263,0.2641509433962275,1.2430213671051515,False,False,20.95,21.8,20.77,0.0405727923627685,-0.0085918854415274,False,False,3,27,0.6447516658158932,True,True,True,stage_group
002824_2026-06-17,002824,和胜股份,2026-06-17,2026-06-17,d0,,2,0.1210230817217716,above_plus_10pct,True,False,0.2230313754849247,True,False,0.0366310931641187,plus_2_to_plus_5pct,0.0204415372035977,0.7961956521739131,0.0273643743287155,0.536524675112055,0.0919448386681254,0.3940101033104583,0.2500179208713791,0.0204415372035977,0.7961956521739131,2.0397463375625904,False,False,35.6,40.76,39.7,0.144943820224719,0.1151685393258428,True,False,3,27,0.6447516658158932,True,True,True,stage_group
002851_2026-06-17,002851,麦格米特,2026-06-17,2026-06-17,d0,,2,0.167830798354984,above_plus_10pct,True,False,0.1746861375216684,True,False,0.0581415981546105,above_plus_5pct,0.0060006667407488,0.909849749582639,0.0152080413049082,0.3252904281293641,0.0520834979673668,0.4643278910940572,0.109818549007824,0.0060006667407488,0.909849749582639,2.49399632829981,False,False,176.75,189.5,188.79,0.072135785007072,0.0681188118811881,True,False,3,27,0.6447516658158932,True,True,True,stage_group
002990_2026-06-17,002990,盛视科技,2026-06-17,2026-06-17,d0,,2,0.094575912824266,plus_5_to_plus_10pct,True,False,0.1346680716543731,True,False,-0.0373681387448595,minus_5_to_minus_2pct,0.047079646017699,0.1043771043771051,-0.0174078906026672,0.4769560050209997,0.0752593301808283,0.1951120401011993,0.8800526592650526,0.047079646017699,0.1043771043771051,2.1648623737145543,False,False,55.02,59.75,59.02,0.0859687386404943,0.0727008360596146,True,False,3,27,0.6447516658158932,True,True,True,stage_group
600067_2026-06-15,600067,冠城新材,2026-06-17,2026-06-15,post,2.0,2,-0.0191526407428903,near_ma5,False,False,0.0588972431077692,True,False,-0.0584958217270195,below_minus_5pct,0.0611111111111111,0.0833333333333333,-0.0122900681209281,0.6117819126807705,0.0526124374582984,0.0,0.8095025466696704,0.0376344086021505,0.6216216216216214,2.0713289648395747,False,False,3.39,3.55,3.44,0.0471976401179941,0.014749262536873,False,False,3,27,0.6447516658158932,True,True,True,stage_group
600545_2026-06-17,600545,卓郎智能,2026-06-17,2026-06-17,d0,,2,0.0856672158154858,plus_5_to_plus_10pct,True,False,0.0488620085946205,True,False,-0.0090225563909774,minus_2_to_0pct,0.0463096960926194,0.3725490196078423,-0.0137497679801961,0.4193705510157808,0.0219524863346697,0.146212811880928,0.8287983652656574,0.0463096960926194,0.3725490196078423,2.016525070518194,False,False,6.65,7.6,7.34,0.1428571428571428,0.1037593984962406,True,False,2,27,0.9671274987238396,True,True,True,stage_group
600549_2026-06-17,600549,厦门钨业,2026-06-17,2026-06-17,d0,,2,0.1142045924414918,above_plus_10pct,True,False,0.1971330411088736,True,False,0.0104999999999999,zero_to_plus_2pct,0.0247315719628422,0.6633825944170778,0.0118769849699054,0.494769586438586,0.0489082970428579,0.1782485460680179,0.2583266635515301,0.0247315719628422,0.6633825944170778,1.8686971360486289,False,False,78.12,94.5,94.5,0.2096774193548387,0.2096774193548387,True,False,2,27,0.9671274987238396,True,True,True,stage_group
600703_2026-06-17,600703,三安光电,2026-06-17,2026-06-17,d0,,2,0.0931328831698306,plus_5_to_plus_10pct,True,False,0.0606997156632462,True,False,0.0117924528301887,zero_to_plus_2pct,0.0154905335628226,0.578125000000001,0.0053138483940597,0.3255063625383721,0.0462839726899298,0.0695523874125383,0.1425184245659962,0.0154905335628226,0.578125000000001,0.898691037614296,False,False,17.71,19.29,19.29,0.0892151326933934,0.0892151326933934,True,False,2,27,0.9671274987238396,True,True,True,stage_group
601179_2026-06-17,601179,中国西电,2026-06-17,2026-06-17,d0,,2,0.0692036836403031,plus_5_to_plus_10pct,True,False,0.0784045895369482,True,False,-0.0383678440925702,minus_5_to_minus_2pct,0.0476477683956573,0.1855670103092782,-0.0073856481397983,0.6862538432790657,0.0715296745842939,0.0,0.7418672676827656,0.0476477683956573,0.1855670103092782,1.6564280147666903,False,False,15.68,16.79,16.79,0.0707908163265305,0.0707908163265305,True,False,2,27,0.9671274987238396,True,True,True,stage_group
601696_2026-06-16,601696,中银证券,2026-06-17,2026-06-16,post,1.0,2,0.074873303907144,plus_5_to_plus_10pct,True,False,0.1461692669746359,True,False,-0.0149812734082396,minus_2_to_0pct,0.0215773809523808,0.3409090909090921,-0.0014016980272746,0.5855047115465828,0.0968969159070694,0.0,0.4310765009516116,0.0198968312453942,0.732673267326733,2.202859840501319,False,False,13.05,13.5,13.48,0.0344827586206895,0.0329501915708811,False,False,3,27,0.6447516658158932,True,True,True,stage_group
601958_2026-06-16,601958,金钼股份,2026-06-17,2026-06-16,post,1.0,3,0.0612047114954525,plus_5_to_plus_10pct,True,False,0.1763004586208321,True,False,0.0167857142857141,zero_to_plus_2pct,0.0182758620689655,0.705555555555555,0.0129433476637788,0.5192056706768076,0.099315100576833,0.2214228317055385,0.2668233232576812,0.0295698924731183,0.6691729323308261,3.0583520182381374,False,False,28.5,30.47,30.47,0.0691228070175438,0.0691228070175438,False,False,3,27,0.6447516658158932,True,True,True,stage_group
603014_2026-06-15,603014,威高血净,2026-06-17,2026-06-15,post,2.0,2,0.0655737704918031,plus_5_to_plus_10pct,True,True,0.1423481096750816,True,False,0.0659340659340659,above_plus_5pct,0.0140734949179045,0.8125,0.014939822785059,0.3096794071639621,0.026871441588059,0.3831399874649096,0.3327994859559586,0.0306884158142106,0.3934426229508194,1.3102302808007058,False,False,37.52,37.01,35.62,-0.0135927505330492,-0.0506396588486142,False,True,3,27,0.6447516658158932,True,True,True,stage_group
603045_2026-06-17,603045,福达合金,2026-06-17,2026-06-17,d0,,2,0.0517078271260704,plus_5_to_plus_10pct,True,False,0.027758855585831,True,True,0.0179518072289155,zero_to_plus_2pct,0.0106557377049181,0.7242424242424219,0.005052805951353,0.3862084637654334,0.0954877426233971,0.3817239091084967,0.3008120305859685,0.0106557377049181,0.7242424242424219,1.383454998190989,False,False,84.49,89.44,83.64,0.0585868150076933,-0.0100603621730381,False,False,3,27,0.6447516658158932,True,True,True,stage_group
603256_2026-06-17,603256,宏和科技,2026-06-17,2026-06-17,d0,,2,0.1178563409958377,above_plus_10pct,True,False,0.2082096656773251,True,False,0.0113281249999999,zero_to_plus_2pct,0.0619565217391305,0.2565217391304338,-0.0129507927306664,0.4474960213102462,0.0610939154747107,0.106483128356591,0.7162380955497579,0.0619565217391305,0.2565217391304338,1.5122920121983845,False,False,244.7,274.07,263.01,0.1200245198201879,0.074826317940335,True,False,3,27,0.6447516658158932,True,True,True,stage_group
603335_2026-06-16,603335,迪生力,2026-06-17,2026-06-16,post,1.0,2,0.0221526607271851,plus_2_to_plus_5pct,True,True,0.0957666494579245,True,False,0.032846715328467,plus_2_to_plus_5pct,0.0471380471380471,0.3913043478260866,-0.0007124670814945,0.330019584559019,0.0773362730101335,0.0463029239596673,0.5556861431706279,0.0964102564102563,0.3037037037037038,32.94142699037559,True,True,8.43,9.0,8.2,0.0676156583629894,-0.0272835112692764,False,False,3,27,0.6447516658158932,True,True,True,stage_group
603516_2026-06-17,603516,淳中科技,2026-06-17,2026-06-17,d0,,2,0.0975254495136674,plus_5_to_plus_10pct,True,False,0.0857261789450931,True,False,-0.0217109059434505,minus_5_to_minus_2pct,0.0548432055749129,0.2719703977798332,-0.0054065880765946,0.6262660971450675,0.0529161648443294,0.0,0.5436341964922226,0.0548432055749129,0.2719703977798332,2.512550721073618,False,False,135.65,145.16,141.29,0.0701068927386656,0.0415775893844452,True,False,3,27,0.6447516658158932,True,True,True,stage_group
603738_2026-06-16,603738,泰晶科技,2026-06-17,2026-06-16,post,1.0,2,0.0917838638045891,plus_5_to_plus_10pct,True,False,0.1991626186459625,True,False,0.0772320613474528,above_plus_5pct,0.0326282997212658,0.6800643086816717,0.0031736420523038,0.4596794539378811,0.0661098829625716,0.2749993949949174,0.6457661555869546,0.0527303754266212,0.4158790170132317,1.4896521115110712,False,False,59.0,64.66,61.7,0.0959322033898304,0.0457627118644068,True,False,3,27,0.6447516658158932,True,True,True,stage_group
605198_2026-06-17,605198,安德利,2026-06-17,2026-06-17,d0,,3,0.1974965229485394,above_plus_10pct,True,False,0.329134441717223,True,False,0.0979342004590664,above_plus_5pct,0.0017391304347826,0.980842911877394,0.0268029227905925,0.2591959361689109,0.0293715926045481,0.5864268403111115,0.1875343589583749,0.0017391304347826,0.980842911877394,2.804328149782773,True,False,84.6,82.8,74.9,-0.0212765957446807,-0.1146572104018911,False,True,3,27,0.6447516658158932,True,True,True,stage_group
605289_2026-06-17,605289,罗曼股份,2026-06-17,2026-06-17,d0,,2,0.1177684910125371,above_plus_10pct,True,False,0.1732891735005768,True,False,0.0012779072389685,zero_to_plus_2pct,0.0176991150442478,0.6842105263157885,0.0068415009565623,0.5276528646810867,0.0588114915550035,0.3232762261302366,0.3965713756651077,0.0176991150442478,0.6842105263157885,1.1102934333636385,False,False,133.5,142.25,140.25,0.0655430711610487,0.050561797752809,False,False,3,27,0.6447516658158932,True,True,True,stage_group
000506_2026-06-16,000506,招金黄金,2026-06-18,2026-06-16,post,2.0,2,-0.0082199164533081,near_ma5,False,False,0.0483583790328323,True,False,-0.0127431254191817,minus_2_to_0pct,0.0347540983606557,0.184615384615386,-0.0125562442761228,0.5795147447982949,0.1161055766980113,0.1762358275655385,0.9583560089210534,0.0318471337579617,0.4897959183673462,1.8009358598274805,False,False,14.59,14.95,13.54,0.0246744345442082,-0.071967100753941,False,True,3,38,0.4581130257112925,True,True,True,stage_group
000510_2026-06-16,000510,新金路,2026-06-18,2026-06-16,post,2.0,3,0.025522041763341,plus_2_to_plus_5pct,True,True,0.1424140604807444,True,False,0.0077519379844961,zero_to_plus_2pct,0.0125111706881142,0.6956521739130455,0.0093948001735963,0.4971911528509762,0.0663690217378692,0.0708168663234418,0.184067677873446,0.0141752577319588,0.8290155440414498,2.9997711711331574,False,False,21.7,25.91,24.1,0.1940092165898617,0.110599078341014,True,False,3,38,0.4581130257112925,True,True,True,stage_group
000679_2026-06-18,000679,大连友谊,2026-06-18,2026-06-18,d0,,2,0.120307419450192,above_plus_10pct,True,False,0.1759230530561588,True,False,0.0312925170068028,plus_2_to_plus_5pct,0.0630407911001235,0.4269662921348315,-0.0217810555151727,0.3599357954331619,0.0583467017047047,0.3013378149640029,1.0,0.0630407911001235,0.4269662921348315,2.580938219298067,True,False,7.58,7.73,7.38,0.0197889182058048,-0.0263852242744063,False,False,3,38,0.4581130257112925,True,True,True,stage_group
000777_2026-06-18,000777,中核科技,2026-06-18,2026-06-18,d0,,3,0.025761368377138,plus_2_to_plus_5pct,True,False,0.1009122964123803,True,False,-0.0381418092909534,minus_5_to_minus_2pct,0.0534167468719922,0.0,-0.0133232247792737,0.7337904752914979,0.0,0.0,1.0,0.0534167468719922,0.0,1.7397048172409908,False,False,18.82,19.09,18.11,0.0143464399574919,-0.0377258235919235,False,False,3,38,0.4581130257112925,True,True,True,stage_group
001359_2026-06-16,001359,平安电工,2026-06-18,2026-06-16,post,2.0,2,0.0876361602000854,plus_5_to_plus_10pct,True,False,0.216191352345906,True,False,0.0323285959706387,plus_2_to_plus_5pct,0.011588785046729,0.8356309650053011,0.0219816718992209,0.5080083045676145,0.1041307095180446,0.3549446021332984,0.2485301876451918,0.0129278803154727,0.7538699690402492,0.8748097048358895,False,False,134.9,122.72,117.3,-0.0902891030392883,-0.1304670126019274,False,True,3,38,0.4581130257112925,True,True,True,stage_group
002051_2026-06-17,002051,中工国际,2026-06-18,2026-06-17,post,1.0,2,0.0259631490787271,plus_2_to_plus_5pct,True,True,0.0333192745676929,True,False,-0.0152733118971061,minus_2_to_0pct,0.0331491712707182,0.4473684210526315,0.0051259653793238,0.6611742366759762,0.112622104172186,0.0,0.3554973254487232,0.1071428571428571,0.2021276595744684,1.56175323964119,False,False,12.51,13.27,12.39,0.0607513988808952,-0.0095923261390886,False,False,3,38,0.4581130257112925,True,True,True,stage_group
002080_2026-06-18,002080,中材科技,2026-06-18,2026-06-18,d0,,3,0.0946970726536382,plus_5_to_plus_10pct,True,False,0.1831668625146885,True,False,-0.0206686930091185,minus_5_to_minus_2pct,0.0271739130434782,0.5108695652173907,0.0007083831815739,0.6745575239249009,0.0846844295379403,0.0632344662809238,0.4188288900978184,0.0271739130434782,0.5108695652173907,1.118249128355178,False,False,81.95,83.57,76.8,0.0197681513117753,-0.062843197071385,False,True,3,38,0.4581130257112925,True,True,True,stage_group
002484_2026-06-18,002484,江海股份,2026-06-18,2026-06-18,d0,,2,0.1342024056930537,above_plus_10pct,True,False,0.1843879127985357,True,False,0.0389385635996537,plus_2_to_plus_5pct,0.027450274502745,0.5704225352112676,-8.004089084012733e-05,0.3900498076027479,0.0820836213843727,0.1937655684059971,0.6602392416194415,0.027450274502745,0.5704225352112676,0.9181925591882752,False,False,108.44,103.0,94.5,-0.050165990409443,-0.1285503504241977,False,True,3,38,0.4581130257112925,True,True,True,stage_group
002515_2026-06-17,002515,金字火腿,2026-06-18,2026-06-17,post,1.0,2,0.0938209904588824,plus_5_to_plus_10pct,True,False,0.2082810539523214,True,False,0.0688124306326305,above_plus_5pct,0.0051652892561982,0.9253731343283598,0.0262221387078873,0.3775076129078717,0.0569323462239644,0.3562464120945631,0.0692725919341088,0.03760162601626,0.6262626262626272,2.6160610880260324,False,False,9.6,10.94,10.34,0.1395833333333334,0.0770833333333333,True,False,3,38,0.4581130257112925,True,True,True,stage_group
002552_2026-06-17,002552,宝鼎科技,2026-06-18,2026-06-17,post,1.0,2,0.0690235690235692,plus_5_to_plus_10pct,True,True,0.1396589996693902,True,False,0.0415827338129497,plus_2_to_plus_5pct,0.0280612244897959,0.6979768786127163,0.0116490364350896,0.5837964250486253,0.1624894302559537,0.4032436736277982,0.4069850742254223,0.0627354201844395,0.5222551928783384,4.155569337862981,False,False,75.11,76.68,69.08,0.0209026760750898,-0.0802822526960458,False,True,3,38,0.4581130257112925,True,True,True,stage_group
002585_2026-06-17,002585,双星新材,2026-06-18,2026-06-17,post,1.0,2,0.0912698412698413,plus_5_to_plus_10pct,True,False,0.1512520350414763,True,False,0.0040567951318459,zero_to_plus_2pct,0.0198019801980198,0.5999999999999991,0.0015868511957886,0.5621695049648131,0.1237354671637978,0.2886135008206492,0.4751003106424056,0.0210803689064558,0.8072289156626504,3.678949073552504,False,False,15.22,14.4,13.65,-0.0538764783180026,-0.1031537450722733,False,True,3,38,0.4581130257112925,True,True,True,stage_group
002741_2026-06-18,002741,光华科技,2026-06-18,2026-06-18,d0,,3,0.1548571108998377,above_plus_10pct,True,False,0.3027569238533847,True,False,0.0379492334757476,plus_2_to_plus_5pct,0.0043394406943105,0.941368078175896,0.0332918020700361,0.5429410601699459,0.0403114920293303,0.1154330450670339,0.0255066331248522,0.0043394406943105,0.941368078175896,5.8038745983440725,False,False,41.15,40.31,37.4,-0.0204131227217495,-0.0911300121506683,False,True,3,38,0.4581130257112925,True,True,True,stage_group
002806_2026-06-17,002806,华锋股份,2026-06-18,2026-06-17,post,1.0,2,0.0872422159320664,plus_5_to_plus_10pct,True,False,0.1097925910638737,True,False,0.02673031026253,plus_2_to_plus_5pct,0.0302073940486924,0.5037037037037055,0.0014458807031325,0.2969816044228753,0.0728100295964764,0.1049199239785083,0.4591798976970027,0.0533029612756263,0.2641509433962275,1.2430213671051515,False,False,21.51,22.08,20.78,0.02649930264993,-0.0339377033937703,False,False,3,38,0.4581130257112925,True,True,True,stage_group
002824_2026-06-17,002824,和胜股份,2026-06-18,2026-06-17,post,1.0,2,0.1195087387812943,above_plus_10pct,True,False,0.2460158380705155,True,False,0.0651685393258427,above_plus_5pct,0.011212516297262,0.8634920634920635,0.0322123453561391,0.388521595681355,0.0977234136518754,0.2886636244275571,0.1100634956386427,0.0204415372035977,0.7961956521739131,2.0397463375625904,False,False,38.95,41.91,38.74,0.0759948652118098,-0.0053915275994865,True,False,3,38,0.4581130257112925,True,True,True,stage_group
002851_2026-06-17,002851,麦格米特,2026-06-18,2026-06-17,post,1.0,2,0.1134683142275818,above_plus_10pct,True,False,0.1592986081958214,True,False,0.0155586987270155,zero_to_plus_2pct,0.0169769989047097,0.6810699588477371,0.0085914937583788,0.5015817654334457,0.0855362111886662,0.1621185958474452,0.2202379455724514,0.0060006667407488,0.909849749582639,2.49399632829981,False,False,181.91,189.98,173.05,0.0443625968885712,-0.0487054037710955,False,False,3,38,0.4581130257112925,True,True,True,stage_group
002990_2026-06-17,002990,盛视科技,2026-06-18,2026-06-17,post,1.0,2,0.0791255562004256,plus_5_to_plus_10pct,True,False,0.154817605896236,True,False,0.0138131588513268,zero_to_plus_2pct,0.0580884836203984,0.1809523809523806,-0.0243330495545857,0.5426463439046012,0.0608253024107066,0.2135891789871028,0.9540221338900168,0.047079646017699,0.1043771043771051,2.1648623737145543,False,False,58.37,61.64,60.0,0.056021929073154,0.0279253040945692,False,False,3,38,0.4581130257112925,True,True,True,stage_group
600110_2026-06-18,600110,诺德股份,2026-06-18,2026-06-18,d0,,3,0.1319417600824635,above_plus_10pct,True,False,0.2931478619268419,True,False,0.004,zero_to_plus_2pct,0.0461454940282302,0.4014084507042251,0.0003284802952168,0.3399616888148292,0.0381832282674721,0.0,0.5224217035506808,0.0461454940282302,0.4014084507042251,15.252553720457618,False,False,17.32,16.55,15.44,-0.0444572748267898,-0.1085450346420323,False,True,3,38,0.4581130257112925,True,True,True,stage_group
600186_2026-06-18,600186,莲花控股,2026-06-18,2026-06-18,d0,,2,0.0824742268041238,plus_5_to_plus_10pct,True,False,0.1669526844814906,True,False,-0.0409670920080591,minus_5_to_minus_2pct,0.0787096774193548,0.1468531468531462,-0.0169678199647571,0.6446900941582658,0.1053179676082463,0.0,0.908466423078973,0.0787096774193548,0.1468531468531462,1.4614168087194586,False,False,14.55,15.06,14.37,0.0350515463917524,-0.0123711340206186,False,False,3,38,0.4581130257112925,True,True,True,stage_group
600192_2026-06-18,600192,长城电工,2026-06-18,2026-06-18,d0,,2,0.0376602564102563,plus_2_to_plus_5pct,True,False,0.0772216830722307,True,False,-0.050122249388753,below_minus_5pct,0.0661057692307693,0.0,-0.0248948801075328,0.7563885296944483,0.1505748082200906,0.0,1.0,0.0661057692307693,0.0,1.9993335397435965,False,False,7.89,7.9,7.49,0.0012674271229404,-0.0506970849176171,False,True,3,38,0.4581130257112925,True,True,True,stage_group
600549_2026-06-17,600549,厦门钨业,2026-06-18,2026-06-17,post,1.0,2,0.1267180778512222,above_plus_10pct,True,False,0.2317552261061566,True,False,0.0997183819764464,above_plus_5pct,0.0336332958380203,0.7588709677419349,0.0519524994753666,0.4043081557695562,0.0675868698215386,0.2501770044300291,0.2501770044300291,0.0247315719628422,0.6633825944170778,1.8686971360486289,False,False,88.92,96.85,85.43,0.0891812865497074,-0.0392487629329734,True,False,2,38,0.6871695385669387,True,True,True,stage_group
600615_2026-06-18,600615,鑫源智造,2026-06-18,2026-06-18,d0,,2,0.054258926790345,plus_5_to_plus_10pct,True,False,0.082437275985663,True,False,-0.0477477477477477,minus_5_to_minus_2pct,0.0477477477477476,0.1969696969696981,-0.008379681000682,0.5475711522020354,0.1426621645772001,0.0,0.7768598048759687,0.0477477477477476,0.1969696969696981,0.7672247676957993,False,False,10.52,10.46,9.96,-0.0057034220532318,-0.053231939163498,False,True,3,38,0.4581130257112925,True,True,True,stage_group
600703_2026-06-17,600703,三安光电,2026-06-18,2026-06-17,post,1.0,2,0.0857991828649249,plus_5_to_plus_10pct,True,False,0.080981141378035,True,False,-0.0095990965556184,minus_2_to_0pct,0.0255555555555556,0.3783783783783759,-0.0040234849673471,0.6464045795155269,0.1287642253745788,0.0,0.7498233844636181,0.0154905335628226,0.578125000000001,0.898691037614296,False,False,18.91,20.52,19.83,0.0851401374933897,0.0486515071390798,True,False,2,38,0.6871695385669387,True,True,True,stage_group
600707_2026-06-18,600707,彩虹股份,2026-06-18,2026-06-18,d0,,2,0.0416296032734389,plus_2_to_plus_5pct,True,False,0.0265626369772946,True,False,-0.0510534846029172,below_minus_5pct,0.0601926163723916,0.2424242424242426,-0.0170633105244923,0.6458247885226422,0.10803502594694,0.0,0.7258267618474289,0.0601926163723916,0.2424242424242426,1.4605421750506593,False,False,12.29,13.64,13.64,0.109845402766477,0.109845402766477,True,False,2,38,0.6871695385669387,True,True,True,stage_group
601179_2026-06-17,601179,中国西电,2026-06-18,2026-06-17,post,1.0,2,0.0087255420412479,near_ma5,True,True,0.0447045936879577,True,False,-0.0267857142857143,minus_5_to_minus_2pct,0.0274059910771191,0.2711864406779664,-0.0053618028082574,0.5570993153681031,0.1299649422596369,0.0571087852528649,0.7002755118590405,0.0476477683956573,0.1855670103092782,1.6564280147666903,False,False,15.32,17.0,16.19,0.1096605744125325,0.0567885117493474,True,False,2,38,0.6871695385669387,True,True,True,stage_group
601636_2026-06-18,601636,旗滨集团,2026-06-18,2026-06-18,d0,,3,0.0507056978567694,plus_5_to_plus_10pct,True,False,0.1091184991033245,True,False,-0.0640279394644937,below_minus_5pct,0.0640279394644936,0.3037974683544295,-0.0040928702474676,0.5428544592764668,0.072278931222748,0.0,0.4989036063491221,0.0640279394644936,0.3037974683544295,3.1025642579828325,False,False,8.28,8.32,7.83,0.0048309178743961,-0.0543478260869564,False,True,3,38,0.4581130257112925,True,True,True,stage_group
601696_2026-06-16,601696,中银证券,2026-06-18,2026-06-16,post,2.0,2,0.0050449314204634,near_ma5,True,False,0.0946085164835164,True,False,-0.0229885057471265,minus_5_to_minus_2pct,0.0267175572519083,0.1463414634146353,-0.0067777760478567,0.5597551966913114,0.1047402807410244,0.0970058760714373,0.6957289212531651,0.0198968312453942,0.732673267326733,2.202859840501319,False,False,12.7,13.47,13.14,0.0606299212598426,0.0346456692913386,False,False,3,38,0.4581130257112925,True,True,True,stage_group
601958_2026-06-16,601958,金钼股份,2026-06-18,2026-06-16,post,2.0,3,-0.001009809578765,near_ma5,False,False,0.1230943885825492,True,False,-0.0280701754385964,minus_5_to_minus_2pct,0.0523434827232296,0.207253886010362,-0.017882450142362,0.5368692370736974,0.1098350408374457,0.2569477069170299,0.8962803172290353,0.0295698924731183,0.6691729323308261,3.0583520182381374,False,False,28.14,31.61,27.8,0.1233120113717127,-0.0120824449182658,True,False,3,38,0.4581130257112925,True,True,True,stage_group
603002_2026-06-18,603002,宏昌电子,2026-06-18,2026-06-18,d0,,3,0.1285536517660572,above_plus_10pct,True,False,0.2473550571307659,True,False,-0.0025380710659899,minus_2_to_0pct,0.0434077079107505,0.4595959595959586,0.0060047319602307,0.653045428426283,0.0739636407723161,0.0,0.112651615875038,0.0434077079107505,0.4595959595959586,1.9035701471918487,False,False,23.66,26.45,23.35,0.1179205409974639,-0.0131022823330515,True,False,2,38,0.6871695385669387,True,True,True,stage_group
603045_2026-06-17,603045,福达合金,2026-06-18,2026-06-17,post,1.0,2,0.0445259552554231,plus_2_to_plus_5pct,True,False,0.0354334974776358,True,False,0.0178719375073974,zero_to_plus_2pct,0.0238365493757093,0.5714285714285718,0.0022007617622903,0.356712666185161,0.100890980761199,0.1830668850646375,0.5038241545918194,0.0106557377049181,0.7242424242424219,1.383454998190989,False,False,85.8,89.0,84.65,0.0372960372960373,-0.0134032634032632,False,False,3,38,0.4581130257112925,True,True,True,stage_group
603115_2026-06-18,603115,海星股份,2026-06-18,2026-06-18,d0,,3,0.0761263205299005,plus_5_to_plus_10pct,True,False,0.1236285266457681,True,False,-0.0896825396825397,below_minus_5pct,0.1066978193146417,0.0486111111111112,-0.0319790224553757,0.5441042721754868,0.1245355558320755,0.0,1.0,0.1066978193146417,0.0486111111111112,3.3643120700912585,False,False,114.88,118.59,110.17,0.0322945682451254,-0.0409993036211698,False,False,3,38,0.4581130257112925,True,True,True,stage_group
603186_2026-06-18,603186,华正新材,2026-06-18,2026-06-18,d0,,3,0.157593318229992,above_plus_10pct,True,False,0.3441227441306471,True,False,0.0659414450711792,above_plus_5pct,0.0078336597358223,0.8998401704848165,0.0341617304973693,0.3634596223068127,0.0379554190694021,0.1766722939864984,0.0592537263199336,0.0078336597358223,0.8998401704848165,1.895476086661282,False,False,238.11,248.94,231.6,0.0454831800428372,-0.0273403049010961,False,False,3,38,0.4581130257112925,True,True,True,stage_group
