event_id,code,signal_date,sample_role,d1_bar_count,d2_bar_count,d3_bar_count,d1_first_bar_time,d2_first_bar_time,d3_first_bar_time,d1_last_bar_time,d2_last_bar_time,d3_last_bar_time,d1_expected_bar_count,d2_expected_bar_count,d3_expected_bar_count,d1_minute_complete,d2_minute_complete,d3_minute_complete,d2_daily_minute_open_diff,d3_daily_minute_high_diff,d3_daily_minute_close_diff,expected_d2_date,actual_d2_date,expected_d3_date,actual_d3_date,d2_date_shift_reason,d3_date_shift_reason,suspension_proof_status,label_quality_ok,label_quality_reason,target_quality_ok,tail_label_quality_ok,section,value
003036_2026-06-08,003036,2026-06-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-11,2026-06-11,2026-06-12,2026-06-12,none,none,not_applicable,True,ok,True,True,per_row,
600293_2026-06-08,600293,2026-06-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-11,2026-06-11,2026-06-12,2026-06-12,none,none,not_applicable,True,ok,True,True,per_row,
603186_2026-06-10,603186,2026-06-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-11,2026-06-11,2026-06-12,2026-06-12,none,none,not_applicable,True,ok,True,True,per_row,
603500_2026-06-09,603500,2026-06-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-11,2026-06-11,2026-06-12,2026-06-12,none,none,not_applicable,True,ok,True,True,per_row,
603616_2026-06-10,603616,2026-06-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-11,2026-06-11,2026-06-12,2026-06-12,none,none,not_applicable,True,ok,True,True,per_row,
603859_2026-06-09,603859,2026-06-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-11,2026-06-11,2026-06-12,2026-06-12,none,none,not_applicable,True,ok,True,True,per_row,
603929_2026-06-10,603929,2026-06-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-11,2026-06-11,2026-06-12,2026-06-12,none,none,not_applicable,True,ok,True,True,per_row,
000029_2026-06-11,000029,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
000068_2026-06-09,000068,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
000517_2026-06-09,000517,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
000759_2026-06-09,000759,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
002361_2026-06-09,002361,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
002362_2026-06-10,002362,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
002421_2026-06-09,002421,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
002585_2026-06-11,002585,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
002613_2026-06-09,002613,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
002636_2026-06-11,002636,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
002669_2026-06-11,002669,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
002747_2026-06-10,002747,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
003009_2026-06-09,003009,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
003026_2026-06-11,003026,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
603002_2026-06-11,603002,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
603065_2026-06-11,603065,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
603186_2026-06-10,603186,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
603500_2026-06-09,603500,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
603616_2026-06-10,603616,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
603859_2026-06-09,603859,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
603929_2026-06-10,603929,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
605006_2026-06-11,605006,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
605318_2026-06-11,605318,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
605589_2026-06-11,605589,2026-06-11,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-12,2026-06-12,2026-06-15,2026-06-15,none,none,not_applicable,True,ok,True,True,per_row,
000029_2026-06-11,000029,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
000048_2026-06-12,000048,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
001696_2026-06-10,001696,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
002119_2026-06-12,002119,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
002165_2026-06-12,002165,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
002254_2026-06-10,002254,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
002362_2026-06-10,002362,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
002409_2026-06-12,002409,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
002585_2026-06-11,002585,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
002636_2026-06-11,002636,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
002669_2026-06-11,002669,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
002747_2026-06-10,002747,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
003026_2026-06-11,003026,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
600178_2026-06-12,600178,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
600378_2026-06-12,600378,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
600665_2026-06-12,600665,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
603002_2026-06-11,603002,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
603155_2026-06-12,603155,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
603186_2026-06-10,603186,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
603616_2026-06-10,603616,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
603929_2026-06-10,603929,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
605006_2026-06-11,605006,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
605318_2026-06-11,605318,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
605589_2026-06-11,605589,2026-06-12,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-15,2026-06-15,2026-06-16,2026-06-16,none,none,not_applicable,True,ok,True,True,per_row,
000029_2026-06-11,000029,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
000048_2026-06-12,000048,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
002119_2026-06-12,002119,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
002165_2026-06-12,002165,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
002203_2026-06-15,002203,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
002409_2026-06-12,002409,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
002636_2026-06-11,002636,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
002669_2026-06-11,002669,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
003026_2026-06-11,003026,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
600067_2026-06-15,600067,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
600178_2026-06-12,600178,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
600378_2026-06-12,600378,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
600665_2026-06-12,600665,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
603014_2026-06-15,603014,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
603065_2026-06-11,603065,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
603155_2026-06-12,603155,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
605006_2026-06-11,605006,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
605318_2026-06-11,605318,2026-06-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-16,2026-06-16,2026-06-17,2026-06-17,none,none,not_applicable,True,ok,True,True,per_row,
000506_2026-06-16,000506,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
000510_2026-06-16,000510,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
001359_2026-06-16,001359,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
002119_2026-06-12,002119,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
002165_2026-06-12,002165,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
002203_2026-06-15,002203,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
002409_2026-06-12,002409,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
600067_2026-06-15,600067,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
600178_2026-06-12,600178,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
600378_2026-06-12,600378,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
600665_2026-06-12,600665,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
601696_2026-06-16,601696,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
601958_2026-06-16,601958,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
603014_2026-06-15,603014,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
603155_2026-06-12,603155,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
603335_2026-06-16,603335,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
603738_2026-06-16,603738,2026-06-16,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-17,2026-06-17,2026-06-18,2026-06-18,none,none,not_applicable,True,ok,True,True,per_row,
