signal_date,code,name,d0_date,days_since_d0,consecutive_boards,signal_type,allowed_bool,eligible_for_trade,total_score,graph_quality_score,active_money_score,active_cooling_score,support_score,theme_score,trend_hold_score,entry_width_score,d1_low_ma10_pct,d1_close_ma10_pct,d1_close_vwap_pct,low_absorb_width_pct,invalid_distance_pct,support_type,low_absorb_min,low_absorb_max,invalid_price,candidate_base_price,candidate_evaluable,future_trade_days_available,candidate_d2_max_return_pct,candidate_d2_close_return_pct,candidate_d2_max_drawdown_pct,candidate_d3_max_return_pct,candidate_d3_close_return_pct,candidate_d3_max_drawdown_pct,candidate_d5_max_return_pct,candidate_d5_close_return_pct,candidate_d5_max_drawdown_pct,candidate_d10_max_return_pct,candidate_d10_close_return_pct,candidate_d10_max_drawdown_pct,target7,target10,reasons,key_zones_json,research_score,daily_rank
2026-06-15,001696,宗申动力,2026-06-12,3.0,2.0,D2_LOW_ABSORB,True,True,74.75,90.0,94.0,30.0,89.0,70.0,95.0,60.0,18.9024,29.0086,1.9551,4.700854700854706,4.700854700854706,A,21.06,22.05,21.06,22.85,True,9,4.59518599562363,3.71991247264769,-4.85776805251642,6.652078774617065,5.995623632385105,-4.85776805251642,10.109409190371975,5.164113785557989,-4.85776805251642,12.647702407002171,-3.413566739606133,-10.240700218818375,False,False,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额显著放大; active_raw: D1 振幅明显放大; active_raw: 分时围绕 VWAP 反复争夺; active_raw: 尾盘站在日内 VWAP 上方; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 通用设备 6 家; factor: active_cooling_score=30.00; factor: trend_hold_score=95.00; factor: entry_width_score=60.00; factor: low_absorb_width_pct=4.33; factor: invalid_distance_pct=7.83; factor: d1_low_ma10_pct=18.90; factor: d1_close_ma10_pct=29.01; factor: d1_close_vwap_pct=1.96,"{""d1_low"": 21.06, ""d1_open"": 22.05, ""d1_close"": 22.85, ""d1_vwap"": 22.407554370205183, ""prev_close"": 22.84, ""ma5"": 20.650000000000002, ""ma10"": 17.712, ""d1_intraday_vwap"": 22.41181540553779, ""d1_first_5m_low"": 21.06, ""low_absorb_min"": 21.06, ""low_absorb_max"": 22.05, ""invalid_price"": 21.06}",69.91958,1
2026-06-15,002971,和远气体,2026-06-12,3.0,2.0,D2_LOW_ABSORB,True,True,77.25,82.0,82.0,70.0,77.0,70.0,95.0,25.0,17.7492,28.0069,3.625,5.7385522203311945,5.7385522203311945,A,51.82000000000001,54.79371776057563,51.82000000000001,56.78,True,9,9.897851356111298,4.332511447692844,0.1408946812257783,11.623811201127165,7.872490313490665,-1.549841493483628,29.006692497358237,28.17893624515675,-1.549841493483628,33.356815780204286,12.50440295878832,-1.549841493483628,True,True,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; active_raw: D1 成交额温和放大; active_raw: D1 振幅明显放大; active_raw: 尾盘站在日内 VWAP 上方; active_raw: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 化学制品 16 家; factor: active_cooling_score=70.00; factor: trend_hold_score=95.00; factor: entry_width_score=25.00; factor: low_absorb_width_pct=5.12; factor: invalid_distance_pct=8.74; factor: d1_low_ma10_pct=17.75; factor: d1_close_ma10_pct=28.01; factor: d1_close_vwap_pct=3.63,"{""d1_low"": 52.23, ""d1_open"": 55.76, ""d1_close"": 56.78, ""d1_vwap"": 54.78977159311757, ""prev_close"": 58.03, ""ma5"": 51.82000000000001, ""ma10"": 44.357, ""d1_intraday_vwap"": 54.79371776057563, ""d1_first_5m_low"": 53.0, ""low_absorb_min"": 51.82000000000001, ""low_absorb_max"": 54.79371776057563, ""invalid_price"": 51.82000000000001}",68.66126,2
2026-06-15,002203,海亮股份,2026-06-12,3.0,2.0,D2_LOW_ABSORB,True,True,74.75,90.0,92.0,30.0,89.0,70.0,95.0,60.0,10.1861,21.4006,2.1061,4.177777777777791,4.177777777777791,A,22.5,23.44,22.5,24.79,True,9,1.653892698668824,-1.1698265429608723,-3.186768858410649,1.653892698668824,-6.413876563130295,-7.220653489310203,8.874546187979027,6.091165792658337,-8.269463493344098,8.874546187979027,-12.424364663170628,-14.88503428801935,False,False,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额显著放大; active_raw: D1 振幅明显放大; active_raw: 尾盘站在日内 VWAP 上方; active_raw: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 工业金属 16 家; factor: active_cooling_score=30.00; factor: trend_hold_score=95.00; factor: entry_width_score=60.00; factor: low_absorb_width_pct=4.01; factor: invalid_distance_pct=9.24; factor: d1_low_ma10_pct=10.19; factor: d1_close_ma10_pct=21.40; factor: d1_close_vwap_pct=2.11,"{""d1_low"": 22.5, ""d1_open"": 23.0, ""d1_close"": 24.79, ""d1_vwap"": 24.277569848575453, ""prev_close"": 23.44, ""ma5"": 21.554, ""ma10"": 20.419999999999998, ""d1_intraday_vwap"": 24.27866137720105, ""d1_first_5m_low"": 22.5, ""low_absorb_min"": 22.5, ""low_absorb_max"": 23.44, ""invalid_price"": 22.5}",67.09053499999999,3
2026-06-16,002913,奥士康,2026-06-15,1.0,1.0,D2_LOW_ABSORB,True,True,86.25,90.0,74.0,85.0,91.0,70.0,95.0,65.0,10.6415,19.3296,2.4564,2.7540983606557434,2.7540983606557434,A,61.0,62.68,61.0,65.79,True,8,6.049551603587156,2.8727770177838563,-1.200790393676865,7.402340781273731,6.44474844201246,-1.200790393676865,7.402340781273731,2.127982976136167,-1.383188934488544,7.402340781273731,-6.0647514819881625,-9.393524851801194,True,False,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额温和放大; active_raw: D1 振幅明显放大; active_raw: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 元件 23 家; factor: active_cooling_score=85.00; factor: trend_hold_score=95.00; factor: entry_width_score=65.00; factor: low_absorb_width_pct=2.73; factor: invalid_distance_pct=7.28; factor: d1_low_ma10_pct=10.64; factor: d1_close_ma10_pct=19.33; factor: d1_close_vwap_pct=2.46,"{""d1_low"": 61.0, ""d1_open"": 62.68, ""d1_close"": 65.79, ""d1_vwap"": 64.18955077972143, ""prev_close"": 61.58, ""ma5"": 57.674, ""ma10"": 55.133, ""d1_intraday_vwap"": 64.21270597586565, ""d1_first_5m_low"": 61.23, ""low_absorb_min"": 61.0, ""low_absorb_max"": 62.68, ""invalid_price"": 61.0}",70.929645,1
2026-06-16,600176,中国巨石,2026-06-15,1.0,1.0,D2_LOW_ABSORB,True,True,83.25,90.0,82.0,70.0,91.0,70.0,95.0,65.0,13.4682,22.447,1.9972,2.5562595586628767,2.5562595586628767,A,45.77,46.94,45.77,49.64,True,8,9.991941982272357,9.991941982272357,-1.2892828364222453,10.777598710717172,7.775987107171645,-1.2892828364222453,26.10797743755036,18.714746172441576,-1.2892828364222453,55.51974214343272,41.19661563255439,-1.2892828364222453,True,True,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额温和放大; active_raw: D1 振幅明显放大; active_raw: 尾盘站在日内 VWAP 上方; active_raw: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 玻璃玻纤 11 家; factor: active_cooling_score=70.00; factor: trend_hold_score=95.00; factor: entry_width_score=65.00; factor: low_absorb_width_pct=2.56; factor: invalid_distance_pct=7.80; factor: d1_low_ma10_pct=13.47; factor: d1_close_ma10_pct=22.45; factor: d1_close_vwap_pct=2.00,"{""d1_low"": 46.0, ""d1_open"": 46.94, ""d1_close"": 49.64, ""d1_vwap"": 48.668002236146684, ""prev_close"": 45.77, ""ma5"": 43.492000000000004, ""ma10"": 40.54, ""d1_intraday_vwap"": 48.66799579306539, ""d1_first_5m_low"": 46.0, ""low_absorb_min"": 45.77, ""low_absorb_max"": 46.94, ""invalid_price"": 45.77}",70.92713,2
2026-06-16,600226,亨通股份,2026-06-15,1.0,1.0,D2_LOW_ABSORB,True,True,85.75,90.0,68.0,90.0,91.0,60.0,95.0,60.0,12.0456,18.6923,1.8323,4.152216504557349,4.152216504557349,A,8.25,8.59255786162598,8.25,8.75,True,8,4.800000000000004,1.3714285714285568,-2.0571428571428574,11.542857142857144,11.542857142857144,-2.0571428571428574,23.08571428571429,18.514285714285705,-2.0571428571428574,37.02857142857143,10.171428571428589,-2.0571428571428574,True,True,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额温和放大; active_raw: D1 有一定振幅; active_raw: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 电力 4 家; factor: active_cooling_score=90.00; factor: trend_hold_score=95.00; factor: entry_width_score=60.00; factor: low_absorb_width_pct=4.15; factor: invalid_distance_pct=5.71; factor: d1_low_ma10_pct=12.05; factor: d1_close_ma10_pct=18.69; factor: d1_close_vwap_pct=1.83,"{""d1_low"": 8.26, ""d1_open"": 8.35, ""d1_close"": 8.75, ""d1_vwap"": 8.59255786162598, ""prev_close"": 8.25, ""ma5"": 7.958, ""ma10"": 7.372, ""d1_intraday_vwap"": 8.592557339466628, ""d1_first_5m_low"": 8.31, ""low_absorb_min"": 8.25, ""low_absorb_max"": 8.59255786162598, ""invalid_price"": 8.25}",70.8378,3
2026-06-17,002436,兴森科技,2026-06-16,1.0,1.0,D2_LOW_ABSORB,True,True,88.75,90.0,78.0,85.0,91.0,70.0,95.0,90.0,13.1644,20.179,0.819,0.0,0.0,A,45.01,45.01,45.01,47.8,True,7,10.000000000000009,8.912133891213392,-4.6443514644351485,15.062761506276168,11.506276150627626,-4.6443514644351485,15.062761506276168,5.083682008368196,-4.6443514644351485,15.062761506276168,1.2133891213389258,-4.6443514644351485,True,True,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额温和放大; active_raw: D1 有一定振幅; active_raw: 分时围绕 VWAP 反复争夺; active_raw: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 元件 30 家; factor: active_cooling_score=85.00; factor: trend_hold_score=95.00; factor: entry_width_score=90.00; factor: low_absorb_width_pct=0.00; factor: invalid_distance_pct=5.84; factor: d1_low_ma10_pct=13.16; factor: d1_close_ma10_pct=20.18; factor: d1_close_vwap_pct=0.82,"{""d1_low"": 45.01, ""d1_open"": 45.01, ""d1_close"": 47.8, ""d1_vwap"": 47.390591367209616, ""prev_close"": 44.1, ""ma5"": 41.308, ""ma10"": 39.774, ""d1_intraday_vwap"": 47.411691182138334, ""d1_first_5m_low"": 45.01, ""low_absorb_min"": 45.01, ""low_absorb_max"": 45.01, ""invalid_price"": 45.01}",72.35296,1
2026-06-17,003036,泰坦股份,2026-06-15,2.0,1.0,D2_LOW_ABSORB,True,True,87.25,90.0,54.0,90.0,91.0,70.0,95.0,65.0,12.3425,23.2838,3.9662,2.8484658079380054,2.8484658079380054,A,95.49,98.21,95.49,104.79,True,7,-1.4409771924802084,-5.716194293348609,-9.953239812959255,-1.4409771924802084,-7.59614467029297,-15.077774596812688,-1.4409771924802084,-14.467029296688628,-17.37761236759233,-1.4409771924802084,-12.682507872888635,-19.35299169768108,False,False,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额放大不足; active_raw: D1 振幅明显放大; active_raw: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 专用设备 15 家; factor: active_cooling_score=90.00; factor: trend_hold_score=95.00; factor: entry_width_score=65.00; factor: low_absorb_width_pct=2.77; factor: invalid_distance_pct=8.87; factor: d1_low_ma10_pct=12.34; factor: d1_close_ma10_pct=23.28; factor: d1_close_vwap_pct=3.97,"{""d1_low"": 95.49, ""d1_open"": 97.32, ""d1_close"": 104.79, ""d1_vwap"": 100.70010177131223, ""prev_close"": 98.21, ""ma5"": 91.14599999999999, ""ma10"": 84.999, ""d1_intraday_vwap"": 100.79234581054915, ""d1_first_5m_low"": 97.22, ""low_absorb_min"": 95.49, ""low_absorb_max"": 98.21, ""invalid_price"": 95.49}",72.32563499999999,2
2026-06-17,001359,平安电工,2026-06-15,2.0,1.0,D2_LOW_ABSORB,True,True,86.25,90.0,74.0,85.0,91.0,70.0,95.0,65.0,12.6286,23.3442,1.6538,2.9424234715509145,2.9424234715509145,A,117.93,121.4,117.93,129.15,True,7,3.561749903213318,2.361595044521869,-3.739837398373991,12.597754548974049,12.597754548974049,-3.739837398373991,12.597754548974049,-0.0929152148664402,-13.201703445605894,12.597754548974049,-9.454123112659708,-13.201703445605894,True,True,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额温和放大; active_raw: D1 振幅明显放大; active_raw: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 塑料 6 家; factor: active_cooling_score=85.00; factor: trend_hold_score=95.00; factor: entry_width_score=65.00; factor: low_absorb_width_pct=2.86; factor: invalid_distance_pct=8.69; factor: d1_low_ma10_pct=12.63; factor: d1_close_ma10_pct=23.34; factor: d1_close_vwap_pct=1.65,"{""d1_low"": 117.93, ""d1_open"": 119.33, ""d1_close"": 129.15, ""d1_vwap"": 127.02862802372579, ""prev_close"": 121.4, ""ma5"": 114.58800000000001, ""ma10"": 104.707, ""d1_intraday_vwap"": 127.04881814462412, ""d1_first_5m_low"": 117.93, ""low_absorb_min"": 117.93, ""low_absorb_max"": 121.4, ""invalid_price"": 117.93}",72.03063,3
2026-06-18,603186,华正新材,2026-06-17,1.0,3.0,D2_LOW_ABSORB,True,True,81.0,90.0,84.0,70.0,91.0,70.0,90.0,60.0,24.8779,34.4123,3.4162,4.07960715547413,4.07960715547413,A,221.22,230.24490694933988,221.22,238.11,True,6,8.353282096510007,4.653311494687329,-3.6621729452774088,8.353282096510007,-2.734030490109618,-3.6621729452774088,13.338373020872709,10.369157112259032,-3.6621729452774088,13.338373020872709,-6.54319432195204,-6.54319432195204,True,False,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额温和放大; active_raw: D1 振幅明显放大; active_raw: 分时围绕 VWAP 反复争夺; active_raw: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 元件 33 家; factor: active_cooling_score=70.00; factor: trend_hold_score=90.00; factor: entry_width_score=60.00; factor: low_absorb_width_pct=3.98; factor: invalid_distance_pct=7.09; factor: d1_low_ma10_pct=24.88; factor: d1_close_ma10_pct=34.41; factor: d1_close_vwap_pct=3.42,"{""d1_low"": 221.22, ""d1_open"": 223.38, ""d1_close"": 238.11, ""d1_vwap"": 230.24490694933988, ""prev_close"": 226.67, ""ma5"": 205.69400000000002, ""ma10"": 177.149, ""d1_intraday_vwap"": 230.2444511125774, ""d1_first_5m_low"": 223.38, ""low_absorb_min"": 221.22, ""low_absorb_max"": 230.24490694933988, ""invalid_price"": 221.22}",73.244145,1
2026-06-18,002824,和胜股份,2026-06-16,2.0,2.0,D2_LOW_ABSORB,True,True,86.75,90.0,64.0,90.0,91.0,70.0,95.0,60.0,15.6639,24.6016,3.2212,4.365417844430186,4.365417844430186,A,35.2,36.73662708123943,35.2,37.92,True,6,7.48945147679323,4.694092827004215,0.896624472573837,10.522151898734156,2.1624472573839704,0.5537974683544222,10.522151898734156,3.1118143459915704,-1.0812236286919965,10.522151898734156,-8.517932489451486,-10.60126582278482,True,True,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额放大不足; active_raw: D1 振幅明显放大; active_raw: 分时围绕 VWAP 反复争夺; active_raw: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 工业金属 12 家; factor: active_cooling_score=90.00; factor: trend_hold_score=95.00; factor: entry_width_score=60.00; factor: low_absorb_width_pct=4.28; factor: invalid_distance_pct=7.17; factor: d1_low_ma10_pct=15.66; factor: d1_close_ma10_pct=24.60; factor: d1_close_vwap_pct=3.22,"{""d1_low"": 35.2, ""d1_open"": 35.6, ""d1_close"": 37.92, ""d1_vwap"": 36.480054426353405, ""prev_close"": 35.94, ""ma5"": 33.872, ""ma10"": 30.433, ""d1_intraday_vwap"": 36.736627081239426, ""d1_first_5m_low"": 35.2, ""low_absorb_min"": 35.2, ""low_absorb_max"": 36.736627081239426, ""invalid_price"": 35.2}",72.912405,2
2026-06-18,603986,兆易创新,2026-06-17,1.0,1.0,D2_LOW_ABSORB,True,True,88.75,90.0,74.0,85.0,91.0,70.0,95.0,90.0,13.3719,21.5666,0.5229,1.358269060132411,1.358269060132411,A,586.04,594.0,586.04,629.0,True,6,9.650238473767892,9.650238473767892,0.9538950715421324,9.650238473767892,1.9062003179650235,0.9538950715421324,23.27344992050875,23.24483306836249,0.3068362480127096,30.36565977742449,29.313195548489656,0.3068362480127096,True,False,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额温和放大; active_raw: D1 振幅明显放大; active_raw: 尾盘站在日内 VWAP 上方; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 半导体 5 家; factor: active_cooling_score=85.00; factor: trend_hold_score=95.00; factor: entry_width_score=90.00; factor: low_absorb_width_pct=1.36; factor: invalid_distance_pct=6.83; factor: d1_low_ma10_pct=13.37; factor: d1_close_ma10_pct=21.57; factor: d1_close_vwap_pct=0.52,"{""d1_low"": 586.6, ""d1_open"": 594.0, ""d1_close"": 629.0, ""d1_vwap"": 625.7281500771317, ""prev_close"": 586.04, ""ma5"": 549.454, ""ma10"": 517.412, ""d1_intraday_vwap"": 625.7279596846818, ""d1_first_5m_low"": 586.6, ""low_absorb_min"": 586.04, ""low_absorb_max"": 594.0, ""invalid_price"": 586.04}",72.66160500000001,3
2026-06-23,600353,旭光电子,2026-06-22,1.0,1.0,D2_LOW_ABSORB,True,True,70.5,90.0,100.0,30.0,89.0,60.0,90.0,45.0,29.6438,38.0754,1.8197,4.600294511923031,4.600294511923031,A,45.82,47.92785494536314,45.82,48.8,True,4,10.000000000000009,8.401639344262302,0.143442622950829,10.000000000000009,-0.1024590163934413,-2.4385245901639263,10.000000000000009,-11.516393442622942,-11.516393442622942,10.000000000000009,-11.516393442622942,-11.516393442622942,True,True,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额显著放大; active_raw: D1 振幅明显放大; active_raw: 分时围绕 VWAP 反复争夺; active_raw: 尾盘站在日内 VWAP 上方; active_raw: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 其他电子 2 家; factor: active_cooling_score=30.00; factor: trend_hold_score=90.00; factor: entry_width_score=45.00; factor: low_absorb_width_pct=4.56; factor: invalid_distance_pct=6.11; factor: d1_low_ma10_pct=29.64; factor: d1_close_ma10_pct=38.08; factor: d1_close_vwap_pct=1.82,"{""d1_low"": 45.82, ""d1_open"": 48.74, ""d1_close"": 48.8, ""d1_vwap"": 47.92784017929587, ""prev_close"": 46.21, ""ma5"": 41.986000000000004, ""ma10"": 35.342999999999996, ""d1_intraday_vwap"": 47.92785494536314, ""d1_first_5m_low"": 46.0, ""low_absorb_min"": 45.82, ""low_absorb_max"": 47.92785494536314, ""invalid_price"": 45.82}",70.85665,1
2026-06-23,002805,丰元股份,2026-06-22,1.0,1.0,D2_LOW_ABSORB,True,True,82.75,82.0,70.0,85.0,69.0,60.0,95.0,60.0,19.2672,23.2498,-0.0707,3.9367311072056266,3.9367311072056266,A,28.45,29.57,28.45,29.4,True,4,2.1088435374149617,1.39455782312925,-5.578231292517,2.1088435374149617,-0.7482993197278853,-5.578231292517,2.1088435374149617,-11.49659863945578,-14.183673469387749,2.1088435374149617,-11.49659863945578,-14.183673469387749,False,False,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; active_raw: D1 成交额温和放大; active_raw: D1 有一定振幅; active_raw: 分时围绕 VWAP 反复争夺; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; theme: 所属行业/题材有联动: 电池 3 家; factor: active_cooling_score=85.00; factor: trend_hold_score=95.00; factor: entry_width_score=60.00; factor: low_absorb_width_pct=3.79; factor: invalid_distance_pct=3.23; factor: d1_low_ma10_pct=19.27; factor: d1_close_ma10_pct=23.25; factor: d1_close_vwap_pct=-0.07,"{""d1_low"": 28.45, ""d1_open"": 29.45, ""d1_close"": 29.4, ""d1_vwap"": 29.391112109507258, ""prev_close"": 29.57, ""ma5"": 26.898000000000003, ""ma10"": 23.854, ""d1_intraday_vwap"": 29.420797791902835, ""d1_first_5m_low"": 28.7, ""low_absorb_min"": 28.45, ""low_absorb_max"": 29.57, ""invalid_price"": 28.45}",69.22254,2
2026-06-23,000811,冰轮环境,2026-06-22,1.0,1.0,D2_LOW_ABSORB,True,True,77.75,90.0,100.0,30.0,89.0,70.0,95.0,90.0,11.5603,25.3904,3.3822,0.5023863350916979,0.5023863350916979,A,39.81,40.01,39.81,44.97,True,4,10.006671114076047,8.405603735823885,-3.3800311318656795,19.012675116744514,19.012675116744514,-3.3800311318656795,22.904158327774084,11.096286413164336,-3.3800311318656795,22.904158327774084,11.096286413164336,-3.3800311318656795,True,True,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额显著放大; active_raw: D1 振幅明显放大; active_raw: 分时围绕 VWAP 反复争夺; active_raw: 尾盘站在日内 VWAP 上方; active_raw: 分时有急拉急杀波动; support: D1 跌破前低后收回; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 通用设备 5 家; factor: active_cooling_score=30.00; factor: trend_hold_score=95.00; factor: entry_width_score=90.00; factor: low_absorb_width_pct=0.45; factor: invalid_distance_pct=11.47; factor: d1_low_ma10_pct=11.56; factor: d1_close_ma10_pct=25.39; factor: d1_close_vwap_pct=3.38,"{""d1_low"": 40.01, ""d1_open"": 45.13, ""d1_close"": 44.97, ""d1_vwap"": 43.45973882408327, ""prev_close"": 44.19, ""ma5"": 39.809999999999995, ""ma10"": 35.864, ""d1_intraday_vwap"": 43.49879579545411, ""d1_first_5m_low"": 42.55, ""low_absorb_min"": 39.809999999999995, ""low_absorb_max"": 40.01, ""invalid_price"": 39.809999999999995}",69.144625,3
2026-06-24,600353,旭光电子,2026-06-22,2.0,1.0,D2_LOW_ABSORB,True,True,75.0,90.0,100.0,30.0,91.0,60.0,90.0,90.0,28.5241,39.1227,2.8172,0.143442622950829,0.143442622950829,A,48.8,48.87,48.8,52.9,True,3,-1.7958412098298626,-7.844990548204156,-9.999999999999998,-1.7958412098298626,-9.30056710775048,-13.837429111531195,-1.7958412098298626,-18.3742911153119,-18.3742911153119,-1.7958412098298626,-18.3742911153119,-18.3742911153119,False,False,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额显著放大; active_raw: D1 振幅明显放大; active_raw: 分时围绕 VWAP 反复争夺; active_raw: 尾盘站在日内 VWAP 上方; active_raw: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材有联动: 其他电子 2 家; factor: active_cooling_score=30.00; factor: trend_hold_score=90.00; factor: entry_width_score=90.00; factor: low_absorb_width_pct=0.14; factor: invalid_distance_pct=7.75; factor: d1_low_ma10_pct=28.52; factor: d1_close_ma10_pct=39.12; factor: d1_close_vwap_pct=2.82,"{""d1_low"": 48.87, ""d1_open"": 48.87, ""d1_close"": 52.9, ""d1_vwap"": 51.450512262859284, ""prev_close"": 48.8, ""ma5"": 45.622, ""ma10"": 38.024, ""d1_intraday_vwap"": 51.45051379897217, ""d1_first_5m_low"": 48.87, ""low_absorb_min"": 48.8, ""low_absorb_max"": 48.87, ""invalid_price"": 48.8}",72.633155,1
2026-06-24,603663,三祥新材,2026-06-22,2.0,1.0,D2_LOW_ABSORB,True,True,85.75,90.0,72.0,85.0,91.0,70.0,95.0,60.0,14.1038,22.3669,2.6202,4.503612072672936,4.503612072672936,A,96.8,101.1594964863474,96.8,103.81,True,3,1.1463250168577188,-3.207783450534629,-7.71601965128601,1.1463250168577188,-8.939408534823235,-10.50958481841826,1.1463250168577188,-9.98940371833157,-14.266448319044413,1.1463250168577188,-9.98940371833157,-14.266448319044413,False,False,graph: 近 10 日高点保持抬高; graph: 近 10 日低点没有明显下移; graph: 均线多头排列; graph: D1 收盘位置强; active_raw: D1 成交额放大不足; active_raw: D1 振幅明显放大; active_raw: 分时围绕 VWAP 反复争夺; active_raw: 尾盘站在日内 VWAP 上方; active_raw: 分时有急拉急杀波动; support: D1 未跌破前一日低点; support: D1 收盘站上日 VWAP; support: D1 收盘位置较强; support: D1 分时主动修复到 VWAP 上方; theme: 所属行业/题材涨停家数较多: 化学原料 16 家; factor: active_cooling_score=85.00; factor: trend_hold_score=95.00; factor: entry_width_score=60.00; factor: low_absorb_width_pct=4.31; factor: invalid_distance_pct=6.75; factor: d1_low_ma10_pct=14.10; factor: d1_close_ma10_pct=22.37; factor: d1_close_vwap_pct=2.62,"{""d1_low"": 96.8, ""d1_open"": 102.0, ""d1_close"": 103.81, ""d1_vwap"": 101.15949648634741, ""prev_close"": 101.07, ""ma5"": 93.63000000000001, ""ma10"": 84.835, ""d1_intraday_vwap"": 101.15945664724191, ""d1_first_5m_low"": 98.5, ""low_absorb_min"": 96.8, ""low_absorb_max"": 101.15949648634741, ""invalid_price"": 96.8}",71.88145,2
