factor,bucket,record_count,selected_count,executed_count,execution_rate,target_hit_count,target_hit_rate,avg_candidate_d5_max_return_pct,avg_candidate_d10_max_return_pct,avg_d5_max_return_pct,avg_d5_close_return_pct,avg_d10_max_return_pct,avg_d10_close_return_pct,avg_d10_max_drawdown_pct
days_since_d0,2,153,51,23,0.45098039215686275,5,0.21739130434782608,4.005103333987334,4.005103333987334,4.657700800007918,-1.5060892777000618,4.657700800007918,-1.5060892777000618,-4.5515081656992615
days_since_d0,3,77,25,15,0.6,0,0.0,2.759219282984651,2.759219282984651,2.3552585807849455,-2.0218733640996436,2.3552585807849455,-2.0218733640996436,-4.047566462763063
days_since_d0,>3,1,0,0,,0,,11.16352201257862,11.16352201257862,,,,,
graph_quality_score,50-60,59,0,0,,0,,5.7599067311666845,5.7599067311666845,,,,,
graph_quality_score,60-70,83,14,9,0.6428571428571429,1,0.1111111111111111,3.938276747871047,3.938276747871047,2.375914788743528,-3.581697916404331,2.375914788743528,-3.581697916404331,-5.61284599261016
graph_quality_score,70-80,40,9,6,0.6666666666666666,2,0.3333333333333333,6.029724053821708,6.029724053821708,4.059324276702033,0.21543577186072813,4.059324276702033,0.21543577186072813,-2.6142290419401473
graph_quality_score,<=50,131,0,0,,0,,2.7834207470770083,2.7834207470770083,,,,,
graph_quality_score,>80,235,96,51,0.53125,8,0.1568627450980392,5.585234124220363,5.585234124220363,3.9526102801017102,-1.7927876423894384,3.9526102801017102,-1.7927876423894384,-4.4590887779031165
invalid_distance_pct,1-2,36,6,1,0.16666666666666666,0,0.0,5.6145121199143215,5.6145121199143215,0.8684567218095518,-7.58206135846391,0.8684567218095518,-7.58206135846391,-8.715199010136931
invalid_distance_pct,2-3,91,18,9,0.5,2,0.2222222222222222,5.338969279520341,5.338969279520341,4.433095720099228,-0.4888467817163085,4.433095720099228,-0.4888467817163085,-3.470829756491528
invalid_distance_pct,3-5,345,83,49,0.5903614457831325,8,0.16326530612244897,4.317219623737159,4.317219623737159,3.6939114556476778,-2.221703529373981,3.6939114556476778,-2.221703529373981,-4.74047861711505
invalid_distance_pct,<=1,29,2,1,0.5,0,0.0,6.453970518883117,6.453970518883117,2.55780642520973,-1.8211581747493377,2.55780642520973,-1.8211581747493377,-6.732146511152037
invalid_distance_pct,>5,47,10,6,0.6,1,0.16666666666666666,4.727052628305232,4.727052628305232,3.832752848240444,0.048579521608188646,3.832752848240444,0.048579521608188646,-2.4410417149735055
